"ID"	"S01"	"S02"	"S03"
"HKB0576_3000_T"	0.0076007054724879	0.320420888272104	0.119432019511116
"HKB0579_3000_T"	0.424762851114666	0.115445142689478	0.132820404252356
"HKB0585_3000_T"	8.81515633069468e-15	8.81515633069468e-15	8.81515633069468e-15
"HKB0599_3000_T"	1.54359163241872e-14	0.187498794490558	0.236705079823724
"HKB0605_3000_T"	0.312009903038152	0.12795899689068	0.161158004293028
"HKB0620_3000_T"	0.266885453033041	0.0310619972151149	0.0679781226547182
"HKB0626_3000_T"	1.24284050604274e-14	0.0298304754778907	0.00910384964337855
"HKB0629_3000_T"	1.23462011316722e-14	0.0289814981415024	0.00972693518001801
"HKB0638_3000_T"	0.0661701814078599	1.50041195911006e-14	0.00131986914391067
"HKB0644_3000_T"	0.00593101668772492	0.0160952951708592	0.0287750138703633
"HKB0650_3000_T"	0.501749238049864	9.02550384813637e-15	0.251090242169127
"HKB0653_3000_T"	0.20989753103629	1.48286904098083e-14	0.234583967169261
"HKB0656_3000_T"	1.46619227821203e-14	0.0312284541182741	0.00126595238464315
"HKB0659_3000_T"	0.405810246813199	0.164647466139193	0.263817381911676
"HKB0665_3000_T"	0.00796294481987097	0.0133954311961121	1.3941728776718e-14
"HKB0668_3000_T"	0.0609791509210338	0.0940236025962421	0.161387677375346
"HKB0674_3000_T"	0.42279559301875	0.11783391481201	0.189222178924146
"HKB0677_3000_T"	0.0486297334594842	0.0514429816183358	0.00813179226278292
"HKB0683_3000_T"	0.34578229391795	0.0313401617540347	0.212462116000466
"HKB0692_3000_T"	1.04375972104915e-14	1.04375972104915e-14	1.04375972104915e-14
"HKB0698_3000_T"	0.0281211247990178	0.138052900029082	0.102454132780649
"HKB0701_3000_T"	0.0496404545977536	0.136308027863332	0.0748035014657833
"HKB0704_3000_T"	1.09893271488055e-14	0.0391548838392843	0.0656885040620582
"HKB0710_3000_T"	0.256331023862146	0.179023542533155	0.360168260449582
"HKB0713_3000_T"	1.14452882007474e-14	0.0577533525887285	2.17713191790663e-11
"HKB0718_3000_T"	0.285205677860426	0.14227068694017	0.314498652220905
"HKB0719_3002_T"	0.287680982774484	0.0207168617833003	0.020877069088929
"HKB0721_3000_T"	0.0498406369158455	0.00356510702432511	0.0842820213134665
"HKB0722_3002_T"	0.043168135970112	0.137579423140101	0.163334027189014
"HKB0726_3000_T"	1.20349668154856e-14	0.0198156092742371	1.20349668154856e-14
"HKB0734_3000_T"	1.44886796358617e-14	1.44886796358617e-14	1.44886796358617e-14
"HKB0736_3000_T"	0.464677709450214	0.0775941587236426	0.159796260647338
"HKB0737_3000_T"	0.342085569888838	0.126815245617397	0.14856565908739
"HKB0744_3000_T"	1.18253136014052e-14	0.0326969050007846	0.00965552069714056
"HKB0748_3000_T"	0.179215891286556	0.0751407260858448	0.107005953744346
"HKB0750_3000_T"	8.58189264125207e-15	0.0663175484690352	0.00931266274330742
"HKB0751_3000_T"	0.471383711759204	0.112311794182778	0.223256964577319
"HKB0752_3000_T"	0.269053405422706	0.190561524193415	0.182971223343211
"HKB0004_3000_N"	0.182763090306714	1.1525441614264e-14	0.0282830073925127
"HKB0005_3000_N"	0.0227526753229939	0.0029494457003695	0.0118227433293521
"HKB0006_3000_N"	0.0363453909095742	0.00273191732341625	1.35363164699831e-14
"HKB0019_3000_N"	1.87037744419829e-14	0.0902632066888354	0.0266938069829333
"HKB0023_3000_N"	0.0201354640136169	0.0682753245869543	0.00720335345377595
"HKB0033_3000_N"	1.82011391712694e-14	0.093810540203695	0.0132628097427326
"HKB0035_3000_N"	0.00960709912576387	0.0080200898990317	1.58314058304416e-14
"HKB0036_3000_N"	0.098781448068292	0.064769872037433	0.0380075085109593
"HKB0038_3000_N"	0.126833121855691	0.0489890470038516	1.34791352456164e-14
"HKB0040_3000_N"	0.310401302789987	0.0798920471720485	0.047929377676921
"HKB0044_3000_N"	0.0233620685289677	1.5216128973645e-14	1.5216128973645e-14
"HKB0049_3000_N"	0.00883771749393843	0.21170651134326	0.0522651835511115
"HKB0050_3000_N"	0.0562912010585072	1.60762461813261e-14	0.0132243501419601
"HKB0052_3004_N"	0.112271484828653	0.123360579619619	1.34565741551214e-14
"HKB0064_3000_N"	1.22196118523578e-14	0.0433710806750862	0.014282094082777
"HKB0067_3000_N"	1.28166517632492e-14	0.28038704102039	0.0136403750182649
"HKB0074_3003_N"	0.0789059113349915	0.0696154674090478	0.0252180468669948
"HKB0079_3000_N"	0.0220874609002622	1.2581562616096e-14	1.2581562616096e-14
"HKB0094_3000_N"	0.0240928435357187	0.0371412380318552	0.00489826391301584
"HKB0096_3000_N"	0.0323999857341151	0.152140573962546	0.02798588492534
"HKB0097_3004_N"	9.05738320662157e-15	0.141327198721459	0.0363048888188492
"HKB0098_3000_N"	1.3078622803554e-14	0.0683915703997115	0.0208725666550654
"HKB0102_3000_N"	0.0169854397301637	0.0186139913467399	0.019439600912941
"HKB0106_3000_N"	1.61081309345281e-14	0.168443321084891	0.013780694465239
"HKB0109_3000_N"	1.17337739273611e-14	0.309647916950763	0.0110246002732184
"HKB0115_3000_N"	1.57300285578131e-14	0.117339489139044	0.00487413694098526
"HKB0120_3002_N"	0.0362776339977278	1.34111499971681e-14	1.34111499971681e-14
"HKB0121_3000_N"	0.0319933295265874	0.128036243142716	0.0133795682007284
"HKB0122_3002_N"	2.04386942712545e-14	0.110081518953319	3.61450434154263e-10
"HKB0123_3000_N"	0.0303089401859014	0.0326073052159837	0.0550835851691399
"HKB0124_3000_N"	1.44669724131274e-14	0.0672900253870685	2.10942395763441e-05
"HKB0127_3000_N"	1.60628031261962e-14	0.00081218534297147	1.60628031261962e-14
"HKB0129_3002_N"	1.33894387997335e-14	0.162093588095819	0.0144340360687654
"HKB0132_3000_N"	1.38639677573014e-14	0.212061401652788	0.0111836605145768
"HKB0133_3000_N"	0.010651621328373	0.236574646533634	0.00594270464774157
"HKB0134_3000_N"	1.0864655706032e-14	1.0864655706032e-14	1.0864655706032e-14
"HKB0137_3000_N"	2.11775337491228e-14	2.11775337491228e-14	2.11775337491228e-14
"HKB0141_3000_N"	0.0107664764417635	1.29376673356952e-14	1.29376673356952e-14
"HKB0143_3000_N"	1.90174134034362e-14	0.0816318550354911	2.74382940274228e-13
"HKB0149_3000_N"	0.010734623750543	0.0752680485868197	2.1356725829392e-14
"HKB0150_3000_N"	0.0648260564405802	0.060606112320239	0.0136435861985929
"HKB0155_3003_N"	1.43122173017916e-14	0.049438254275662	0.00342085932548009
"HKB0157_3000_N"	1.30467477461982e-14	0.28570315598582	0.0240949777424696
"HKB0158_3000_N"	1.52705635461474e-14	0.08480449648093	0.0106771431334238
"HKB0159_3000_N"	0.0609520002790103	0.0459702489866335	1.62894592843238e-14
"HKB0160_3001_N"	0.00182032398548803	0.0582222011373475	0.00669146163576664
"HKB0161_3000_N"	0.0200923567831383	0.0179754704574974	0.0198932975401193
"HKB0162_3000_N"	1.4481517236974e-14	0.277875530462583	0.0418954657829172
"HKB0164_3000_N"	1.67851414502846e-14	0.0279258191565699	1.67851414502846e-14
"HKB0167_3000_N"	0.214541404499194	0.0770057011949574	0.164985099361728
"HKB0168_3000_N"	8.8760806004802e-10	1.20836909829469e-14	1.20836909829469e-14
"HKB0179_3000_N"	0.034376293698113	0.0603232797515251	0.0383390904163622
"HKB0186_3002_N"	0.140220203457457	0.0161563403026076	0.0140857662700769
"HKB0194_3000_N"	0.0703493642744157	1.22032243668541e-14	0.0139367017092496
"HKB0196_3000_N"	0.0769976262004875	0.121816184301406	0.0788654587162927
"HKB0198_3000_N"	0.132355319776165	0.0998812486701769	0.0103434977077671
"HKB0207_3000_N"	1.4144419918421e-14	0.267961642111361	0.0439909175679897
"HKB0210_3000_N"	0.00160841072954012	0.159007621846483	0.0791472879486699
"HKB0211_3000_N"	0.18073077438048	0.179235171485509	0.1808383652845
"HKB0214_3000_N"	0.0292251454496364	0.0566078340800059	1.65581562167622e-14
"HKB0216_3000_N"	0.00701720403658237	0.276485347854114	0.31887446562719
"HKB0219_3000_N"	0.101754057143902	0.131787865507778	0.0604666541730541
"HKB0220_3003_N"	0.0597965135361727	0.390586238794446	0.149307610137595
"HKB0221_3000_N"	0.0115591019406987	0.0739702428429374	0.0569268770158368
"HKB0222_3000_N"	1.44716756963792e-06	0.105651756034643	0.079837048700438
"HKB0225_3000_N"	0.150643785590853	1.40235110285608e-14	0.0513287229190273
"HKB0226_3000_N"	1.43750880290024e-14	0.235365009414093	0.0203770180858979
"HKB0227_3000_N"	1.72972152685123e-14	0.20001113330408	0.0208763897523183
"HKB0233_3000_N"	0.00928545059150686	0.00641279392258516	1.52775946022029e-14
"HKB0538_3000_N"	0.0535260386676638	1.04272961864706e-14	0.0212617403060834
"HKB0562_3000_N"	0.0243990566290344	1.34916209369694e-14	1.34916209369694e-14
"HKB0571_3000_N"	1.52339732883245e-14	0.179056849870928	0.0369785903810865
"HKB0574_3000_N"	0.0254683199456587	0.208034201510222	0.0232697418890297
"HKB0577_3000_N"	0.000116399150629212	0.215947295290691	0.00196425040122086
"HKB0583_3000_N"	0.000646948266192099	0.052547487023286	1.48190677124212e-14
"HKB0597_3000_N"	1.14601084349429e-14	0.284020104868042	0.0808080808401684
"HKB0618_3000_N"	1.25554120369853e-14	0.242345242511698	0.0328252528522309
"HKB0636_3000_N"	0.0952119989799161	0.0951655042318651	0.0462780410511264
"HKB0648_3000_N"	0.246837260414844	0.266883080026481	1.18916435386901e-14
"HKB0651_3000_N"	0.057833794026518	9.61836797834309e-15	0.0205702024662694
"HKB0657_3000_N"	0.0469645031286199	1.5625991385452e-14	0.0220738729229285
"HKB0663_3000_N"	2.08182222102167e-14	0.166352213219438	0.00802376953225996
"HKB0666_3000_N"	1.77488261314086e-14	0.0563150464708759	0.00751388975067737
"HKB0672_3000_N"	0.0840143759413137	0.248327876902493	0.0938898591895078
"HKB0710_3001_N"	0.0511673316440642	0.0588279127254918	0.0686349782714618
"HKB0718_3001_N"	0.113200965059708	0.0656905300449061	0.0958944680951938
"HKB0719_3001_N"	1.63598883612168e-14	0.0619002309443708	0.0617888345845857
"HKB0722_3001_N"	0.0500687546935362	0.0257449185389634	1.67157472734718e-14
"HKB0744_3001_N"	1.19829987821041e-14	0.287803070110049	0.0541915055757302
"HKB0748_3001_N"	0.0170394128585559	0.214024158561773	0.00972033809101513
"HKB0751_3001_N"	1.69502182044591e-14	0.0478551786555218	0.00761389536759255
"HKB0752_3001_N"	0.0254698060583181	7.71770839591243e-15	7.71770839591243e-15
