"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"	"S07"	"S08"
"HKB0167_3006_T"	0.355501591073484	0.117360732155566	0.254886801614635	0.0863995373938706	7.36233754585401e-15	0.00472930947433896	0.021180982866092	0.0805299770732699
"HKB0168_3006_T"	0.0416926284433012	1.89924939901755e-14	1.89924939901755e-14	0.00525369961119719	1.89924939901755e-14	0.013097469984251	0.0330786007805111	0.18534114285441
"HKB0179_3006_T"	0.0364755120096422	0.0288200501085625	0.0520888559076699	0.028524772100492	1.94027995815735e-14	0.0147137852152563	6.77629843290434e-06	0.0943228636981953
"HKB0182_3006_T"	0.0398620314715173	9.78570982283674e-15	9.78570982283674e-15	0.0467611223852907	9.78570982283674e-15	0.030082431960398	0.273653714676821	0.182789705824135
"HKB0186_3000_T"	0.319096464017	0.147572777750126	0.0258239081128807	0.0330726952614233	0.112274115558743	0.0613709994618368	0.0656649714976481	0.103093369749518
"HKB0191_3001_T"	0.138330775432039	0.100715327499104	0.107511683059972	0.0403449708332805	1.71582888866042e-14	1.71582888866042e-14	4.48225301375694e-08	0.174055678431185
"HKB0194_3006_T"	0.22950500822629	0.0369347296586887	0.189108594156036	1.09131718843798e-14	1.09131718843798e-14	0.0198379740296573	0.0513344452210166	0.0393116650684071
"HKB0196_3006_T"	1.85317804338629e-14	1.85317804338629e-14	0.000550064398732381	0.000743965678696796	1.85317804338629e-14	1.85317804338629e-14	1.85317804338629e-14	0.048119557483155
"HKB0207_3001_T"	0.253047996615296	0.0154985930582989	0.0785549445622562	0.0269034060412603	0.234311169363356	1.43836528908628e-14	1.43836528908628e-14	0.107151330035569
"HKB0208_3006_T"	0.102431988493709	0.0148007960143671	0.00539655486267725	1.75617380576769e-14	1.75617380576769e-14	0.0594720597837132	0.031221472011039	0.368737286999973
"HKB0209_3004_T"	0.0432642656813219	0.03986750031093	0.0760429737881346	0.0226181521568905	1.18966785380998e-14	1.18966785380998e-14	0.0503980920245361	0.294109819280542
"HKB0210_3006_T"	0.035459991721639	8.19489171712629e-15	0.0325037793616612	0.075228707785775	8.19489171712629e-15	8.19489171712629e-15	8.19489171712629e-15	0.0595913101712495
"HKB0211_3002_T"	0.00398930848927651	0.000761550998966447	0.0239779258255584	0.101761878679511	6.78375131876379e-15	0.0120433762891755	0.0570009983714232	0.025825842986195
"HKB0214_3006_T"	0.232783411450482	0.0137983007445062	0.106671842112813	0.00321145002149708	1.39716820035896e-14	0.0259155985396207	0.0277124225413387	0.052257714668388
"HKB0217_3005_T"	1.58068651354879e-13	1.27586265724634e-14	1.27586265724634e-14	0.0510234958745583	1.27586265724634e-14	0.00446287577245353	0.0394728793196941	0.0309359562516584
"HKB0219_3001_T"	1.64763384026905e-14	0.00585621579113659	1.64763384026905e-14	0.00868285453412204	1.64763384026905e-14	1.64763384026905e-14	0.0304958872954395	0.151772263867191
"HKB0220_3000_T"	0.338944912706181	0.111101650478197	0.0881429610679004	3.43799822889014e-05	0.0054071303418348	0.10545948939856	0.00215877566337824	0.064909573653481
"HKB0221_3001_T"	0.047861468655406	0.131414645858928	0.0120916915788624	1.6701457065635e-14	1.6701457065635e-14	0.0480989731991194	1.6701457065635e-14	0.243259847494765
"HKB0222_3006_T"	1.78129470508847e-14	0.0298525730862383	0.0282583998445205	0.0111008855795413	1.78129470508847e-14	0.0214364925066012	0.00670851868365572	0.0211757531211137
"HKB0225_3001_T"	1.37268258093895e-14	0.00038338820550149	1.37268258093895e-14	0.0123551873298923	1.37268258093895e-14	0.00331881079777037	0.0608288969770941	0.0285883318239951
"HKB0226_3001_T"	0.0112831360762333	0.0142642995510716	1.91355575647716e-14	0.0138040081733958	1.91355575647716e-14	0.000864595712812913	5.72899166755671e-12	0.227515142137223
"HKB0227_3006_T"	0.0775749733704492	0.100143425598232	7.25758990335286e-12	1.63191673456879e-14	1.63191673456879e-14	0.0257413611025807	1.63191673456879e-14	0.0185331371047947
"HKB0228_3002_T"	0.0385961750845337	0.0431633215662113	0.0911554499843055	1.48776604125384e-14	1.48776604125384e-14	1.48776604125384e-14	0.0175823447266929	0.0135321407711846
"HKB0230_3006_T"	1.62336394843549e-14	0.0839659518444976	1.62336394843549e-14	1.62336394843549e-14	1.62336394843549e-14	0.00172870791761377	1.62336394843549e-14	0.0227125698295261
"HKB0232_3000_T"	0.00806303789825719	1.21237840025484e-14	1.21237840025484e-14	1.21237840025484e-14	1.21237840025484e-14	1.21237840025484e-14	0.0123592831533758	0.146622607463911
"HKB0233_3006_T"	8.60371386218748e-15	8.60371386218748e-15	8.60371386218748e-15	0.00483347045226771	8.60371386218748e-15	0.0143352412358007	0.019030957255835	0.0194212297521198
"HKB0540_3000_T"	0.0146729087303122	0.00610433113241576	1.54496529354582e-14	0.000733662448159756	1.54496529354582e-14	1.54496529354582e-14	0.0456404081539205	0.0406125651074432
