"ID"	"S01"	"S02"	"S03"	"S04"	"S05"
"HKB0159_3006_T"	1.33368932063047e-06	0.291654386551619	3.74832157369249e-09	0.08225024699978	0.0688891402578997
"HKB0160_3000_T"	1.30272888692151e-14	4.11335977380058e-13	0.370981020110286	2.2856440011966e-06	1.30272888692151e-14
"HKB0161_3001_T"	0.114731917478555	0.0910911711015669	0.275907028762154	0.218506268367063	0.0850653346414164
"HKB0162_3006_T"	0.201752372221581	0.0816015620361262	1.42995800828817e-14	0.0812229724657473	0.486445061211245
"HKB0164_3006_T"	0.0378221976211736	0.0131919556802647	0.0495153745544597	0.226664763139879	0.365393823899648
"HKB0167_3006_T"	0.403767859260713	0.0536242354940712	6.31335906202287e-15	0.044192978671945	0.39970323460011
"HKB0168_3006_T"	0.284097580145969	0.0310817024112813	0.00842606452946395	0.178338545390153	0.142629351983958
"HKB0179_3006_T"	0.00544124676367208	0.0880697459818267	2.06182453773525e-14	0.151398656093537	0.202732727548593
"HKB0182_3006_T"	0.298004913429781	0.0406115818749792	1.24960307975534e-14	0.0617734013141211	0.0966756691073795
"HKB0186_3000_T"	0.353593686003008	0.136831746224538	0.140474801455012	0.0192605194865948	0.24028787049426
"HKB0191_3001_T"	0.0433185367636474	0.00139321725443836	0.00897864467967428	0.119437752855784	0.32993680910679
"HKB0194_3006_T"	0.348466074939029	0.0565765712519898	1.67091416523064e-10	0.0527607324212489	0.423499141924563
"HKB0196_3006_T"	1.17326928300423e-14	0.294543490452429	1.17326928300423e-14	0.148248936310078	0.0154182410111927
"HKB0207_3001_T"	0.126935327961711	1.10750712793375e-05	0.396534929950917	0.081867696814484	0.281851350655472
"HKB0208_3006_T"	4.93046185607201e-08	0.0875652072689575	0.00743883192416722	0.262443262306699	0.182937933221079
"HKB0209_3004_T"	1.0808710640361e-14	0.281616047901131	1.0808710640361e-14	0.09057320407601	0.06884028151237
"HKB0210_3006_T"	0.0237841906122276	0.337626534031181	0.0437136607256729	0.0900290426993351	4.3130820979743e-12
"HKB0211_3002_T"	5.01383172252175e-12	0.171572675238225	0.00314166063660913	0.138433107930623	0.204395488709345
"HKB0214_3006_T"	0.371219448161147	0.0694035140244011	1.03785273850777e-14	0.0367199033052237	0.262359913420261
"HKB0217_3005_T"	1.02324131698184e-14	0.0467810867412765	1.02324131698184e-14	0.0914792093867578	3.35749559795012e-05
"HKB0219_3001_T"	1.10064711070523e-11	0.132641268479106	1.61987747806167e-14	0.111959147064955	0.022750012422388
"HKB0220_3000_T"	0.395758136169683	0.0233202603644865	0.0514363893298582	0.062263554552103	0.384122221101442
"HKB0221_3001_T"	1.59580998030697e-14	0.0072738745919664	0.0806522724715866	0.155441484000937	0.249038396363361
"HKB0222_3006_T"	1.17751844915931e-14	0.122956514867301	0.00359392930594121	0.175579401137551	0.0434501099832883
"HKB0225_3001_T"	9.45985750315908e-15	0.109388396833322	9.45985750315908e-15	0.0751818192811132	9.45985750315908e-15
"HKB0226_3001_T"	1.32527867815547e-14	0.0899905900419115	0.0326555363939901	0.075382070831653	0.0241880057198061
"HKB0227_3006_T"	0.0670284270140601	0.0230991438140872	1.35926272630724e-14	0.0693285296895565	0.279165627017284
"HKB0228_3002_T"	0.0508631277557176	1.50120118117144e-14	0.00924142904272871	0.0625768081911973	0.0297231679392531
"HKB0230_3006_T"	0.0043889827483951	0.151910893592373	0.0927612286188098	0.109823479440414	5.18722021023627e-06
"HKB0232_3000_T"	9.05140182811379e-15	0.0251968800667634	9.05140182811379e-15	0.134267025631533	9.05140182811379e-15
"HKB0233_3006_T"	5.21776095414081e-15	0.0837477870029314	5.21776095414081e-15	0.0660611856915512	5.21776095414081e-15
"HKB0540_3000_T"	9.88471658508633e-15	0.0883833450319935	0.019781895751878	0.0736160689247992	0.0246314737500029
"HKB0552_3000_T"	1.58295032556336e-14	0.00718003830347745	0.269015401672069	0.167817633523671	0.00111230766656092
"HKB0558_3000_T"	0.0203451090716183	0.137543560267963	0.0362874505644591	0.121133967940436	0.0818895625010601
"HKB0564_3000_T"	0.114409956714578	0.00307829908795413	0.0153937286150392	0.2443860781702	0.288319395585066
"HKB0573_3000_T"	0.447874552320257	0.126061742568854	0.0620176303393705	0.0208085591063121	0.326140179483571
"HKB0576_3000_T"	1.21063087448078e-14	0.121055373178261	1.21063087448078e-14	1.29752899506472e-05	0.247849944478525
"HKB0579_3000_T"	0.372249028045177	0.0464654215594539	0.0748355296198645	0.136201100819662	0.370248919955794
"HKB0585_3000_T"	0.0212148492173223	0.213127440407002	0.0220079458073876	0.0768170026554171	0.00144677442454576
"HKB0599_3000_T"	1.51100011091565e-14	0.0761177393407595	1.51100011091565e-14	0.12694666925098	0.0527665984208274
"HKB0605_3000_T"	0.254639586620942	1.5994337238356e-14	0.00360912399510207	0.0764377378750975	0.34156431450726
"HKB0620_3000_T"	0.289311814784814	0.0474507115619234	0.00191742922308197	0.141732974854224	0.263167798271709
"HKB0626_3000_T"	0.00309152203956215	0.123197692729029	8.9839067426841e-15	2.28781260869716e-10	8.9839067426841e-15
"HKB0629_3000_T"	1.24499887604342e-14	0.0296350857694118	0.00236915908989264	0.146417071594937	0.0435015010517191
"HKB0638_3000_T"	0.0192883787648095	0.156150863682062	0.0590261040901776	0.110909772232562	0.00811257641417451
"HKB0644_3000_T"	0.00659807323405742	0.0326535405630478	9.30055064685336e-15	0.0766162261057057	9.30055064685336e-15
"HKB0650_3000_T"	0.407186714569422	0.0136228770197875	1.06536936388113e-14	0.122328464074114	0.422268465851272
"HKB0653_3000_T"	0.0450909477333246	0.0434018704213118	1.56162475321957e-14	0.107736902387022	0.219996471677362
"HKB0656_3000_T"	0.00574430897544635	0.103239161204774	0.0394731147444765	0.0828305189284187	1.22203680182385e-14
"HKB0659_3000_T"	0.547741103989782	0.0295234803346451	7.09129413108759e-15	0.0195110034851797	0.381176454741016
"HKB0665_3000_T"	1.12391419656499e-14	0.0553054668699049	1.12391419656499e-14	0.0702046436974678	1.12391419656499e-14
"HKB0668_3000_T"	0.22464710258806	0.160267949635078	0.0327928299903714	0.000146243693705	0.163429358153344
"HKB0674_3000_T"	0.486097771905285	0.0276094145548561	5.29731942578793e-15	0.0248822732351141	0.309442094922413
"HKB0677_3000_T"	0.264672285473082	0.143683957120195	1.39462207806417e-14	0.0636939870584262	0.0772708130536365
"HKB0683_3000_T"	0.359571245873702	0.00927044739439176	0.00118781665624513	0.0287284067669668	0.441586158831514
"HKB0692_3000_T"	1.08233673911601e-14	0.0948126610405092	1.08233673911601e-14	0.0659657051729368	0.00543999030433982
"HKB0698_3000_T"	0.0774923082614811	1.60935652829685e-14	1.60935652829685e-14	0.216106922710044	0.136139537928046
"HKB0701_3000_T"	1.44202536057564e-14	0.00461036332656312	0.00583734435997265	0.00172279188839423	0.124186379766566
"HKB0704_3000_T"	8.24691739228301e-15	0.0847487908680172	8.24691739228301e-15	0.0179794951841747	0.021838746807692
"HKB0710_3000_T"	0.148830664088542	0.129825624851119	8.56560540950925e-15	0.0333010765364912	0.451461684154215
"HKB0713_3000_T"	9.90753953857016e-15	0.123881644981543	9.90753953857016e-15	0.0612035659455065	9.90753953857016e-15
"HKB0718_3000_T"	0.395776578142345	0.030000064783447	1.06629647997177e-14	0.12324254899918	0.433122268291929
"HKB0719_3002_T"	0.299393370241455	0.140721993246772	0.166428785956004	0.0805933657882934	0.184645073478842
"HKB0721_3000_T"	0.167528068794443	0.107179279729613	4.29610061306008e-05	0.117375008834849	0.0730588792483286
"HKB0722_3002_T"	1.83531197525445e-14	0.0113231311190263	1.83531197525445e-14	0.101550965231767	0.257665229457204
"HKB0726_3000_T"	1.14378556873271e-14	0.000919174785533693	0.00433696339690091	0.270594944210374	0.0273727103162353
"HKB0734_3000_T"	0.0184687498696827	0.025594472812722	0.0168133746882199	0.245344829145963	0.0123522766964324
"HKB0736_3000_T"	0.562050554359638	0.05832035952413	4.75297420022162e-15	0.0844206596024708	0.257927583967898
"HKB0737_3000_T"	0.195449420496398	0.101751481017067	0.0658703713297988	0.0670714061975169	0.363032152487801
"HKB0744_3000_T"	1.05552983072138e-14	0.132755756192873	1.05552983072138e-14	0.0906928667046397	1.05552983072138e-14
"HKB0748_3000_T"	0.084093086224383	0.127845115023354	1.22202226656601e-14	0.135236330258892	0.225342815401215
"HKB0750_3000_T"	0.0159920150840554	0.112836930149921	1.00955449814494e-14	0.185878594998264	8.89002597204878e-05
"HKB0751_3000_T"	0.629795588901646	0.0202791201834608	7.09269184079451e-15	0.0575980156300867	0.241078573313548
"HKB0752_3000_T"	0.331077045128847	0.134207175241528	8.03172498036615e-15	0.0558259347804161	0.355970167862247
"HKB0004_3000_N"	0.0941666278796402	0.0422467605809735	0.372460805141951	0.070844748887361	0.0500804721730364
"HKB0005_3000_N"	0.152568779386345	0.119644620252505	0.227469420070265	0.117719471476382	4.04406959573779e-09
"HKB0006_3000_N"	0.0369464630246102	0.12688390358765	0.304397181238985	0.0961007519946261	1.44232237430123e-12
"HKB0019_3000_N"	0.0471469516387115	0.109810628399083	0.539159883386771	0.069513654758986	1.46737635252007e-14
"HKB0023_3000_N"	0.0237969638770972	0.069572694675617	0.292345858794633	0.000361961446374213	0.00127890545842142
"HKB0033_3000_N"	0.0241153036217167	0.079034600439519	0.51600523975733	0.0771062660889154	1.23557871210011e-14
"HKB0035_3000_N"	0.103785525428868	0.110197611976459	0.177968742778928	0.0701005039400518	1.23359934105412e-12
"HKB0036_3000_N"	0.160413018198692	0.0969312082055477	0.199330132922939	0.000113216747326829	0.0364466437525659
"HKB0038_3000_N"	0.0552516093829799	0.095054530129083	0.234641483256244	0.118130423629758	0.0598657958355855
"HKB0040_3000_N"	0.193345434815219	0.140986443578588	0.269713546866229	0.11511423605266	0.0974797672916366
"HKB0044_3000_N"	0.117608765504864	0.141865709458436	0.166030896871395	0.203901006774475	1.49095141761452e-14
"HKB0049_3000_N"	0.0243556889636841	0.0122222714385149	0.672254558782241	0.0152483496641632	0.0445326342436443
"HKB0050_3000_N"	0.103870398208755	0.0630816687614203	0.36637978064936	0.0660515366382058	8.78488054330967e-12
"HKB0052_3004_N"	0.0703871339165223	0.0354028001920365	0.571114466069843	0.0407056546256193	0.037460204945378
"HKB0064_3000_N"	9.58054874399176e-15	9.58054874399176e-15	0.180002114955989	0.0481507615972482	9.58054874399176e-15
"HKB0067_3000_N"	8.44929781661261e-15	0.0968866444180515	0.385555118442536	0.0598223672390932	8.44929781661261e-15
"HKB0074_3003_N"	0.0179232298104325	0.104565026545613	0.420218294278258	1.81466553321084e-11	0.0190507174326093
"HKB0079_3000_N"	0.0785550814008614	0.187512981073496	0.176014699070826	0.248003757167193	9.18953276790727e-05
"HKB0094_3000_N"	0.0519682568083361	0.0565662318143327	0.641447509297906	0.0343724018051876	1.54785095919521e-14
"HKB0096_3000_N"	1.11601643679523e-14	0.0816192491758388	0.367272462942158	1.11601643679523e-14	1.11601643679523e-14
"HKB0097_3004_N"	0.000707660454525593	0.0850500439633498	0.517655218723164	1.27853775522917e-14	0.0657068387074499
"HKB0098_3000_N"	0.0162054390224605	0.063730802080906	0.549101254873658	1.02828192096097e-14	0.00528219487208851
"HKB0102_3000_N"	0.0412421278174788	0.0695526745264827	0.515433440459388	1.51476280749887e-14	1.51476280749887e-14
"HKB0106_3000_N"	1.14444251401859e-14	0.0310648276505987	0.554446055008597	0.0239102529060074	1.14444251401859e-14
"HKB0109_3000_N"	4.82503605841046e-12	0.00181188848435313	0.757678670797574	1.00108720792205e-12	0.0767428421557099
"HKB0115_3000_N"	0.00945211046576494	0.071544044426874	0.625879214087691	6.14682282472731e-05	1.26933169836193e-14
"HKB0120_3002_N"	0.0914741206274375	0.122920559761894	0.155441163554074	0.122167605851656	0.0228110829666609
"HKB0121_3000_N"	0.00921139837249037	0.217445091240446	0.377148869297427	2.22806528158086e-11	9.68304573644426e-15
"HKB0122_3002_N"	0.00552233218122395	0.0220374518389415	0.5609337320056	0.0748237053317728	1.37689728892513e-14
"HKB0123_3000_N"	8.56743862527676e-15	0.0212205514649814	0.364741829181039	8.56743862527676e-15	8.56743862527676e-15
"HKB0124_3000_N"	0.00520474443477927	0.0794928225262212	0.348969844262554	0.00646920031297266	1.05323063573879e-14
"HKB0127_3000_N"	0.10375422106214	0.0888796661513714	0.0383027741273912	0.165883063403334	1.96282966505486e-11
"HKB0129_3002_N"	9.94734644425942e-15	0.184703551964048	0.477248980542638	0.0298814291391546	9.94734644425942e-15
"HKB0132_3000_N"	9.86592535980225e-15	0.0943719380480067	0.507322039590094	4.5591761347643e-09	9.86592535980225e-15
"HKB0133_3000_N"	0.007747940733769	0.0120743212981619	0.607221816381377	0.0570320848979055	1.28579721629436e-14
"HKB0134_3000_N"	0.00362887129052374	0.00285097548774278	0.000328831276755315	0.0367769460795084	1.18366525773318e-14
"HKB0137_3000_N"	0.0170894917758088	0.119168504261866	0.337032824664701	0.0241010813449347	1.27663936593362e-14
"HKB0141_3000_N"	1.42084380908713e-14	0.0539052315396169	0.0969282907991175	0.130545128498651	1.42084380908713e-14
"HKB0143_3000_N"	0.00101389932227632	0.156349664297218	0.49164096288952	0.108153898514294	1.21446663448855e-14
"HKB0149_3000_N"	0.000663999631083842	0.115341606135293	0.203592925193907	0.0607374034981812	0.0379225031337752
"HKB0150_3000_N"	0.0280086171616287	0.057039564230731	0.329478830666047	0.0679051343009875	1.77926197043492e-14
"HKB0155_3003_N"	1.10795934323399e-14	0.00323531312369489	0.241051142285586	0.053453865777195	1.10795934323399e-14
"HKB0157_3000_N"	9.88914823033398e-15	0.000541273445859178	0.578839693191273	9.88914823033398e-15	9.88914823033398e-15
"HKB0158_3000_N"	0.0690544693431711	0.0723060832947439	0.560984492456717	1.47243690601581e-14	1.47243690601581e-14
"HKB0159_3000_N"	0.0248913680348917	0.144893577647107	0.410323159878179	0.0735834948910195	1.28894313825737e-14
"HKB0160_3001_N"	0.00484661737469798	0.005329530872533	0.653709103812964	0.00224464941498877	1.16609686304177e-14
"HKB0161_3000_N"	1.09500087086033e-14	0.038626592073144	0.341627343214267	1.09500087086033e-14	1.09500087086033e-14
"HKB0162_3000_N"	1.07369767531132e-14	0.0426435386397006	0.653492132988854	1.76296739203332e-07	1.07369767531132e-14
"HKB0164_3000_N"	0.0175271538283263	0.0572385152486547	0.326019720953855	0.200632705768765	1.40774576966472e-14
"HKB0167_3000_N"	0.205728570234801	0.136075987389231	0.310913050092117	0.0143584730865876	0.0392998488194226
"HKB0168_3000_N"	1.2891534698833e-14	0.130349931180738	0.14047058536242	0.157493374057735	0.00471938229165921
"HKB0179_3000_N"	0.0371423534227124	0.087195348954502	0.444609628892665	0.0560675017767514	0.0116727250667302
"HKB0186_3002_N"	0.0605296108188167	0.304844657773214	0.248576740252469	0.0697747963564518	0.00505981400703264
"HKB0194_3000_N"	0.0858589991297382	0.0762065920449677	0.212318398236625	0.00035264716594764	0.11755587467802
"HKB0196_3000_N"	0.00245262906956079	0.0586535786153541	0.670756187290062	0.0341753840318766	1.34575310556902e-14
"HKB0198_3000_N"	0.0276453649554463	0.103870970513118	0.510116375502998	0.0744140133066707	0.00355209920495388
"HKB0207_3000_N"	1.16116554223263e-14	0.0308847978717166	0.473614182268464	1.16116554223263e-14	1.16116554223263e-14
"HKB0210_3000_N"	0.0552407253968438	0.252576241497749	0.3226122811902	0.0694162076298949	7.6773985153645e-15
"HKB0211_3000_N"	0.032430360312393	0.0135613519023567	0.445053357916318	0.00364398626260288	0.134074122978231
"HKB0214_3000_N"	0.0536222106488937	0.211679564305796	0.517160914925849	0.0965347699892791	1.18356211361897e-14
"HKB0216_3000_N"	0.0530967816232471	0.0183747336870633	1.18849965776162e-14	1.18849965776162e-14	0.403870359235212
"HKB0219_3000_N"	0.0451399553924962	0.0967092222577713	0.604607093147981	0.0526366581221382	0.0472999698361737
"HKB0220_3003_N"	0.00640455483785491	0.0247083270553136	0.443340098654988	0.0127009919807199	0.186789051074761
"HKB0221_3000_N"	0.000273644817635456	0.0685783480494018	0.635127153278023	0.0441863503499979	1.07565068162604e-14
"HKB0222_3000_N"	6.08328504050797e-10	0.0640336639788285	0.566389616454237	0.0660049054686685	1.44042309014254e-12
"HKB0225_3000_N"	0.215914973307219	0.131869628312287	0.266882176610679	0.117669217103518	0.00797718756716392
"HKB0226_3000_N"	1.14950720964083e-14	0.0151359341884876	0.424328065340092	0.0401838846789755	1.14950720964083e-14
"HKB0227_3000_N"	1.28999915024928e-14	0.0875427554680026	0.587175335872628	0.0632906304384209	1.28999915024928e-14
"HKB0233_3000_N"	0.00479550829436907	0.268085923062978	0.0955773750615819	0.0704807106933042	9.6505046944542e-15
"HKB0538_3000_N"	0.192029912762921	0.102902010014994	0.296558678489931	0.172465060457274	0.0357002137471864
"HKB0562_3000_N"	0.0451565044946323	0.179521787580845	0.195869853224402	0.180687493586753	0.00902854633298492
"HKB0571_3000_N"	0.00706515125795715	0.0589283874605676	0.529108099461127	0.0237691890078985	0.0179098855758488
"HKB0574_3000_N"	9.95262819746235e-15	0.0769736827203722	0.511414316062017	0.0512821644540278	0.0349733313240187
"HKB0577_3000_N"	0.0321049626792962	0.0361502393051414	0.652266232654707	0.057486904962828	0.000775096620087408
"HKB0583_3000_N"	0.00192891131937661	0.0498135031745321	0.364864850250165	0.00773918003532655	1.17798470341015e-14
"HKB0597_3000_N"	9.97938734176467e-15	0.0181644113922854	0.675379125880622	0.0253051583198669	3.9095498994307e-10
"HKB0618_3000_N"	1.0798835253485e-14	0.054125049372755	0.566781341840456	0.00831072082743626	7.79337423441436e-08
"HKB0636_3000_N"	0.0133705127624729	0.0239297242507521	0.487417109195735	0.117266205193996	0.0860935517982377
"HKB0648_3000_N"	0.259273134382502	0.0974580276268106	0.376329847705447	0.0954192447589134	0.166192231862347
"HKB0651_3000_N"	0.195464921958005	0.0934287720383253	0.265333105073342	0.106933347145161	0.0827889169410147
"HKB0657_3000_N"	0.0802045579079605	0.0993901797427178	0.325161854397362	0.0797915793749385	3.27915955974216e-13
"HKB0663_3000_N"	0.0111199721213796	0.0784464885290723	0.424979211128098	1.40757351049746e-14	1.40757351049746e-14
"HKB0666_3000_N"	0.000135276372784504	1.13026913132401e-14	0.403673283029347	1.13026913132401e-14	1.13026913132401e-14
"HKB0672_3000_N"	0.015492247965545	0.0741892406303225	0.496259033962629	0.00426510489811111	0.0971434420308619
"HKB0710_3001_N"	0.0728619287934182	0.0926866717903386	0.41527015691719	0.132996739072844	1.31931629118388e-14
"HKB0718_3001_N"	0.0845507624956899	0.0900682431481094	0.531436706480627	0.0808495680310511	0.02852837370826
"HKB0719_3001_N"	0.0041016562597251	0.0493044167452782	0.471226386752959	1.12968938496691e-14	1.12968938496691e-14
"HKB0722_3001_N"	0.0600675859916774	0.16783553200412	0.281596527098921	0.143627469793691	1.35635602075061e-14
"HKB0744_3001_N"	1.14935297506218e-14	0.00348563221729779	0.398198121633703	0.0168905891924978	0.010966096886171
"HKB0748_3001_N"	0.0511028423001997	0.0561502141997074	0.474695108798704	0.129848583837673	0.0546624346575932
"HKB0751_3001_N"	1.12487680856537e-14	0.0439533444261327	0.310917707758336	0.0831471429093616	1.12487680856537e-14
"HKB0752_3001_N"	0.0540229465483816	0.156128256721944	0.198422093910508	0.0993023409288218	0.000226455459969709
