"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"
"HKB0164_3006_T"	0.154841165851837	0.0104236335971627	0.334151857271737	5.64562285478602e-06	0.377584992449979	0.104647283470995
"HKB0167_3006_T"	0.0187360780938206	8.71206935231474e-15	0.108248264508921	0.627752286186076	0.147498181355753	0.0623030373039753
"HKB0168_3006_T"	0.0825349513504526	1.25712089244474e-14	0.294268449214335	9.4510842390206e-13	0.27171642928351	0.0828579634809997
"HKB0179_3006_T"	0.00999344926262041	1.2133604835508e-14	0.147696913691828	0.135313953029604	0.138313552168875	0.385510260009674
"HKB0182_3006_T"	0.460330714749729	9.22861127862239e-15	0.298013556922096	0.0191850300098943	0.0731673584319335	7.43499202637225e-07
"HKB0186_3000_T"	0.0652760751532181	0.191246137241313	0.390656168134411	0.125336736857333	0.227484882613688	1.22966165587617e-14
"HKB0191_3001_T"	6.25589729817237e-09	1.04153660317927e-14	0.244288999394647	0.136933926308497	0.195712573808123	0.268383963020001
"HKB0194_3006_T"	0.0723986702203426	9.75107180707864e-15	0.00236033868018396	0.452104483407571	0.143036386287227	0.134520790082739
"HKB0196_3006_T"	0.0010766359591943	1.01286524807935e-14	0.015067295665736	1.01286524807935e-14	0.114895563127644	0.439773964510563
"HKB0207_3001_T"	0.0279669932333047	0.171467091335742	0.138661204840635	0.205192755113544	0.14515329918867	0.212915362651176
"HKB0208_3006_T"	0.0211937166204589	0.0106057515952752	0.373816543719925	0.00658063359154613	0.327798363421537	0.191370261346232
"HKB0209_3004_T"	0.0688771746279198	1.05845792226652e-14	0.423883980653559	0.0717602386215683	0.18853762647392	0.131745282249525
"HKB0210_3006_T"	0.0373770459449491	6.45808194501025e-15	6.45808194501025e-15	0.165627049177252	6.45808194501025e-15	0.45064553254321
"HKB0211_3002_T"	0.361713646623957	8.25846211498826e-15	0.0630130100750659	0.136946447382717	0.00256674004661149	0.137484726437411
"HKB0214_3006_T"	0.0747035868213232	1.21117364315386e-14	0.0663618126603989	0.237935065796204	0.188796074004704	0.199444245100944
"HKB0217_3005_T"	0.113442099275981	9.41343508203362e-15	0.0038728154231402	0.128194210662423	0.187417279395103	0.209726190459356
"HKB0219_3001_T"	0.0488075853885008	1.21358267723263e-14	0.137785954360889	1.19327262642817e-05	0.206502366845438	0.233662450366316
"HKB0220_3000_T"	0.0062851957841809	0.0165142443761024	0.112767453299519	0.284296737449033	0.492472828636348	0.0513462995575515
"HKB0221_3001_T"	1.17105498387368e-14	1.17105498387368e-14	0.195117633249744	0.100959625439642	0.273188859673273	0.187995713151424
"HKB0222_3006_T"	9.34830475739717e-15	9.34830475739717e-15	0.000446471082059618	0.00165363333622635	0.163133264770584	0.373823844635437
"HKB0225_3001_T"	0.0201826830892949	9.38354528724216e-15	0.0382399175859748	0.000716386426590214	0.108029999584018	0.278760204422995
"HKB0226_3001_T"	0.00140938884576381	1.11735424786601e-14	0.117758017880992	0.0256357650725474	0.305212237530835	0.251738562779226
"HKB0227_3006_T"	8.64071227155808e-15	8.64071227155808e-15	0.00679226723249315	0.114905377467767	0.155730506439267	0.200002100694018
"HKB0228_3002_T"	0.0869577207124477	9.89779950591353e-15	9.89779950591353e-15	0.219476475099125	0.233460580242468	0.0768992688544898
"HKB0230_3006_T"	0.00557570731126238	1.05035884630491e-14	0.174088365306637	5.30159477316108e-14	0.234202354760939	0.223349573739714
"HKB0232_3000_T"	2.47612048670691e-07	8.67814345520752e-15	0.0983281806094819	8.67814345520752e-15	0.16971644092141	0.331863902846462
"HKB0233_3006_T"	0.0343133957874212	5.09620950536772e-15	0.012322175682881	5.09620950536772e-15	0.0356760880047839	0.219430955515963
"HKB0540_3000_T"	0.00365251728843596	8.23221004710367e-15	8.23221004710367e-15	0.0292182115625374	0.0393918214365511	0.319530111113792
"HKB0552_3000_T"	1.24275687124762e-14	0.0697983139634229	0.124290047963768	0.00724453703324857	0.291295610091574	0.339308891401852
"HKB0558_3000_T"	0.0728194434062269	1.22263668037683e-14	0.192183572151985	0.106527284470584	0.224960667336381	0.217677406931513
"HKB0564_3000_T"	0.172539662240875	9.68694323410248e-13	0.348714230591549	1.23311120514225e-14	0.251999369059453	0.174107075584033
"HKB0573_3000_T"	0.19225689024865	0.0416803266681821	0.188325441949844	0.277488471629575	0.299863498941231	0.000385370562489712
"HKB0576_3000_T"	0.00776136171449507	1.01825847095963e-14	0.356194234280186	0.236841521393618	0.0804495500148308	0.221167273489465
"HKB0579_3000_T"	0.0758920956561917	7.81684082423957e-10	0.333116443629442	0.143449331773152	0.272338127269663	0.144819467880256
"HKB0585_3000_T"	0.00378982507147636	8.02113583614255e-15	0.00688713203929923	8.02113583614255e-15	0.158881297268857	0.299389347337175
"HKB0599_3000_T"	0.0179756566661234	9.75739188827052e-15	0.0711518574392869	0.191547786388898	0.124491080855418	0.33861833236251
"HKB0605_3000_T"	0.0536718801899624	1.26955681127174e-14	0.0904197350993442	0.0551140985201331	0.131894440582847	0.344301277055041
"HKB0620_3000_T"	0.00539380765640576	0.00968019710055813	0.00335477954816167	0.0968857259382612	0.166836731725315	0.260922218684992
"HKB0626_3000_T"	0.324195784684515	7.31828431621117e-15	3.33515874779875e-12	0.0773095058766291	7.31828431621117e-15	0.0609711344353001
"HKB0629_3000_T"	0.0090173952849042	7.78102483289077e-15	7.78102483289077e-15	0.0552110725195728	0.212533093368675	0.141815672558653
"HKB0638_3000_T"	0.00282045574739581	9.51317918383069e-15	0.0959601726863092	0.0532301412492593	0.0648541518868187	0.40147639852686
"HKB0644_3000_T"	0.1232226018791	6.71699807651342e-15	6.71699807651342e-15	0.0940829036734999	0.0125470009959068	0.0929607117453207
"HKB0650_3000_T"	0.290875052275952	7.57119548814082e-15	7.57119548814082e-15	0.247178196240054	0.223327933229547	7.57119548814082e-15
"HKB0653_3000_T"	0.0469154212679715	1.06672067954008e-14	0.109589336235599	0.105107655944189	0.237599482188021	0.143816561647026
"HKB0656_3000_T"	0.067534415618963	1.1454321766626e-14	0.129125479407016	0.0231991460438971	0.239156267940559	0.186019725179872
"HKB0659_3000_T"	0.187955342808038	7.66776619472527e-15	0.00558071660534874	0.601851736522637	0.0845778066946383	7.66776619472527e-15
"HKB0665_3000_T"	0.141563367986255	1.14714232842159e-14	0.46087404106159	1.14714232842159e-14	0.1762141854482	0.120538748684591
"HKB0668_3000_T"	0.0791490057401097	1.01325536932042e-14	0.0737083132523586	0.128951197372243	0.413743028445902	0.14310768717089
"HKB0674_3000_T"	0.0248133313233685	1.01728618645182e-14	0.191386003689875	0.540183033832765	0.138046088425526	0.0530669963999635
"HKB0677_3000_T"	0.516901864864819	7.953364377972e-15	0.0374073164712897	0.111588587243571	0.00565932994400145	0.0193870269404647
"HKB0683_3000_T"	0.0641184290955217	1.37700900628546e-14	0.00127476449066167	0.118155519936575	0.0720783411882436	0.162876381388153
"HKB0692_3000_T"	0.140886423521408	8.61887860420337e-15	0.0999294378902795	8.61887860420337e-15	0.154975063737605	0.105172613852829
"HKB0698_3000_T"	0.0664965805903847	1.12928460416022e-14	0.186897431205635	0.145088191732549	0.211520491274352	0.219706992452271
"HKB0701_3000_T"	0.00338958424751864	1.12457175726854e-14	0.428729802658988	0.0751497152271678	0.0896686533719279	0.281319934477902
"HKB0704_3000_T"	7.70376807026506e-15	7.70376807026506e-15	7.70376807026506e-15	0.104098596351266	0.031763545803758	0.103183069444768
"HKB0710_3000_T"	0.0963842483985582	6.65969731601621e-15	0.0199626381980074	0.648119694812175	0.056600975313196	6.65969731601621e-15
"HKB0713_3000_T"	0.031031042840447	9.17799502249767e-15	0.0250875948789192	0.0339736928811872	0.0899345753931327	0.270997087477996
"HKB0718_3000_T"	0.0362604539123096	9.93020788384185e-15	0.0925765825853883	0.321545759291216	0.270744181295537	0.188063193138945
"HKB0719_3002_T"	0.211482057111839	0.26181928876801	0.0154134906125694	1.48430261820306e-14	0.263095506211993	0.0453371641222728
"HKB0721_3000_T"	0.105454141355795	9.31792521536079e-15	0.012024411154786	0.156863647199158	0.265517126407539	0.0840718902888778
"HKB0722_3002_T"	0.117338858590659	1.2414998916611e-14	0.0884473161811344	0.19420607380969	0.215462497193737	0.1413872659871
"HKB0726_3000_T"	0.0200702358589747	1.07187980180785e-14	0.108923723630377	0.00529501025789593	0.327447172899569	0.198421096057646
"HKB0734_3000_T"	0.154666627991187	1.14244355979484e-14	0.225540601871346	1.14244355979484e-14	0.315230631412269	0.0873176642403971
"HKB0736_3000_T"	0.000211092320893742	3.38645324687294e-06	0.00568646573722814	0.562611957654351	0.200289628854903	0.114452303409508
"HKB0737_3000_T"	0.0944478547675816	1.12857109733351e-14	0.34795075603416	0.0914925772246808	0.262340947672537	0.0668971144781825
"HKB0744_3000_T"	9.88013154447724e-15	9.88013154447724e-15	0.163356176223337	0.123512486383775	0.201823749831007	0.15916203723904
"HKB0748_3000_T"	0.0400829800131542	1.03596968879541e-14	0.059800730095091	0.0312856985715891	0.0929225198696009	0.33467070853806
"HKB0750_3000_T"	7.51479343500275e-15	7.51479343500275e-15	7.51479343500275e-15	0.0219018202830754	0.133522415890538	0.299063502257308
"HKB0751_3000_T"	1.18100262396331e-14	1.18100262396331e-14	0.0690744427695275	0.479190308130535	0.17772929601144	0.20420435496188
"HKB0752_3000_T"	0.280240901019938	8.78528091949505e-15	9.01248252235935e-11	0.268098304172263	0.247956970845491	5.97898274685708e-11
"HKB0004_3000_N"	0.33673653780247	0.508077545084979	0.000117142377270297	0.0157832577898866	0.121005231604617	1.27314382386169e-14
"HKB0005_3000_N"	0.314797162276936	0.276814698956554	0.0671517316281287	1.24424548233811e-14	0.203315003116752	0.0727360223396251
"HKB0006_3000_N"	0.271525155633792	0.539312813245341	1.21497665372102e-14	1.21497665372102e-14	0.155876440874442	1.21497665372102e-14
"HKB0019_3000_N"	0.305460072486035	0.605404137239934	0.0122978687531405	1.19341240030213e-14	0.0768379215208436	1.19341240030213e-14
"HKB0023_3000_N"	0.282982408505182	0.648250948179381	0.0168062761768038	1.22078284051514e-14	0.0268787382573098	1.22078284051514e-14
"HKB0033_3000_N"	0.190236963627581	0.667197462751894	0.0869691351984916	1.23814173942887e-14	0.0525618717714782	1.23814173942887e-14
"HKB0035_3000_N"	0.353599709760938	0.3321702096062	1.11129227055495e-09	1.35119702307191e-14	0.132842727747393	0.0138119761962404
"HKB0036_3000_N"	0.265753595840929	0.377436078290633	0.00167825931030565	0.00022824091072831	0.241959216964363	0.0339893074636976
"HKB0038_3000_N"	0.256082650244165	0.540205000389606	4.52553141662799e-09	1.33943353379312e-14	0.197520948539833	1.67435219584042e-11
"HKB0040_3000_N"	0.17850303616834	0.446815751164157	0.13555510326965	0.0753330897516575	0.163793019646162	1.14936308501764e-14
"HKB0044_3000_N"	0.324586329238813	0.276257127140076	0.00172524644065615	1.26737389116862e-14	0.151238132121309	0.0690128485444307
"HKB0049_3000_N"	0.0340891829686122	0.631885278418754	0.165645819717166	0.126719143604582	7.63612302588381e-15	0.0208607947054135
"HKB0050_3000_N"	0.164070687836428	0.536325233317701	0.0738819364002098	1.3580916192369e-14	0.166702185567948	0.0590199565644267
"HKB0052_3004_N"	0.193073186813621	0.627562432432353	0.142160760040919	1.15604401064501e-14	0.0372036207130612	1.15604401064501e-14
"HKB0064_3000_N"	0.00731304321359109	0.535778146353744	7.15584157760599e-15	7.15584157760599e-15	7.15584157760599e-15	0.0505327439500924
"HKB0067_3000_N"	0.0790376878008881	0.670136300761365	0.0805315030296904	0.058626113816519	1.01898820692334e-14	1.01898820692334e-14
"HKB0074_3003_N"	0.31703263998366	0.649150732386641	0.0172945647449533	0.00118270547395416	0.0153393574107566	1.1760559627096e-14
"HKB0079_3000_N"	0.269772481273543	0.30204109692202	0.105268767400623	1.05544766076134e-14	0.250208126480849	0.056815984443004
"HKB0094_3000_N"	0.281760249348777	0.654253995664293	0.0132993802122376	1.2809033457422e-14	0.0506863747746415	1.2809033457422e-14
"HKB0096_3000_N"	0.0146629120513431	0.626687758679656	0.024601080213097	0.0140469071926403	7.5829993338969e-15	0.0786033638108266
"HKB0097_3004_N"	0.154344205911848	0.758322193397217	0.0733074697119612	0.0107761182888563	0.000238852782895302	1.14968067582625e-14
"HKB0098_3000_N"	0.0371378595231599	0.668390697029923	0.00350466123711616	0.000617919814470074	9.84932970263302e-15	0.0830350583164345
"HKB0102_3000_N"	0.267972927003968	0.641118000021799	1.26381230214668e-14	1.26381230214668e-14	0.0553427214190128	1.26381230214668e-14
"HKB0106_3000_N"	0.0175604971768571	0.674195527946126	0.0129541337786101	9.23257621347684e-05	8.01398630906139e-15	0.063105540534529
"HKB0109_3000_N"	0.0331300374571176	0.652660545235741	0.130632583718069	0.115488669721708	0.00490755520728134	0.0275351322100409
"HKB0115_3000_N"	0.240329946853343	0.641305520603162	0.114111128433685	1.16412277077398e-14	2.37265132987381e-10	1.16412277077398e-14
"HKB0120_3002_N"	0.274236923026029	0.484522031663439	8.0680618049367e-06	1.22556025537239e-14	0.134772770557102	0.0560313010387857
"HKB0121_3000_N"	0.0203915575077517	0.705264404880022	0.0269726443381527	0.00483268715061428	7.94546509294522e-15	0.0413111213620723
"HKB0122_3002_N"	0.511852493518677	0.285815453209029	0.0224343586726874	1.0598085365453e-14	0.179390082511811	1.0598085365453e-14
"HKB0123_3000_N"	0.018600606577621	0.652137292776128	0.00561460742377026	0.0272351877521753	7.88922246537411e-15	0.0588171516855978
"HKB0124_3000_N"	0.0336643680461342	0.544775465820513	6.0596860934942e-06	9.54310269170817e-15	0.00202478540279997	0.0910391884188787
"HKB0127_3000_N"	0.266241265727725	0.218393654807516	1.23627099128168e-14	1.23627099128168e-14	0.22927888626787	0.0459285388708223
"HKB0129_3002_N"	0.00853023817711575	0.717012155476872	0.04215344320008	0.0388021032843149	7.82772781312179e-15	0.0698754422332321
"HKB0132_3000_N"	0.109306296823728	0.7234416472712	0.0417540465853067	0.0275018291041329	0.0116839851582159	0.000475127244093782
"HKB0133_3000_N"	0.176783248115629	0.658471239406021	0.0750220114773995	1.29084034645034e-14	0.0897235010008993	1.29084034645034e-14
"HKB0134_3000_N"	0.114337220106785	0.0618904281356416	1.16073283836376e-14	1.16073283836376e-14	0.204144405290775	0.0907296063897886
"HKB0137_3000_N"	0.291023484899709	0.513584953576223	1.535273920449e-14	1.535273920449e-14	0.147095886995882	2.73605848974489e-05
"HKB0141_3000_N"	0.228246035244267	0.177401482706635	0.047269335990655	1.19335659683384e-14	0.161987336592591	0.137046912007191
"HKB0143_3000_N"	0.224844580958428	0.610513587042429	0.0696446875927996	1.34989646854563e-14	0.0837575038614438	1.34989646854563e-14
"HKB0149_3000_N"	0.300187799140907	0.287004000104882	0.162242700542975	1.33599411833755e-14	0.156593078094013	0.0227101535531055
"HKB0150_3000_N"	0.248835943731991	0.546668663537209	0.0294014833400969	1.33953541311385e-14	0.155468994185958	0.0196249152047042
"HKB0155_3003_N"	0.00152109168937874	0.53904227048765	0.00177691947473408	7.55272324744749e-15	7.55272324744749e-15	0.0720490964404029
"HKB0157_3000_N"	0.0341568205513538	0.614385050808559	0.0970707949879977	0.0586112952239561	7.71023012532319e-15	0.0510251712284523
"HKB0158_3000_N"	0.333734098169613	0.602198222801778	1.1728828833065e-14	1.1728828833065e-14	0.0517005428208836	1.1728828833065e-14
"HKB0159_3000_N"	0.249597675835441	0.623432979894594	0.0265359618072143	1.25091274196627e-14	0.0950245089806146	8.98465087083207e-06
"HKB0160_3001_N"	0.0247690288104804	0.721318683541554	0.0513711980774749	6.68519500573829e-08	7.99465816529655e-15	0.0447996719787072
"HKB0161_3000_N"	0.00939362585475628	0.620058563106797	7.50893782788483e-15	7.50893782788483e-15	7.50893782788483e-15	0.0110239255446618
"HKB0162_3000_N"	0.179152250488152	0.638946352155921	0.16906750560462	0.000990291722159642	0.0118436000291147	1.10488338696109e-14
"HKB0164_3000_N"	0.269619321354394	0.304369827662592	0.0858865099923083	1.08901342793739e-14	0.295335598183536	0.0447887428055896
"HKB0167_3000_N"	0.265004706760074	0.368698320456235	0.120721351003675	0.0850601950186362	0.160515426761344	1.21950504818622e-14
"HKB0168_3000_N"	0.369440068850986	0.332911752864487	1.07746825988567e-14	1.07746825988567e-14	0.0877806461168629	1.07746825988567e-14
"HKB0179_3000_N"	0.318755834224184	0.65228464076753	0.000743058736618928	1.08629279863728e-14	0.0262094278211752	1.08629279863728e-14
"HKB0186_3002_N"	0.321561787445938	0.520694452183854	0.00318980423735393	1.2124714623128e-14	0.14662497344107	7.20579352941898e-06
"HKB0194_3000_N"	0.32652761235315	0.380401593391107	1.22929601544711e-14	1.22929601544711e-14	0.101070436074692	0.00786362580223406
"HKB0196_3000_N"	0.244933688531327	0.610762957282164	0.0863782887774506	0.0242100119096732	0.0337150534993511	1.15989854394303e-14
"HKB0198_3000_N"	0.192569585171375	0.444218257888416	0.158650802532897	0.00268777920362813	0.201873575203648	1.19195182110705e-14
"HKB0207_3000_N"	0.00954517391969915	0.62836245679478	0.020482982478196	0.107941332932632	8.80695910645445e-15	0.0357074904335987
"HKB0210_3000_N"	0.0610716668755103	0.476343127258023	0.0515849955976524	0.136801483717269	8.74423164560222e-15	0.228214498995484
"HKB0211_3000_N"	0.0154753692435963	0.636627252020534	0.0760563851387182	0.22652039909408	7.72285733378515e-15	0.0322889226192297
"HKB0214_3000_N"	0.27470904837665	0.28373333518536	0.2032533685487	0.0280999125401246	0.20944426579317	1.21632323128751e-08
"HKB0216_3000_N"	0.278110649385855	6.87653905689357e-15	0.404976422745488	0.296697459627594	6.87653905689357e-15	6.87653905689357e-15
"HKB0219_3000_N"	0.186753960632971	0.664311876664063	0.108854036866327	0.0267430122447796	0.0127818114193942	1.16345911579708e-14
"HKB0220_3003_N"	0.00832517979457572	0.526303073283867	0.0671596014068866	0.345643788769444	7.75138428225792e-15	0.00251425487970746
"HKB0221_3000_N"	0.187090572429149	0.701874525289768	0.0626912122457405	1.29100186469006e-14	0.036920516255573	1.29100186469006e-14
"HKB0222_3000_N"	0.287082196237907	0.361744772208371	0.209630927239631	9.95905222642079e-15	0.141542104314051	9.95905222642079e-15
"HKB0225_3000_N"	0.334486961397775	0.338591624043282	1.1634165089664e-14	0.000995320460031703	0.257361568587868	1.01372388082059e-13
"HKB0226_3000_N"	0.0329477813260156	0.632211735050992	0.0167837831209115	0.0283837599278906	7.93897525614975e-15	0.0499303740629702
