"BC_HKB0779_1486_T"	"BC_HKB0831_1520_T"	"BC_HKB0890_1550_T"	"BC_HKB1385_1721_T"	"HKB0040_3002_T"	"HKB0054_3000_T"	"HKB0074_3000_T"	"HKB0094_3006_T"	"HKB0127_3006_T"	"HKB0573_3000_T"	"HKB0579_3000_T"	"HKB0736_3000_T"	"HKB0008_3006_T"	"HKB0031_3001_T"	"HKB0033_3006_T"	"HKB0067_3006_T"	"HKB0070_3002_T"	"HKB0089_3001_T"	"HKB0102_3006_T"	"HKB0123_3006_T"	"HKB0162_3006_T"	"HKB0164_3006_T"	"HKB0227_3006_T"	"BC_HKB0543_1306_T"	"BC_HKB0899_M1605_T"	"HKB0007_3005_T"	"HKB0044_3006_T"	"HKB0050_3005_T"	"HKB0069_3000_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0084_3000_T"	"HKB0091_3001_T"	"HKB0098_3005_T"	"HKB0137_3002_T"	"HKB0167_3006_T"	"HKB0194_3006_T"	"HKB0674_3000_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0751_3000_T"	"HKB0752_3000_T"	"BC_HKB0022_649_T"	"HKB0064_3004_T"	"HKB0143_3006_T"	"HKB0576_3000_T"	"BC_HKB0199_1263_T"	"BC_HKB0567_M1337_T"	"BC_HKB0757_1496_T"	"BC_HKB0761_1499_T"	"HKB0049_3006_T"	"HKB0052_3000_T"	"HKB0120_3000_T"	"HKB0124_3003_T"	"HKB0129_3000_T"	"HKB0155_3000_T"	"HKB0158_3006_T"	"HKB0160_3000_T"	"HKB0161_3001_T"	"HKB0186_3000_T"	"HKB0207_3001_T"	"HKB0220_3000_T"	"HKB0552_3000_T"	"HKB0719_3002_T"	"BC_HKB0187_1214_T"	"BC_HKB0215_1134_T"	"BC_HKB0729_1445_T"	"BC_HKB0876_1543_T"	"BC_HKB0905_1623_T"	"BC_HKB0913_1654_T"	"HKB0023_3006_T"	"HKB0038_3006_T"	"HKB0101_3000_T"	"HKB0182_3006_T"	"HKB0191_3001_T"	"HKB0208_3006_T"	"HKB0209_3004_T"	"HKB0232_3000_T"	"HKB0665_3000_T"	"HKB0692_3000_T"	"HKB0701_3000_T"	"HKB0737_3000_T"	"HKB0744_3000_T"	"BC_HKB0056_809_T"	"BC_HKB0561_1308_T"	"BC_HKB0662_1294_T"	"BC_HKB0873_1549_T"	"HKB0004_3006_T"	"HKB0005_3001_T"	"HKB0019_3006_T"	"HKB0036_3006_T"	"HKB0056_3002_T"	"HKB0065_3006_T"	"HKB0125_3006_T"	"HKB0134_3006_T"	"HKB0157_3006_T"	"HKB0168_3006_T"	"HKB0210_3006_T"	"HKB0211_3002_T"	"HKB0620_3000_T"	"HKB0626_3000_T"	"HKB0644_3000_T"	"HKB0659_3000_T"	"HKB0677_3000_T"	"HKB0006_3006_T"	"HKB0016_3006_T"	"HKB0035_3006_T"	"HKB0078_3000_T"	"HKB0080_3006_T"	"HKB0086_3006_T"	"HKB0088_3000_T"	"HKB0092_3000_T"	"HKB0141_3006_T"	"HKB0147_3000_T"	"HKB0159_3006_T"	"HKB0179_3006_T"	"HKB0196_3006_T"	"HKB0214_3006_T"	"HKB0217_3005_T"	"HKB0219_3001_T"	"HKB0221_3001_T"	"HKB0222_3006_T"	"HKB0225_3001_T"	"HKB0226_3001_T"	"HKB0228_3002_T"	"HKB0230_3006_T"	"HKB0540_3000_T"	"HKB0558_3000_T"	"HKB0564_3000_T"	"HKB0599_3000_T"	"HKB0605_3000_T"	"HKB0638_3000_T"	"HKB0650_3000_T"	"HKB0653_3000_T"	"HKB0656_3000_T"	"HKB0668_3000_T"	"HKB0698_3000_T"	"HKB0704_3000_T"	"HKB0713_3000_T"	"HKB0721_3000_T"	"HKB0722_3002_T"	"HKB0726_3000_T"	"HKB0734_3000_T"	"HKB0748_3000_T"	"HKB0750_3000_T"	"BC_HKB0728_1447_T"	"BC_HKB0759_1488_T"	"BC_HKB0775_1470_T"	"BC_HKB0830_1541_T"	"BC_HKB0894_1583_T"	"BC_HKB0902_1617_T"	"BC_HKB2109_1628_T"	"BC_HKB2113_1657_T"	"BC_HKB2116_1671_T"	"BC_HKB2119_1690_T"
"IL16"	5.47476049957678	5.68790052248075	4.98959318493877	5.62556273996637	5.61412086878925	4.68088692071969	4.23725777090037	3.50716034911752	3.82273014794452	4.21878116778407	3.92789645372882	5.4643415327611	3.7311832415722	2.60407132366886	2.98550043030489	3.54596836910529	2.66902676550963	3.51601514700366	2.75274859140713	2.69376571221778	3.50589092972996	3.22032995487956	2.99276843076892	5.6246858105254	4.82731094394967	3.75060650483559	3.40053792958373	4.21256933885081	4.03826057517535	3.95419631038688	3.78972925137577	3.46858331700683	2.99095486039699	3.92029330021101	3.16671544496642	5.07210580048042	4.14404636961671	5.12308675098106	3.38128337250378	3.611172380044	4.36457243229586	3.55949181320504	4.51601514700366	3.4276061727819	3.38404980679516	3.13422093976063	3.87676249078156	2.86789646399265	3.5957423394744	3.62410089462811	3.4995270242151	3.74738739965272	3.92124588858559	2.44890095114513	4.20320115631661	3.84599177066457	3.71259578044703	4.16591193893569	4.02147972741045	4.5552026338783	3.97911075501579	4.46727948045998	2.96716860753263	3.22958792274065	3.77610398807316	3.67807190511264	3.44095219802964	3.30305008468167	4.08236196955747	5.13175409098481	3.29865831556452	3.78450398292957	3.74953426766926	3.26153081524341	3.56559717585422	3.51222688651396	3.87578006306849	2.03562390973072	3.54843662469604	2.16671544496642	3.25398926623079	3.33913738491959	1.94110631094643	4.32696871158789	3.32768736417605	3.82171021503467	4.82273014794452	2.01435529297707	1.56071495447448	2.20789285164133	2.51601514700366	2.77820857639809	2.89530262133331	1.55090066464752	3.40871186102943	2.89530262133331	3.07724299893246	2.05658352836637	2.44890095114513	2.81557542886257	2.54101915313356	1.44360665147561	4.22804904788446	2.41413553298445	1.89530262133331	3.34482849699744	3.16188768237689	2.85199883711245	1.94110631094643	2.78240856492737	3.77082904603249	2.57046293102604	3.12598165385472	2.20163386116965	2.47508488294878	2.88557436437143	2.54349588342577	3.90977310414164	1.4541758931858	2.90303827011291	3.27500704749987	2.82781902461732	2.09085343045111	3.03738222200308	2.16671544496642	2.40599235967584	2.43562859405209	2.68481873755322	3.8499992594661	2.73552217729654	2.77820857639809	2.95791459863299	3.64961545906341	3.20006486151431	1.85996954822103	3.03913839390696	2.82781902461732	1.48026512205446	2.64616265715789	2.66220549965362	2.69821847822441	2.14730669878029	2.87381319835909	2.64846544302731	1.74416109557041	4.82984955984469	3.00180224263399	4.3547342399706	4.09929520433777	2.58255600301406	4.01256867350306	4.62117275268344	3.88947354253111	4.46139758992616	4.27127625917593
"GAPT"	2.6507645591169	2.47767732756531	0	2.59693514238723	3.85399564717639	3.07210580048042	2.40871186102943	1.56071495447448	2.72246602447109	2.52857131887076	2.97636363573276	2.78659636189081	2.86393845042397	2.43295940727611	1.50589092972996	3.43295940727611	3.02856915219677	1.57531233068744	2.17951105027151	2.12763327972587	1.71808758396052	2.24184018356467	2.37295209791183	2.46988597627446	0	1.38956681176273	0.713695814843359	1.49569516262407	2.49825086752783	0.903038270112912	0.765534746362977	0.584962500721156	1.11103131238874	1.6915341649192	0.604071323668861	1.83592407425437	2.41683974191283	2.60880924267552	1.63691458035588	1.790772037862	1.90689059560852	1.43829285157915	2.35895882583233	1.66902676550963	1.60407132366886	2.25701061820602	1.46466826700344	2.0036022366802	0	0	1.60880924267552	1.80322703643493	2.22032995487956	0.963474123974886	2.44625622988956	2.43829285157915	1.94110631094643	0.432959407276106	1.72683121703249	2.11769504266975	2.91073266190291	2.12101540096137	1.67807190511264	2.18903382439002	0	0.669026765509631	1.03562390973072	0.799087306074004	1.08406426478847	2.12763327972587	1.67807190511264	1.4541758931858	1.93357263826102	1.34482849699744	2.58255600301406	2.16027483140859	1.55090066464752	0.739848102699327	1.29865831556452	0.53605290024021	1.68706068833989	1.48026512205446	1.23878685958712	0	0	1.55090066464752	1.91456452349394	0.565597175854225	0.6959938131099	0.594548549550354	0.855989697308481	0.613531652917927	0.739848102699327	0.20163386116965	0.910732661902913	0.773996325111173	1.36737106564853	0.432959407276106	1.52105073690096	2.25096157353322	0.650764559116902	0.389566811762726	2.62058641045188	1.01435529297707	1.56071495447448	2.14730669878029	1.38956681176273	1.4276061727819	0.963474123974886	2.1243281350022	2.05311133645956	0.903038270112912	1.4905701304462	1.16349873228288	1.91838623444635	1.799087306074	1.23266075679027	1.68706068833989	0.641546029087524	1.44360665147561	2.41142624572647	2.26603689399532	0.713695814843359	1.91073266190291	1.41142624572647	1.40053792958373	1.64154602908752	2.0071955014042	1.46466826700344	1.84799690655495	2.04264433740849	1.4276061727819	1.62760683812965	1.38404980679516	0.790772037862	2.18269229751619	1.83592407425437	0.22650852980868	1.28095631383106	1.15055967657538	1.56559717585423	1.83995958748953	1.16349873228288	1.38404980679516	1.46988597627446	1.13750352374994	0.669026765509631	0.704871964456353	1.97452931248388	1.4541758931858	0.75702324650746	1.70929063572336	0	0	0
"CLECL1"	3.22496636500027	3.51601514700366	0	4.27724089833207	3.71369581484336	2.51601514700366	1.54596836910529	1.20789285164133	2.30158764660319	2.13750352374994	1.21412480535285	3.37016428054021	1.83592407425437	2.83592407425437	1.29865831556452	1.53605290024021	1.92219784839637	1.17632277264046	1.40599235967584	0.400537929583729	1.6507645591169	1.65992455840238	2.24184018356467	5.34056226902641	4.12763327972587	0.713695814843359	1.18269229751619	2.22650852980868	1.81557542886257	1.06350294230616	1.21412480535285	0.75702324650746	1.60880924267552	1.93734439215023	0.918386234446348	2.02856915219677	1.88362081628567	2.91838623444635	1.0496307677246	1.36737106564853	2.31903981556254	2.19849415363908	3.46597446450407	2.17632277264046	0.963474123974886	0.124328135002202	1.86393845042397	1.71369581484336	1.21412480535285	0	1.18903382439002	1.13093086982645	1.61823865559545	0.53605290024021	1.84799690655495	2.09423606984577	1.16349873228288	0	0.613531652917927	1.81966818349646	0.925999418556223	1.37851162325373	0.505890929729957	1.99276843076892	0	1.88752527074159	0	0	2.82578562746479	2.26903314645524	1.23878685958712	1.23878685958712	1.60880924267552	0.871843648509318	1.55581615506164	1.43829285157915	0	0.575312330687437	1.02147972741045	0.238786859587116	1.26903314645524	1.37295209791183	1.19534759832222	1.25096157353322	1.40053792958373	1.30451104180995	3.47508488294878	0.722466024471091	0.31034012061215	0.765534746362977	0.84799690655495	0.903038270112912	0.903038270112912	0.411426245726465	1.15704371014558	0.815575428862573	1.10433665981474	0.422233000683048	1.13750352374994	1.54101915313356	0.238786859587116	0.887525270741587	2.59931779369823	0.53605290024021	0.641546029087524	1.25701061820602	0.985500430304885	0.985500430304885	0.505890929729957	1.40599235967584	1.23878685958712	0.31034012061215	1.11103131238874	0.16349873228288	0.659924558402378	0.933572638261024	0.432959407276106	1.30451104180995	0.31034012061215	0.604071323668861	2.03913839390696	1.41142624572647	0.20163386116965	0.782408564927373	0.910732661902913	1.52606881166759	0.765534746362977	0.545968369105292	1.14404636961671	1.4541758931858	1.28095631383106	0.495695162624069	2.13750352374994	0.790772037862	0.613531652917927	1.41142624572647	1	0.344828496997441	0.613531652917927	1.26303440583379	1.03562390973072	1.51096191927738	1.05658352836637	0.344828496997441	1.60407132366886	2.97452931248388	0	1.9560566524124	2.13422093976063	0	2.03913839390696	2.799087306074	0	3.12101540096137	2.11769504266975
"SASH3"	4.57410150808939	4.42155994490182	4.99367436175059	4.71753934339116	6.04264433740849	4.67016051412663	3.80426011563474	3.47767732756531	3.96532254836725	4.44228003525258	4.17791779219584	5.63284983011771	3.93545974780529	4.00450139223494	3.41413553298445	4.03650333373899	3.53605290024021	3.84799690655495	3.27649666564036	3.07210580048042	3.81044310384517	3.58135124716878	3.611172380044	5.7001622501066	5.79051141189419	3.8094144442359	4.17312743348066	4.41278152533848	4.64270157183323	4.1101961777542	4.21179097625254	3.48026512205446	3.82883464946806	4.00450139223494	3.65992455840238	5.31759350462347	4.43095427138573	5.56559717585422	4.61941301059794	4.39574832817903	4.82273014794452	4.45220004940622	4.58736499093646	4.0071955014042	3.99095486039699	4.20633064787105	4.02147972741045	3.05658352836637	3.23266075679027	2.78450398292957	3.56437816856506	3.26453643099903	4.0574502721839	2.27500704749987	3.4369613378336	3.84699468696557	3.57167680997093	2.03562390973072	3.21412480535285	4.48220292629596	3.78450398292957	4.53294028837287	2.34198574722862	3.36737106564853	2.45154083301783	2.75274859140713	3.24944534108584	3.32337006906127	3.77188557851537	2.69376571221778	3.07895134139482	3.26753579806873	3.36737106564853	2.86393845042397	3.88752527074159	3.02856915219677	3.16188768237689	1.73552217729654	2.35895882583233	1.96347412397489	3.35755200461808	3.87970576628229	2.53356334821451	4.28095631383106	2.21412480535285	3.73768676140986	4.27798474729977	2.6667565918848	2.51601514700366	3.03386345186628	2.94860084749336	3.70043971814109	3.58616424593091	1.70929063572336	3.81147103052984	2.72027846523333	2.99819550315325	2.26002565596146	2.4905701304462	3.28095631383106	2.10433665981474	2.03210084316702	4.83491342970104	3.01256867350306	2.17312743348066	3.56071495447448	3.5298209465287	2.6667565918848	2.35049724708413	3.29278174922785	3.58856473740135	2.57531233068744	2.89141918684608	2.35614381022528	2.7311832415722	2.83794324189103	2.78031009904338	3.74308405554959	2.04264433740849	2.90881290773955	3.64616265715789	3.20789285164133	2.07724299893246	2.80322703643493	2.94485844580754	3.03386345186628	2.98732086592925	2.75060650483559	3.06522762277562	3.24488705912353	3.39231742277876	2.94673086014031	4.1586601753465	3.114367024952	2.26002565596146	3.54843662469604	3.22496636500027	2.46205231879643	2.0703893278914	2.75702324650746	3.35614381022528	2.64616265715789	2.46727948045998	3.20945336562895	3.12101540096137	3.72465027173297	2.74631276642546	3.62760683812965	2.18903382439002	2.38956681176273	2.72246602447109	3.42088657497553	3.46074256378964	2.82781902461732	3.00180224263399
"ARHGAP25"	3.97361127551947	3.26303440583379	4.41345868800798	4.14974711950468	5.50398470389761	4.29278174922785	3.90014226035982	3.20006486151431	3.28688114778816	3.79389588254888	3.58135124716878	5.24640808724638	3.23572705983806	3.19849415363908	2.88362081628567	3.23419472295381	3.14404636961671	3.27649666564036	2.56315813040281	2.16349873228288	3.674686619928	3.4262647547021	3.1811025507538	4.74254523386605	4.79129314859221	3.37851162325373	3.50969584193339	3.5981269599196	4.21412480535285	3.70708299177171	3.68594014844598	3.08065766334523	3.38543103719352	3.5981269599196	3.10768786931437	4.85349670370232	3.95326523901484	5.08448952493625	4.01881218574282	3.71259578044703	4.27947129564447	4.18745105402733	3.30158764660319	3.57288966842058	3.54966917072649	3.61941301059794	3.96069703930431	2.21723071622067	2.12763327972587	1.09085343045111	3.20476675065461	3.39506279951758	3.67694435910691	1.94110631094643	3.45811948117451	3.31759350462347	3.26303440583379	3.10936055940423	3.30158764660319	4.29425313644451	3.8499992594661	4.00898878322726	2.41953889151378	3.08576455377831	2.09423606984577	0.687060688339892	1.78240856492737	1.72246602447109	0.903038270112912	1.20789285164133	2.89336221076387	2.64154602908752	3.10097764772482	2.70929063572336	3.24336442569366	2.90881290773955	2.9429835981871	1.38956681176273	2.17312743348066	1.70929063572336	2.88166461932035	3.44890095114513	2.09761079662642	2.58976348698498	2.63459326844576	2.4541758931858	3.38404980679516	1.83592407425437	2.78659636189081	2.77399632511117	2.65535182861255	3.52732060787705	2.85798099512757	1.54596836910529	3.32912359629157	2.73984810269933	2.92029330021101	2.32192809488736	2.77188557851537	2.8073549220576	1.96716860753263	1.65535182861255	4.44095219802964	2.41683974191283	1.70487196445635	3.22496636500027	3.10936055940423	2.14404636961671	2.02147972741045	2.72465027173297	3.15218341905505	2.59215800212536	2.56803210477128	1.89917563048051	2.68481873755322	2.76977173924945	2.46466826700344	3.34340782229781	1.98185265328974	2.54101915313356	3.05831649559082	3.05484847699562	1.83995958748953	3.03913839390696	2.48284828306847	2.60407132366886	2.59454854955035	2.790772037862	2.84398384404833	2.97452931248388	2.88362081628567	2.30742852519225	3.46727948045998	2.70265754339091	2.01792190799726	3.63110428236588	2.48800077083407	2.04614178164472	1.91456452349394	2.66448284036468	2.96716860753263	2.08406426478847	1.68706068833989	2.97085365434048	2.64154602908752	3.37016428054021	2.68929916053589	2.50842865253186	1.26903314645524	1.48542682717024	2.32192809488736	2.77399632511117	1.95233356636969	2.46727948045998	1.90689059560852
"ARHGAP15"	3.86591881455221	2.33913738491959	3.94673086014031	3.8499992594661	6.08788710093312	4.52418907844937	4.1243281350022	3.29278174922785	3.57893871309339	4.67355642399014	4.34482849699744	6.1622906135458	3.75702324650746	3.56071495447448	2.91456452349394	3.83592407425437	3.15380533607904	3.50080205305716	2.9297909977186	2.59931779369823	3.78555055173926	3.34056226902641	2.96347412397489	4.02591469875079	3.84398384404833	4.13914201914569	3.34908214639109	3.87479696589867	3.94673086014031	3.66106547980695	3.63459326844576	2.87381319835909	3.23878685958712	3.45549162062847	2.93922657772821	4.73226919950145	3.90977310414164	5.09929520433777	4.3212065669699	3.91552090075196	4.5668151540109	4.10936055940423	3.20006486151431	3.14567745519564	3.21412480535285	3.38266725274504	2.4931349223055	2.38681094647222	2.16027483140859	3.07382023329167	3.30305008468167	3.83086375675176	3.58736499093646	2.38404980679516	4.10601323762212	3.52230689287139	2.87970576628229	2.90881290773955	3.56803210477128	4.28762004411207	4.40531168259745	4.25171909260596	3.18269229751619	4.50271248596606	1.41142624572647	1.33342373372519	1.04264433740849	2.43562859405209	2.1407786557828	1.66448284036468	2.74416109557041	2.26303440583379	3.07210580048042	2.52105073690096	3.30888505741176	3.10768786931437	2.68929916053589	1.23878685958712	2.06695024392463	2.44095219802964	3.114367024952	3.68929916053589	2.40053792958373	4.00988458893184	1.30451104180995	3.45154083301783	2.74631276642546	1.88362081628567	2.38681094647222	1.97819562968165	2.38128337250378	4.834407841807	2.39780296186249	1.50589092972996	3.13750352374994	2.62760683812965	2.98913900736823	2.31324585178756	2.4931349223055	3.20320115631661	1.94485844580754	1.66902676550963	4.85648777949568	2.76553474636298	1.47508488294878	3.1586601753465	2.89141918684608	2.12101540096137	2.0036022366802	2.81966818349646	3.17951105027151	1.90303827011291	2.63459326844576	1.96716860753263	2.16027483140859	2.39231742277876	2.48800077083407	3.32912359629157	1.81966818349646	2.28392177230762	3.20163386116965	3.01077983875324	1.56559717585423	2.56071495447448	2.26603689399532	2.57288966842058	3.07382023329167	3.15218341905505	2.790772037862	3.06522762277562	3.44493204894218	2.80322703643493	3.55704241526372	2.86591881455221	2.16992500144231	3.40053792958373	2.83995958748953	1.77399632511117	2.09423606984577	2.89917563048051	3.0071955014042	2.6959938131099	2.25701061820602	2.97636363573276	2.37016428054021	2.91073266190291	1.16349873228288	2.33913738491959	0	1.73984810269933	1.26303440583379	1.56071495447448	1.78659636189081	2.17632277264046	2.5033487351675
"SP140"	4.81557542886257	4.96162332828694	5.26753579806874	4.92694824794977	4.68313498512609	3.44228003525258	2.49825086752783	2.24792751344359	2.05311133645956	2.83794324189103	2.21723071622067	4.30085587126876	1.95977015521147	1.4905701304462	1.10433665981474	2.0496307677246	1.67355642399014	1.51601514700366	0.722466024471091	0.84799690655495	2.17312743348066	1.33913738491959	1.4541758931858	6.5022351148568	6.25398926623079	2.21723071622067	2.49825086752783	2.65306001710456	3.42088657497553	2.68481873755322	2.6667565918848	1.96347412397489	2.13750352374994	2.21412480535285	1.73984810269933	3.94673086014031	3.12763327972587	3.56803210477128	3.36457243229586	2.59693514238723	3.33913738491959	2.78659636189081	3.95977015521147	1.43295940727611	1.92599941855622	2.16671544496642	4.82527683005487	2.38956681176273	0	1.90303827011291	1.30451104180995	1.7311832415722	1.52606881166759	0.622930350920177	2.28688114778816	2.0496307677246	2.114367024952	0.773996325111173	1.50080205305716	2.57288966842058	2.28983446517751	2.44890095114513	0.815575428862573	1.61353165291793	1.59931779369823	1.63691458035588	2.55336050333533	0	2.05311133645956	1.36737106564853	1.58976348698498	1.78240856492737	1.40053792958373	2.16992500144231	1.65535182861255	1.50589092972996	1.35049724708413	0.37851162325373	0.722466024471091	0.389566811762726	1.26303440583379	2.32192809488736	1.15055967657538	3.83895176695194	1.89141918684608	4.1811025507538	4.82222027162153	1.0496307677246	1.36176835941915	1.51601514700366	1.66902676550963	2.64154602908752	1.71808758396052	0.948600847493356	2.22958792274065	1.34482849699744	1.57046293102604	1.40053792958373	1.56071495447448	1.98550043030488	0.678071905112638	1.09085343045111	3.98641093525204	1.81557542886257	0.925999418556223	2.0036022366802	1.39506279951758	1.18269229751619	0.7311832415722	0.918386234446348	1.82781902461732	0.910732661902913	1.28688114778816	0.687060688339892	1.37295209791183	1.76553474636298	0.669026765509631	2.22342254993494	1.08406426478847	1.16349873228288	1.36176835941915	1.33913738491959	0.992768430768924	1.02147972741045	1.82781902461732	0.748461233004036	1.38404980679516	1.11769504266975	1.56071495447448	1.82374936030827	2.08746284125034	1.29278174922785	2.27500704749987	1.8073549220576	0.918386234446348	1.9560566524124	1.76553474636298	1.73984810269933	1.04264433740849	1.55090066464752	1.64154602908752	0.622930350920177	0.669026765509631	1.54101915313356	1.34482849699744	4.44028782084042	3.11769504266975	1.4541758931858	3.28835856219366	0.545968369105292	2.90110824301451	4.15946772926677	3.82068956055921	1.8073549220576	0
"TNFSF8"	2.52857131887076	3.06695024392463	0	0.863938450423971	5.02236781302845	3.67581593117227	3.55949181320504	2.61588707391606	2.26903314645524	2.78450398292957	2.59693514238723	5.09508049190141	2.48800077083407	2.46727948045998	1.83592407425437	2.94860084749336	2.18269229751619	2.16027483140859	2.23266075679027	1.94110631094643	2.22650852980868	1.68706068833989	2.04614178164472	2.93734439215023	2.72465027173297	2.09423606984577	1.36737106564853	2.29572302453997	2.86987140617771	2.41413553298445	1.92599941855622	2.06004738366994	2.54596836910529	2.48542682717024	2.04614178164472	2.68032435684402	2.36737106564853	3.06350294230616	2.40871186102943	2.18903382439002	2.4905701304462	3.18586654531133	3	2.78240856492737	2.31614574229336	3.43028527297778	0.7311832415722	2.31324585178756	0	0	2.15704371014558	2.58255600301406	2.88752527074159	1.40053792958373	2.86987140617771	2.85399564717639	1.80322703643493	1.60407132366886	1.48026512205446	2.65535182861255	2.69821847822441	2.51349074558812	2.36176835941915	1.71369581484336	0.918386234446348	0.739848102699327	0	0.879705766282288	1.17632277264046	0	1.80322703643493	2.0703893278914	1.96716860753263	2.01792190799726	2.27500704749987	2.42492208821069	2.65306001710456	1.15055967657538	1.42223300068305	1.10433665981474	2.76128527336162	1.77399632511117	2.16671544496642	1.90689059560852	0.855989697308481	1.29278174922785	2.43028527297778	1.48026512205446	1.65992455840238	2.31614574229336	1.57046293102604	2.22032995487956	1.50589092972996	0.863938450423971	2.82374936030827	1.0703893278914	1.36737106564853	2.31614574229336	2.32768736417605	2.23572705983806	1.07724299893246	0.948600847493356	3.27351588970212	1.97085365434048	1.37851162325373	2.66220549965362	1.78240856492737	1.29278174922785	1.74416109557041	2.47248777146274	1.95977015521147	1.59454854955035	1.23878685958712	1.56071495447448	1.9560566524124	2.37016428054021	1.7311832415722	1.96716860753263	1.30451104180995	1.64616265715789	2	1.90303827011291	1.15704371014558	1.63226821549951	1.83187724119167	1.70929063572336	2.07724299893246	2.36457243229586	1.62293035092018	1.95977015521147	2.48026512205446	1.44360665147561	1.81557542886257	1.51601514700366	1.37295209791183	2.28095631383106	2.68706068833989	1.87970576628229	1.74416109557041	1.70043971814109	2.30451104180995	1.87184364850932	1.28095631383106	2.30451104180995	1.48026512205446	0.748461233004036	0	1.94485844580754	0	0	1.35614381022528	1.6507645591169	0.765534746362977	2.93168305705981	1.78659636189081
"PTPRC"	5.48026512205446	4.93640237772506	5.42155994490182	5.70514852825302	8.07398085696268	6.73606362787181	6.31867837373655	5.51506901403224	5.54318652456517	6.45532722030456	6.13237119873254	8.24526746651951	5.76101926524048	5.24184018356467	4.6667565918848	5.44790974874208	4.96670731415032	5.32589006103978	4.86987140617771	4.24031432933371	5.67072705449947	5.13627342985058	4.88459792099006	7.04494049127973	5.98481717429359	5.28318097894557	5.66192057913509	6.30231905094883	6.01457846492289	5.86913111964429	5.8245132973348	5.16791986555194	5.90376136512808	5.49920809085669	5.24184018356467	7.21159631996932	6.27164977245721	7.11748726632592	6.41937034252815	6.10433665981474	6.63023071585969	6.23878685958712	6.75074047846627	5.6906964439777	5.35191096110308	5.93262815702213	5.35684807923652	4.92409988564074	1.63691458035588	2.81352468929781	5.36597242759338	5.48607074373567	5.97085365434048	3.78240856492737	5.95419631038687	5.55305325276641	5.03913839390696	4.21334728173344	4.98641093525204	6.48478262307787	6.10265813136374	6.42425028608405	4.72246602447109	5.06565847093199	2.35614381022528	2.99095486039699	3.26603689399532	2.96532254836725	3.1586601753465	3.0686708106651	4.75060650483559	4.67185946824748	5.13010717865883	4.98367769469807	5.21684284283726	5.23687524536694	4.90592847817314	2.77820857639809	3.78972925137577	3.11270013274936	4.97315203787724	5.12267271882414	4.24184018356467	3.43028527297778	2.85996954822103	5.06177619758669	4.60999129521268	3.88557436437143	3.95698592461258	4.74308405554959	4.37225564844579	5.25323293853803	4.96716860753263	3.00180224263399	5.69766263347052	4.85349670370232	4.42894634476948	4.26077843189343	4.94392132655349	5.07339181605292	4.03298241669943	3.50589092972996	6.94145848842673	4.83844759254846	3.7158933705476	5.70791125418517	4.90496571868403	3.96254902292306	3.89627184880738	5.10349763970334	5.15502057835857	4.24792751344359	4.34695688937888	3.68818035858693	4.42894634476948	4.98823022306046	3.97544676564096	5.55826763405574	3.40463068421761	4.47897180503294	5.45285896471381	4.86542397831313	3.13257684267001	4.55028504908841	4.35120427725799	4.36527259976453	4.85099939471647	4.79960542245267	4.5795422249369	4.85549144310187	5.34553831007001	4.1554254317472	5.95373084981149	5.03650333373899	4.2502036564993	4.99774402605963	4.91695427895322	3.78450398292957	4.21256933885081	4.52857131887076	4.81762325751143	4.22187708107703	4.04614178164472	4.95791459863299	3.96254902292306	4.69655030107857	3.31324585178756	3.71039319217052	4.54596836910529	2.66902676550963	3.96162332828694	4.16349873228288	4.20554891117303	4.34340782229781	4.05050169744673
