"BC_HKB0555_1321_T"	"BC_HKB0668_1298_T"	"BC_HKB0662_1294_T"	"BC_HKB0892_1559_T"	"BC_HKB0778_1480_T"	"BC_HKB0832_1546_T"	"BC_HKB2118_1689_T"	"BC_HKB2123_1695_T"	"BC_HKB2112_1636_T"	"BC_HKB0022_649_T"	"BC_HKB0570_1319_T"	"BC_HKB0567_M1337_T"	"BC_HKB0561_1308_T"	"BC_HKB0729_1445_T"	"BC_HKB0740_1454_T"	"BC_HKB0730_1441_T"	"BC_HKB0834_1553_T"	"BC_HKB0830_1541_T"	"BC_HKB0878_1544_T"	"BC_HKB0904_1595_T"	"BC_HKB0782_1497_T"	"BC_HKB0896_1590_T"	"BC_HKB0923_1584_T"	"BC_HKB2104_1610_T"	"BC_HKB1383_1724_T"	"BC_HKB0917_1656_T"	"BC_HKB0055_2940_T"	"BC_HKB0741_1471_T"	"BC_HKB0827_1539_T"	"BC_HKB0767_1534_T"	"BC_HKB0757_1496_T"	"BC_HKB0882_1555_T"	"BC_HKB1381_1703_T"	"BC_HKB0915_M1647_T"	"BC_HKB2124_M1715_T"	"BC_HKB2106_1619_T"	"BC_HKB1384_1734_T"	"BC_HKB0112_933_T"	"BC_HKB0056_809_T"	"BC_HKB0733_1459_T"	"BC_HKB0744_1465_T"	"BC_HKB0828_M1542_T"	"BC_HKB0775_1470_T"	"BC_HKB0831_1520_T"	"BC_HKB0772_1460_T"	"BC_HKB0764_1510_T"	"BC_HKB0763_1511_T"	"BC_HKB2109_1628_T"	"BC_HKB2128_1735_T"	"BC_HKB2119_1690_T"	"BC_HKB1372_1697_T"	"BC_HKB0922_1579_T"	"BC_HKB2107_1620_T"	"BC_HKB0921_1575_T"	"BC_HKB0187_1214_T"	"BC_HKB0689_M1326_T"	"BC_HKB0759_1488_T"	"BC_HKB0838_1563_T"	"BC_HKB0841_M1565_T"	"BC_HKB2125_1717_T"	"BC_HKB1385_1721_T"	"BC_HKB2114_1660_T"	"BC_HKB1366_1663_T"	"BC_HKB0075_849_T"	"BC_HKB0199_1263_T"	"BC_HKB0588_M1349_T"	"BC_HKB0641_1392_T"	"BC_HKB0582_1333_T"	"BC_HKB0738_1475_T"	"BC_HKB0761_1499_T"	"BC_HKB0779_1486_T"	"BC_HKB0876_1543_T"	"BC_HKB0881_1548_T"	"BC_HKB0873_1549_T"	"BC_HKB2108_1624_T"	"BC_HKB1370_1673_T"	"BC_HKB0890_1550_T"	"BC_HKB2116_1671_T"	"BC_HKB0905_1623_T"	"BC_HKB0927_1609_T"	"BC_HKB2113_1657_T"	"BC_HKB0906_1627_T"	"BC_HKB2122_1692_T"	"BC_HKB0632_1381_T"	"BC_HKB0745_1398_T"	"BC_HKB0715_1407_T"	"BC_HKB0726_1446_T"	"BC_HKB0874_1537_T"	"BC_HKB0839_M1561_T"	"BC_HKB0902_1617_T"	"BC_HKB0786_1508_T"	"BC_HKB0899_M1605_T"	"BC_HKB0913_1654_T"	"BC_HKB1369_1679_T"	"BC_HKB0894_1583_T"	"BC_HKB1365_M1665_T"	"BC_HKB0215_1134_T"	"BC_HKB0543_1306_T"	"BC_HKB0728_1447_T"	"BC_HKB0769_1519_T"	"BC_HKB0774_1469_T"	"BC_HKB0754_1481_T"	"BC_HKB0833_1552_T"	"BC_HKB2127_1726_T"	"BC_HKB2105_1618_T"	"BC_HKB1368_1669_T"	"BC_HKB0895_1582_T"	"BC_HKB0217_1153_T"	"HKB0004_3006_T"	"HKB0005_3001_T"	"HKB0006_3006_T"	"HKB0007_3005_T"	"HKB0008_3006_T"	"HKB0016_3006_T"	"HKB0019_3006_T"	"HKB0023_3006_T"	"HKB0031_3001_T"	"HKB0033_3006_T"	"HKB0035_3006_T"	"HKB0036_3006_T"	"HKB0038_3006_T"	"HKB0040_3002_T"	"HKB0044_3006_T"	"HKB0049_3006_T"	"HKB0050_3005_T"	"HKB0052_3000_T"	"HKB0054_3000_T"	"HKB0056_3002_T"	"HKB0064_3004_T"	"HKB0065_3006_T"	"HKB0067_3006_T"	"HKB0069_3000_T"	"HKB0070_3002_T"	"HKB0074_3000_T"	"HKB0078_3000_T"	"HKB0079_3006_T"	"HKB0080_3006_T"	"HKB0082_3006_T"	"HKB0084_3000_T"	"HKB0086_3006_T"	"HKB0088_3000_T"	"HKB0089_3001_T"	"HKB0091_3001_T"	"HKB0092_3000_T"	"HKB0094_3006_T"	"HKB0096_3001_T"	"HKB0097_3000_T"	"HKB0098_3005_T"	"HKB0100_3006_T"	"HKB0101_3000_T"	"HKB0102_3006_T"	"HKB0104_3006_T"	"HKB0106_3006_T"	"HKB0108_3000_T"	"HKB0109_3006_T"	"HKB0115_3006_T"	"HKB0120_3000_T"	"HKB0121_3006_T"	"HKB0123_3006_T"	"HKB0124_3003_T"	"HKB0125_3006_T"	"HKB0127_3006_T"	"HKB0129_3000_T"	"HKB0132_3006_T"	"HKB0134_3006_T"	"HKB0137_3002_T"	"HKB0141_3006_T"	"HKB0143_3006_T"	"HKB0147_3000_T"	"HKB0150_3006_T"	"HKB0155_3000_T"	"HKB0157_3006_T"	"HKB0158_3006_T"	"HKB0159_3006_T"	"HKB0160_3000_T"	"HKB0161_3001_T"	"HKB0162_3006_T"	"HKB0164_3006_T"	"HKB0167_3006_T"	"HKB0168_3006_T"	"HKB0179_3006_T"	"HKB0182_3006_T"	"HKB0186_3000_T"	"HKB0191_3001_T"	"HKB0194_3006_T"	"HKB0196_3006_T"	"HKB0207_3001_T"	"HKB0208_3006_T"	"HKB0209_3004_T"	"HKB0210_3006_T"	"HKB0211_3002_T"	"HKB0214_3006_T"	"HKB0217_3005_T"	"HKB0219_3001_T"	"HKB0220_3000_T"	"HKB0221_3001_T"	"HKB0222_3006_T"	"HKB0225_3001_T"	"HKB0226_3001_T"	"HKB0227_3006_T"	"HKB0228_3002_T"	"HKB0230_3006_T"	"HKB0232_3000_T"	"HKB0233_3006_T"	"HKB0540_3000_T"	"HKB0552_3000_T"	"HKB0558_3000_T"	"HKB0564_3000_T"	"HKB0573_3000_T"	"HKB0576_3000_T"	"HKB0579_3000_T"	"HKB0585_3000_T"	"HKB0599_3000_T"	"HKB0605_3000_T"	"HKB0620_3000_T"	"HKB0626_3000_T"	"HKB0629_3000_T"	"HKB0638_3000_T"	"HKB0644_3000_T"	"HKB0650_3000_T"	"HKB0653_3000_T"	"HKB0656_3000_T"	"HKB0659_3000_T"	"HKB0665_3000_T"	"HKB0668_3000_T"	"HKB0674_3000_T"	"HKB0677_3000_T"	"HKB0683_3000_T"	"HKB0692_3000_T"	"HKB0698_3000_T"	"HKB0701_3000_T"	"HKB0704_3000_T"	"HKB0710_3000_T"	"HKB0713_3000_T"	"HKB0718_3000_T"	"HKB0719_3002_T"	"HKB0721_3000_T"	"HKB0722_3002_T"	"HKB0726_3000_T"	"HKB0734_3000_T"	"HKB0736_3000_T"	"HKB0737_3000_T"	"HKB0744_3000_T"	"HKB0748_3000_T"	"HKB0750_3000_T"	"HKB0751_3000_T"	"HKB0752_3000_T"
"S01"	0.099610399806046	0.0602785509118006	0.0530349073326027	0.295708760501983	0.0407408734967235	4.80979824748082e-15	0.0315278752226665	0.00912023791773827	0.0844260937644524	0.0862313997018024	0.00851135987206646	0.0400673435420678	0.0410281613272638	0.0732828280919056	5.7320110344937e-05	0.00507639151941609	0.0321707844815406	0.104791510671508	0.0346932406287274	0.0966609095876014	4.04378019758707e-15	4.09258314768032e-15	0.0405147414395965	0.0312401523185	0.0428993924366433	0.140236678665413	0.0135257635413092	0.0573558344122832	0.119962148354361	5.16141925582066e-08	0.0810599856241749	0.030137066123283	0.0269945065600092	0.11187372900912	3.94581356939808e-15	0.124927074065876	0.0274216724067785	0.207226121987424	0.0831635330679606	0.160680942527838	0.042451602651516	0.0643874543835425	0.0923166571789138	0.0885916416834257	0.0841177359307708	0.107925585151103	0.0396597563092671	0.0673273441704689	0.0149686451170339	0.0582873982261813	0.0553384639139207	0.00947115887196507	0.0517270922070926	0.0636935264316856	0.100292670338736	0.0856093535651487	0.0674103226405782	0.235081254072757	4.06065655825773e-15	0.0330365865886567	0.102695239290774	0.056779934068308	0.0767922895083507	0.0125094591587381	0.210366064639936	0.0186101646039929	0.0272181232917509	0.0275244840477861	0.0445348722436041	0.145482396145977	0.220255263450446	0.055908576171966	9.10337108565379e-07	0.175909859289081	0.0116633654287903	3.8217042216879e-15	0.214502943041692	0.109053284055375	0.1168321214293	3.82301752408298e-15	0.077778487102077	0.0291005243350289	0.0592269686771588	0.0565204342406465	0.0184536527256942	0.091892538835828	0.0410321974252886	0.0795811977805879	0.0673854480910954	0.115433668781714	0.0382321240300696	0.254563711491747	0.115906689829309	0.048937335175635	0.041301038178845	0.0389590255224692	0.0969610520570127	0.212675459082962	0.223463834052196	0.0454978873040882	0.0513974125661156	0.0201081540888549	0.0974011948098821	0.0166481962924534	0.0286318193973909	0.0139022541463376	0.0761628235339222	0.0718933274044	0.0329025761432213	5.04689314082041e-15	0.086218059010569	0.0861646271751195	0.139372675201913	0.0379996724350483	0.0887704932915348	0.0917543146678859	5.5149479296013e-15	0.0740201958591697	0.0549074225556098	0.0345717224623339	0.0663329341720576	0.0233669704695939	0.0540837369517038	0.105902995474059	0.0220959934092706	0.111600031224369	0.139566758455296	0.00289499640687582	0.0689641877205482	0.0607433911362998	0.0637511974415307	0.115889693629091	0.112725878913544	0.156899850380646	0.142232723371027	0.00804856558160678	0.0321751030522723	0.0302921752138377	0.0410366728968457	0.0746160650771591	0.183895089135107	0.0443788793853217	0.0922011295290607	0.0501601503838011	0.162503733332248	1.12050549924716e-11	0.126494651521147	0.155070650539454	0.365662009123244	0.143723587218029	0.00808749639319747	0.0101549787341505	0.082596942586459	5.07361699145607e-15	0.0191123841998311	0.0508673784378844	0.064883057950007	0.00481529151453567	0.019048818346509	0.0936133688368963	0.0558039089799403	0.0336433400535265	0.101579459396	0.0348712210117715	0.0467849838153502	0.013343991673508	0.122531582863772	0.0823299751248269	0.0395262530307937	5.20905961849359e-15	0.122928371032827	0.00523627968496917	0.185167709272609	0.0782411307539359	4.75601799235697e-06	0.124148798034836	4.23768969144566e-15	0.12092004703699	0.0151402856238847	0.0697263026373178	0.0544232919002563	0.0300582371185247	0.109156480966911	0.0920383717996177	0.0673642228789531	0.0240623475636062	0.0645013770163391	0.155588206496627	0.181866175372212	0.00658293224582344	0.0205027412503172	0.0842152071237457	0.0364111450653976	0.0891363859899257	0.0341615910369684	0.0508316952778887	0.0280751255598241	0.0182456949284523	0.053998096486454	0.0388301040298367	0.0698584256666436	0.107008979381656	0.00577584571250038	4.05939164370634e-15	5.67676467584125e-15	0.0233153960667813	0.04108200713397	0.179692164874383	0.0467288914177061	0.00443990129225856	0.0200623890472454	0.00504142812417559	0.0184061182491456	0.0318184992151012	0.0306591797798143	2.01485356705689e-12	5.41212007797127e-15	0.0267753669239793	5.40402435922954e-15	0.00226802775105564	0.00810040274807441	0.0178896630235949	4.88307202083649e-15	0.114237426373328	0.00170890423565359	0.0822063410641335	5.54974745887858e-15	8.03250723859042e-05	0.0274378376560257	0.0274557508213452	0.0418978618318822	4.35378141358621e-13	5.02099501331508e-15	0.00430401490415102	2.7153171158219e-12	0.0688000241210595	0.0175615136121327	0.0446877032824261	0.0226190914425056	0.0991630074178675	0.0654845152440742	0.114360906879539	6.31733288750336e-15	0.0213065654387452	4.90574482420398e-15	0.0191225247026281	0.0403148670765742
"S02"	0.0840551442873821	0.0249378631696007	0.00768210108571219	0.0692057907371304	0.00320081742799944	0.00268270900527713	0.00569173540712653	0.0106834529464884	0.0258069933429056	0.322691810853195	0.0177755761806386	0.366428734324849	0.0384372233767583	0.0018160769559057	0.0121626725237639	2.32205121761742e-10	0.027117220066416	0.023729762362072	0.00263960545513619	0.00585918888894435	0.0132548679813337	0.00794880797969376	0.012896828159244	0.00181109666749108	0.0193952646166976	0.0473399616928903	0.0199239648637758	0.139334225591856	0.0559040007015364	0.0321949284685613	0.344381323554687	0.00759442541977355	0.00895837177701243	0.0457802251686843	3.94581356939808e-15	0.0107358751128772	0.0155652284886905	0.0312242801876964	0.0396505212896279	0.0222295608900432	0.00346779501125771	0.069482467748763	0.00473727807809026	0.0500663221553704	0.0775079011774761	0.0160980014582025	0.15729541518706	0.0411436204597692	8.41093634518872e-11	0.0120663390216064	0.00896417394924955	4.28369124535931e-15	0.0374724287489109	0.0132757231283858	0.00689454545150624	0.056790510769981	0.0154259085929677	0.173145871261699	0.00828966789787278	3.64450792371452e-15	0.0569022576454371	0.0291669143577758	0.0167404286807218	0.00124442225890518	0.325241102829539	0.0380447650713325	0.016569866895569	5.19177274472648e-15	0.31274750077202	0.224000637369744	0.0669095169925105	0.0232032272730465	0.00124298604678353	0.0358016348484857	0.0193940817134373	0.00438187905474831	0.228395146419412	0.06065088687062	0.00961738494385388	0.00142545427495928	0.0334834699845692	0.0116578294540728	0.0163583310701436	0.011617746961525	4.13985860007831e-15	0.0414507627257132	0.00433582054674378	0.0133172698434078	0.0144407413874051	0.0356120256032414	0.126898835872571	0.0261098236378355	0.0199559214904897	0.0125875070638074	0.00162252186747689	0.00160951762347845	0.0129253860800678	0.118908986712496	0.0182609081137106	0.00607474026662181	0.0109429126888972	0.00240096005554218	0.0131847460903638	0.00564052313880812	0.00966000677130321	3.84095026642621e-15	0.0208401492327158	0.00562754246677922	5.26560425068894e-15	0.0117530940747208	0.000331747663115101	9.80337371284963e-15	0.0737064002721275	0.0602788470190852	5.75342833750411e-05	0.0191780722850913	0.104696831820289	0.224787445958466	6.19444744056851e-15	0.00588047946962496	3.03678205628644e-08	0.0377494987718817	4.66419476026898e-15	0.369471997287859	4.88056167386626e-15	0.285966325871978	0.182618001682709	0.0315434710741665	0.289544176478463	5.57164501844514e-15	6.1156702344494e-15	0.0431657509505126	0.0574423031755411	0.160616293290837	6.20277511132369e-15	0.00258605204826801	6.44648167794455e-13	0.0136039433742178	0.00742762623511326	0.00755059212105835	0.00735734239560096	0.0325507488719592	0.0383189563079681	3.15245881060509e-06	0.0424906639510314	0.0415248742282509	0.101381395014773	5.43915337734937e-15	0.00815528271424554	0.0355537665284433	0.250902500713963	4.7201878062817e-15	0.015259180146225	5.07361699145607e-15	0.00610285977647366	0.0245259482572743	0.492792451474265	8.59245614799995e-05	0.0560120987433012	0.223193673007466	4.92217191001408e-15	0.0536301974627741	0.263151156674308	0.0251658870931653	0.0230747797914209	4.83174931450503e-15	0.103927823062479	0.223249869530409	5.63278720251272e-15	5.20905961849359e-15	0.286470875837449	0.0894257924559811	0.168666386650272	5.48455284566969e-06	0.637670563215452	0.120182146121979	0.12664552506471	0.107374557781563	0.0504985641749198	0.0960774627432547	0.210152021085625	5.25112198596283e-15	0.415223310444167	0.0976358946414741	8.93898391811145e-14	0.103114680972227	0.254816853655612	0.022205064447074	0.00649243960829345	0.0244532538702096	0.0403966217629233	0.137654955015428	0.00225146258083488	0.057364054249943	0.318903053705802	0.0199003037268481	0.000130528245539754	5.34916089288058e-15	1.19092992198147e-09	4.32478899737717e-14	0.0250767171565531	0.104206243131178	5.00963528580574e-15	4.05939164370634e-15	0.0304196089075305	0.313205676526134	0.0532605230231913	8.15974033276114e-07	0.187316134729719	0.0690291905151576	0.124840980643326	1.93746461704249e-07	0.0070116022051749	0.00628963597051216	0.0638779931677143	0.0132976272851926	6.13912419509990e-10	0.0427851492695855	7.00861073329754e-15	2.71436875936513e-14	6.27386015423308e-15	0.0511293294632508	0.00941707078852043	4.95328017090078e-15	0.0211303871638178	0.168703197276555	0.0773778924744814	0.0975293343697972	0.000395863545909277	2.47033764016417e-13	0.0589076541509787	5.8099812370267e-15	0.00903567585096425	6.0772040307931e-15	0.0371825647166885	0.148752468975502	5.2690571576499e-15	6.46573609420171e-15	5.65376171554971e-15	5.69306231947358e-15	0.0391349718891574	0.132156903654117	0.000913222013771244	8.96950780103343e-14	0.0250617209525757	0.248379095750989	0.00497937109532422
"S03"	0.0594841246729466	2.17162101701303e-07	0.0108354305402912	3.48781641551134e-15	0.0137446565075689	0.0403169254169634	2.96168471881431e-06	0.0214930078198494	2.23889793383689e-09	0.038302289761898	0.0181631771065039	0.0285263958278277	4.41966064877997e-15	6.34328249444278e-09	0.00106572221038061	0.0294463077970139	0.0016956398656724	0.0133825047016388	0.0292447928380633	5.25641692741863e-11	0.000491893609921223	4.09258314768032e-15	1.6087300516152e-05	0.0155743122171763	4.0280636083429e-15	0.015919541314412	0.00672799633873317	0.107863406485377	0.0486387267717158	0.0038326759325117	0.066232108705274	0.0933786249876585	0.00488011762917406	0.0170839257581776	0.00719486959165415	0.089239804801889	0.0344753487255173	0.125280012974813	0.0204579452805305	0.0126800376966388	0.0193240548929645	0.018960651305761	0.0844334538258221	0.0233345102190927	0.0185574820065095	0.0209084534467153	0.0122362915591332	4.80531118191125e-15	0.0189559913690544	0.0283129076072285	0.0387390140587404	0.0278797449467196	0.0851157600332055	2.53433679337207e-05	0.0128456869843256	4.07663112979496e-15	0.000372775061378921	0.0944349443743635	0.00569893876442124	0.0144264185228193	0.027595974697668	0.00114896166985838	0.0555673521189611	0.0216569145748676	0.11673764394147	0.0298664438837377	4.46025201142299e-15	0.0326612456886486	8.79813587054471e-05	0.09606424833777	0.0399574563430592	0.0224185565133977	0.00881454893197475	0.105782025560034	0.0058753074846066	0.0298333381690398	0.0455417806308343	0.00145190148797653	0.0202499008960538	0.00970685930273675	2.76690568397217e-12	4.76871195695502e-15	0.0014922340779821	5.92899098561897e-09	0.0108905110025821	1.10794014964767e-13	0.0206403435407492	0.0666192839612947	2.59820407680989e-06	0.0233756404005986	0.0382796895978782	8.1590815188723e-05	0.0124421240638517	0.0315633059920927	4.35064750257312e-15	0.0254453234354753	0.0217082617966286	0.00844795866842417	0.12924820509675	0.029355380191598	0.0124930571206572	0.0179351660149764	0.0701180404353268	0.0453917750430803	0.0196050779234791	0.0157501923082937	4.38186427644514e-15	0.0151601710518475	0.0303120264214393	0.062573411507511	5.48123570018031e-15	0.0505516300368311	0.207324021192928	0.0236217766504096	0.0324669775341459	0.123942352976457	0.0440060936457791	0.117139289607726	0.0145008713275001	0.0274759539218027	0.072455354662639	0.158536312561797	0.00240706046075135	0.168565509494131	0.0126423424748662	0.312882713821883	0.314040815483467	0.00428426899411143	0.193323701590094	0.0197930544670923	0.0752125426023933	0.115010026473073	0.16540501473537	0.529658048275716	0.00242522431498149	0.0589284833908619	0.00220312495066791	4.86176343623831e-15	8.33895292331292e-06	0.109957157486736	0.177366046434719	0.0604757230510987	0.109314534804269	0.00466429806312035	0.117239016289767	5.34213160658648e-15	0.17193865290439	0.183503531788977	0.00317710030970867	0.1942798148383	0.108280361531186	0.0146619303140876	0.17508138164852	5.07361699145607e-15	5.90303111162219e-15	0.0883873462993781	0.191758246874669	6.29615228136386e-15	0.023333840563502	0.274747511479084	0.0205283082365749	0.223701160905081	0.427079871114979	0.0318509870877601	0.0408678397237024	4.83174931450503e-15	0.264189292415564	0.0730822968450967	0.0199189207981457	5.20905961849359e-15	0.117794180465386	0.11162861143791	0.246471290994766	0.0456406964212787	0.154207276357901	0.358443095935096	0.212767165471366	0.331499017880916	0.0643805892738569	0.234549714470368	0.118464118082928	0.134261135551332	0.292681063478491	0.113083827911678	0.105362837441953	0.0345807418805057	0.367578787784614	0.234410619749326	0.0676500469562419	0.0800138897992029	0.130514680905835	0.104658382855474	0.0032085571296609	0.0414262279884204	0.127205001273819	0.121190281792964	0.0419388471051045	5.34916089288058e-15	0.061632172527671	0.00490383996427192	0.0449055803627669	0.0113752758994887	5.00963528580574e-15	0.0462108109093172	0.0101943593637257	0.25741466857841	0.165080170776457	0.36994023816307	0.375011277470941	0.0308888251204898	0.29875212815562	0.0672326728381965	2.38897717510663e-09	0.19434871456408	0.223736726172966	0.0732547464893062	5.41212007797127e-15	0.0502843128768095	0.00350569854584465	0.053595669055811	0.0625874916773897	0.132101036634395	0.0694392057826723	0.077842853694009	0.0316691593701769	0.129640016186153	0.0486558518022894	0.191697235899533	0.0242319827703933	0.0629367519129084	0.099981273428529	5.8099812370267e-15	0.0507895405817403	0.0388057821718282	0.0592858072808955	0.527499574398092	0.054180137564877	0.056447768917467	0.0291014513214347	0.134520609573869	0.189080078371781	0.193793786234258	0.0123791411258793	0.162992094808297	3.23901932703917e-09	0.172660773888452	0.0453431158509626
"S04"	0.0742221845180945	0.0795276127148814	0.0553453179978128	0.0133490456796888	0.110584507957832	0.0586007636538546	0.0143938277983343	0.0523729380708667	0.0931017545991714	0.0419145424459391	0.0507934743603174	0.0472874226545991	0.0554266745319146	0.0752652373123312	0.0147037793298471	0.0180298401361205	0.0299198645833471	0.302468281893392	0.0918783832538328	0.0952757627424305	4.04378019758707e-15	0.00716941113318955	0.0261390450085113	0.0652822982406114	0.0733792996718822	0.049831686225531	0.104359342008232	0.0400808893098239	0.0842252181781042	0.0703211992924467	0.0288485536173615	0.0394821414091663	0.0441658499655881	0.0521209748648178	0.0210051343794937	0.0763611485400012	0.0953203103106384	0.0347971304168485	0.0494891122641886	0.0698718147818806	0.0375947721650543	0.0777847645523421	0.0992693002743283	0.0443846487428176	0.0476238105746575	0.105938797628972	0.120912467862677	0.0890179813979051	0.047960096228035	0.0930257642359301	0.00567802752776044	0.0227561257368146	0.0785476369311377	0.0271859048670136	0.105103043836777	0.0841173674323381	0.232669890624648	0.0441603476179413	0.0859967447661038	0.0411714806141971	0.0214559114358862	0.0301143157486906	0.0314868776883012	0.0112420887136808	0.0395768764000883	0.0262003914454675	0.0709246910470591	0.0649258011904513	0.0267005065515028	0.0475626418490514	0.0377572608584663	0.0529110680843323	0.00220302414662436	0.0567035412912199	0.0383014411757019	0.331959001167171	0.0178545415103054	0.0794936053525663	0.0319491800030643	0.0203340245745616	0.101019907596757	0.0916210241238489	0.0949124867432552	0.0484590095574758	0.0685860444757915	0.0360293001985951	0.0892523641997203	0.0315037262366363	0.108045339394662	0.199196146189715	0.0187473575923431	0.022618277124766	0.0466967391127527	0.040430166439155	0.0516004145020714	0.0117069552032216	0.0643213002375366	0.0279290537646158	0.0277721748464255	0.059528856689798	0.0399304609960581	0.0672909428600332	0.00647406329135115	0.058699648913707	0.0420216789709698	0.030294694211997	0.0229057897488349	0.114883292453675	0.00559574699469735	5.04689314082041e-15	5.48123570018031e-15	0.0720565261451369	0.0815433595555269	0.114375476577739	5.58842531270961e-15	0.0261152875830283	0.00556317292993896	5.44858595143347e-15	0.0134336712257698	0.0490289423052162	0.0303218535917896	3.75836489806309e-15	0.0634566789675468	4.51209781034497e-15	0.414788488448788	0.000725202507457966	4.8027586919011e-15	0.0301227483750475	0.0446119521883467	5.57164501844514e-15	0.0365306094837595	5.105715456886e-15	0.0487493780478414	4.23508785750715e-15	0.00319851388979496	4.74122857645738e-15	6.12700906302467e-15	4.86176343623831e-15	5.10534416351967e-15	0.112355336163517	0.0354808313417452	3.75654219264698e-15	0.000141201356678883	0.0516902151728769	5.74071395313933e-15	5.34213160658648e-15	6.94416184010623e-15	5.43915337734937e-15	0.00598822515582624	5.41499009230714e-15	0.0185789419593369	0.00596596795958007	1.05913920917045e-14	0.10006533005932	5.90303111162219e-15	0.0932628686233885	0.00803850666578511	6.29615228136386e-15	0.0232773331574971	0.00769483141590506	4.92217191001408e-15	0.0440730973175733	0.0471869491473223	0.00700499609296868	5.21920535261443e-15	0.283451164505905	0.0106797092462185	0.024601408605517	0.106748412436209	0.00282766762357378	0.100485800143662	5.20447668182111e-15	4.30206996467592e-06	0.0198673505287859	3.12275182790526e-15	0.00670609724382469	4.23768969144566e-15	4.67800335966406e-15	0.0159638133050318	2.17309246820937e-09	0.0023706967114626	5.25112198596283e-15	3.48416808584329e-15	5.01030571073954e-15	0.00262342987892235	5.45628187433034e-15	0.013897973620685	0.0030184576482284	0.0720828466381432	0.0584727616352436	4.05461477851762e-15	0.0041419321884667	0.10537318180238	0.0565652115132413	0.0094257691411996	0.0482788697952625	5.09085993185554e-06	0.00292159813388966	0.0940354356220435	0.0117727088572162	0.0113375403135699	0.00533584570448881	0.00369430025752618	0.00020168850438313	0.00991635718637564	0.0217349693054997	0.0274465922749859	4.89263595776868e-15	0.0141850030198287	0.0299790245458323	0.292454770241084	0.0665855440216525	5.84674790875538e-15	0.18591442449818	0.0929918723030992	0.0109530742740208	0.0371184623978561	0.0424276886732336	5.40402435922954e-15	0.011316979741491	0.0172223759073999	1.54505671585369e-05	0.0142934993142164	0.00927263569334062	0.0357465670004977	0.00293596500535205	0.058313345251983	7.32501928287192e-15	4.05057106605526e-15	0.261856469147809	0.00574889084252369	5.8099812370267e-15	5.02099501331508e-15	0.025253449034645	6.41078190633826e-05	1.42054980347574e-10	0.141591695663289	6.46573609420171e-15	0.0896325797633526	0.0326072272113806	0.0142077533939006	0.00523362674220342	6.31733288750336e-15	0.0182510027709594	0.0348996552226154	4.94361844770664e-15	4.84876518021727e-15
