"HKB0004_3006_T"	"HKB0005_3000_N"	"HKB0005_3001_T"	"HKB0019_3006_T"	"HKB0035_3000_N"	"HKB0044_3000_N"	"HKB0065_3006_T"	"HKB0122_3002_N"	"HKB0125_3006_T"	"HKB0134_3006_T"	"HKB0157_3006_T"	"HKB0161_3001_T"	"HKB0168_3000_N"	"HKB0182_3006_T"	"HKB0211_3002_T"	"HKB0650_3000_T"	"HKB0677_3000_T"	"HKB0752_3000_T"	"HKB0004_3000_N"	"HKB0006_3000_N"	"HKB0019_3000_N"	"HKB0023_3000_N"	"HKB0033_3000_N"	"HKB0036_3000_N"	"HKB0038_3000_N"	"HKB0040_3000_N"	"HKB0049_3000_N"	"HKB0050_3000_N"	"HKB0052_3004_N"	"HKB0064_3000_N"	"HKB0067_3000_N"	"HKB0074_3000_T"	"HKB0074_3003_N"	"HKB0079_3000_N"	"HKB0094_3000_N"	"HKB0096_3000_N"	"HKB0097_3004_N"	"HKB0098_3000_N"	"HKB0102_3000_N"	"HKB0106_3000_N"	"HKB0109_3000_N"	"HKB0115_3000_N"	"HKB0120_3002_N"	"HKB0121_3000_N"	"HKB0123_3000_N"	"HKB0124_3000_N"	"HKB0129_3002_N"	"HKB0132_3000_N"	"HKB0133_3000_N"	"HKB0137_3000_N"	"HKB0143_3000_N"	"HKB0149_3000_N"	"HKB0150_3000_N"	"HKB0155_3003_N"	"HKB0157_3000_N"	"HKB0158_3000_N"	"HKB0159_3000_N"	"HKB0160_3000_T"	"HKB0160_3001_N"	"HKB0161_3000_N"	"HKB0162_3000_N"	"HKB0164_3000_N"	"HKB0167_3000_N"	"HKB0179_3000_N"	"HKB0186_3002_N"	"HKB0194_3000_N"	"HKB0196_3000_N"	"HKB0198_3000_N"	"HKB0207_3000_N"	"HKB0210_3000_N"	"HKB0211_3000_N"	"HKB0214_3000_N"	"HKB0219_3000_N"	"HKB0220_3003_N"	"HKB0221_3000_N"	"HKB0222_3000_N"	"HKB0225_3000_N"	"HKB0226_3000_N"	"HKB0227_3000_N"	"HKB0538_3000_N"	"HKB0562_3000_N"	"HKB0571_3000_N"	"HKB0574_3000_N"	"HKB0577_3000_N"	"HKB0583_3000_N"	"HKB0597_3000_N"	"HKB0618_3000_N"	"HKB0636_3000_N"	"HKB0648_3000_N"	"HKB0651_3000_N"	"HKB0657_3000_N"	"HKB0663_3000_N"	"HKB0666_3000_N"	"HKB0672_3000_N"	"HKB0710_3001_N"	"HKB0718_3001_N"	"HKB0719_3001_N"	"HKB0722_3001_N"	"HKB0744_3001_N"	"HKB0748_3001_N"	"HKB0751_3001_N"	"HKB0752_3001_N"	"HKB0008_3006_T"	"HKB0023_3006_T"	"HKB0038_3006_T"	"HKB0049_3006_T"	"HKB0064_3004_T"	"HKB0086_3006_T"	"HKB0088_3000_T"	"HKB0120_3000_T"	"HKB0168_3006_T"	"HKB0186_3000_T"	"HKB0208_3006_T"	"HKB0209_3004_T"	"HKB0216_3000_N"	"HKB0564_3000_T"	"HKB0576_3000_T"	"HKB0579_3000_T"	"HKB0665_3000_T"	"HKB0701_3000_T"	"HKB0737_3000_T"	"HKB0036_3006_T"	"HKB0040_3002_T"	"HKB0044_3006_T"	"HKB0050_3005_T"	"HKB0054_3000_T"	"HKB0056_3002_T"	"HKB0069_3000_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0084_3000_T"	"HKB0091_3001_T"	"HKB0098_3005_T"	"HKB0137_3002_T"	"HKB0143_3006_T"	"HKB0167_3006_T"	"HKB0194_3006_T"	"HKB0228_3002_T"	"HKB0573_3000_T"	"HKB0659_3000_T"	"HKB0674_3000_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"HKB0007_3005_T"	"HKB0052_3000_T"	"HKB0067_3006_T"	"HKB0070_3002_T"	"HKB0089_3001_T"	"HKB0092_3000_T"	"HKB0115_3006_T"	"HKB0124_3003_T"	"HKB0127_3006_T"	"HKB0129_3000_T"	"HKB0158_3006_T"	"HKB0162_3006_T"	"HKB0164_3006_T"	"HKB0220_3000_T"	"HKB0221_3001_T"	"HKB0226_3001_T"	"HKB0230_3006_T"	"HKB0233_3000_N"	"HKB0653_3000_T"	"HKB0668_3000_T"	"HKB0721_3000_T"	"HKB0722_3002_T"	"HKB0726_3000_T"	"HKB0734_3000_T"	"HKB0006_3006_T"	"HKB0033_3006_T"	"HKB0101_3000_T"	"HKB0102_3006_T"	"HKB0159_3006_T"	"HKB0179_3006_T"	"HKB0191_3001_T"	"HKB0196_3006_T"	"HKB0207_3001_T"	"HKB0210_3006_T"	"HKB0214_3006_T"	"HKB0219_3001_T"	"HKB0222_3006_T"	"HKB0232_3000_T"	"HKB0552_3000_T"	"HKB0558_3000_T"	"HKB0599_3000_T"	"HKB0605_3000_T"	"HKB0638_3000_T"	"HKB0698_3000_T"	"HKB0748_3000_T"
"KRT16"	7.38586240064146	2.08746284125034	5.78214642355464	9.02483493039782	2.60880924267552	2.15055967657538	8.04297258321952	4.96532254836725	4.36737106564853	7.21315283533637	6.32786697140204	6.87749887278353	6.16611285740143	7.75475391310454	6.62336941611481	4.12267271882414	8.9429835981871	2.01792190799726	3.44360665147561	3.88264304936184	3.69376571221778	3.83995958748953	2.62760683812965	2.35614381022528	2.96716860753263	2.21101219348551	0.687060688339892	1.6507645591169	3.0496307677246	0.214124805352847	2.04264433740849	1.92599941855622	3.81147103052984	4.07895134139482	4.04351949366274	2.81557542886257	2.41142624572647	2.11103131238874	2.32768736417605	0.27500704749987	0.238786859587116	3.25701061820602	1.15704371014558	1.55581615506164	0.632268215499513	1.56559717585423	0.111031312388744	1.68257329734758	2.78450398292957	2.92409988564074	3.08236196955747	2.90881290773955	3.73335434061383	0.333423733725192	0.263034405833794	3.60762622084549	2.68481873755322	0.53605290024021	0.0565835283663675	0.22650852980868	3.1554254317472	3.64500988439109	2.77610398807316	4.17312743348066	2.67581593117227	1.29278174922785	3.57410150808939	2.8499992594661	1.24488705912353	0.765534746362977	0.871843648509318	3.91073266190291	2.23878685958712	0.485426827170242	2.54349588342577	3.90400231628369	4.98550043030489	0.31034012061215	3.13586316536868	1.20163386116965	2.4931349223055	1.41683974191283	0.584962500721156	0.111031312388744	1.33913738491959	0.713695814843359	1.19534759832222	3.36597242759338	2.24792751344359	2.30158764660319	1.83187724119167	4.84046323386954	2.0036022366802	3.38818953715608	3.20945336562895	4.15704371014558	2.09085343045111	3.23266075679027	1.58976348698498	0.53605290024021	3.88752527074159	2.39780296186249	0.443606651475615	3.7311832415722	5.39746072605472	0.124328135002202	1.76553474636298	1.35049724708413	2.75702324650746	0.176322772640463	2.74846123300404	1.49569516262407	0.871843648509318	3.36176835941915	3.5765221379205	2.98913900736823	0	1.64616265715789	3.03738222200308	0.333423733725192	1.53605290024021	6.85461908396104	0.344828496997441	0.333423733725192	1.17632277264046	1.77399632511117	3.33771109212829	1.30451104180995	1.95977015521147	1.11103131238874	7.59976410307252	7.23668394455901	1.40599235967584	0.176322772640463	0.298658315564515	0.189033824390017	0.464668267003444	1	1.71369581484336	2.01077983875324	0.495695162624069	4.12018602753186	0.879705766282288	0.22650852980868	0.111031312388744	0.475084882948783	2.25701061820602	0.27500704749987	2.16671544496642	0.356143810225275	1.85199883711245	0.263034405833794	1.55090066464752	0.831877241191673	0.831877241191673	1.82374936030827	1.60880924267552	2.28983446517751	1.18269229751619	0.632268215499513	0.713695814843359	1.43295940727611	5.01390884549064	1.6915341649192	0.286881147788162	0.613531652917927	3.38404980679516	1.28688114778816	2.82781902461732	0.475084882948783	0.748461233004036	0.150559676575381	0.650764559116902	0.389566811762726	0.344828496997441	1.06350294230616	0.575312330687437	0.594548549550354	0.0840642647884746	0.722466024471091	1.13750352374994	0.31034012061215	1.0071955014042	0.432959407276106	1.44360665147561	0.0840642647884746	1.28688114778816	0.070389327891398	1.50589092972996	1.63226821549951
"DSG3"	7.02646811278991	4.41278152533848	1.22650852980868	2.09761079662642	3.73443866613717	3.07724299893246	4.78711898281334	2.8011586560937	0.0143552929770701	7.08947696448992	6.17552460108987	5.6915341649192	3.46597446450407	4.07980475463526	6.9953714505722	0.37851162325373	7.51963625284321	0.704871964456353	3.21412480535285	2.50842865253186	2.68706068833989	3.36876834909033	3.39780296186249	2.65764000520782	3.854993016757	3.38128337250378	0.0143552929770701	2.28688114778816	2.4905701304462	0.0426443374084937	0.176322772640463	3.45680614923047	4.34978987024187	3.05831649559082	4.22881869049588	0	1.07724299893246	0.903038270112912	3.24640808724638	0	0.0426443374084937	3.1811025507538	2.52105073690096	0.0143552929770701	0	0.124328135002202	0	0.933572638261024	3.76553474636298	2.95233356636969	2.86393845042397	3.62877359520165	3.09085343045111	0.0143552929770701	0.0143552929770701	3.06177619758669	3.20633064787105	0.0426443374084937	0	0.070389327891398	2.06350294230616	4.28835856219366	2.20163386116965	3.27202318906105	2.75915583380027	2.93168305705981	3.5197934862411	3.23112515787905	0.214124805352847	0.214124805352847	0.150559676575381	3.21101219348551	2.51601514700366	0.137503523749935	2.53605290024021	4.22958792274065	4.49569516262407	0.0143552929770701	2.82984955984469	1.83187724119167	3.88459792099006	0.895302621333307	0	0.0840642647884746	0.831877241191673	0.0143552929770701	0.0143552929770701	4.20554891117303	2.52105073690096	3.42088657497553	3.54101915313356	2.25398926623079	1.61353165291793	2.55090066464752	2.611172380044	4.12350066435096	0	2.68706068833989	0	0.367371065648529	3.26453643099903	4.33413917883824	0.739848102699327	3.88264304936184	0.485426827170242	0.16349873228288	0.782408564927373	1.92219784839637	3.30742852519225	0.0840642647884746	0.839959587489532	1.51096191927738	1.74846123300404	0.992768430768924	6.50064273606281	3.97452931248388	0	2.19849415363908	2.9429835981871	0.389566811762726	0.713695814843359	0.669026765509631	0.641546029087524	0.214124805352847	0.344828496997441	2.84197311892718	0	1.81147103052984	0.704871964456353	0.0285691521967709	0.6959938131099	6.07446262070454	3.42088657497553	0.0285691521967709	0.0143552929770701	0.0143552929770701	1.63691458035588	0.613531652917927	2.25398926623079	2.29572302453997	0.389566811762726	1.37295209791183	0.411426245726465	0.432959407276106	0.55581615506164	1.07724299893246	2.75274859140713	0.070389327891398	2.15380533607904	0.411426245726465	0.20163386116965	1.01435529297707	1.43829285157915	0.910732661902913	2.5033487351675	2.68032435684402	0.516015147003665	3.81249822533356	0.0426443374084937	0.985500430304885	1.07724299893246	1.15055967657538	4.10936055940423	2.67581593117227	0.31034012061215	1.4905701304462	1	2.45680614923047	3.22650852980868	0.137503523749935	1.49569516262407	0.137503523749935	0.0143552929770701	0.7311832415722	0.0565835283663675	0	0.910732661902913	1.79493566280354	0.0840642647884746	1.15704371014558	1.09761079662642	0.27500704749987	0.070389327891398	0.367371065648529	1.85598969730848	0	1.68257329734758	0.0285691521967709	0.238786859587116	0.464668267003444
"KRT6A"	5.59991284218713	2.1407786557828	4.81147103052984	5.23189316164533	1.43295940727611	2.08065766334523	5.84724530714181	4.08915913191124	0.0565835283663675	7.57395008378687	6.72383156649532	8.41700858678878	3.21256933885081	4.52606881166759	2.29865831556452	6.77162151792327	6.69877410890368	3.40735275114004	0.356143810225275	0.286881147788162	3.28983446517751	2.22650852980868	0.22650852980868	1.95233356636969	0.22650852980868	0.298658315564515	0	0	0.176322772640463	0	1.11769504266975	0.0285691521967709	1.95233356636969	3.02502879449152	2.72027846523333	0	2.0036022366802	0.879705766282288	0	0	0	2.34482849699744	0.238786859587116	0	0	0.0976107966264223	0	0.137503523749935	0.238786859587116	2.01792190799726	2.1407786557828	2.0703893278914	2.30742852519225	0	0	2.82374936030827	0.124328135002202	0	0	0.214124805352847	0.505890929729957	0.622930350920177	0.516015147003665	2.8073549220576	1.83187724119167	0.238786859587116	2.86195536414487	0.16349873228288	0.137503523749935	0.344828496997441	0.0426443374084937	0.124328135002202	1.81966818349646	0	0.124328135002202	2.66220549965362	0.622930350920177	0	0.485426827170242	0.443606651475615	2.51096191927738	0	0	0.22650852980868	0.20163386116965	0	0	2.37016428054021	2.12101540096137	0	1.6507645591169	0.150559676575381	0.925999418556223	0.344828496997441	0.432959407276106	2.0036022366802	0	0.659924558402378	0	0	1.50589092972996	3.47248777146274	0.137503523749935	3.1586601753465	6.27202318906105	0.0285691521967709	0.31034012061215	1.37295209791183	1.4905701304462	0.0285691521967709	1.46988597627446	0.739848102699327	0.992768430768924	0.7311832415722	2.44625622988956	2.61353165291793	0	0.739848102699327	0.941106310946431	0.0285691521967709	0.214124805352847	2.34482849699744	0.070389327891398	0.526068811667588	0.263034405833794	0.111031312388744	0.613531652917927	1.0071955014042	3.77505054148317	0	5.08236196955747	2.18586654531133	2.07724299893246	0.150559676575381	0.0285691521967709	0	0.0976107966264223	0.16349873228288	0.27500704749987	1.55090066464752	0.250961573533219	0.150559676575381	0.20163386116965	0	0.0976107966264223	0.286881147788162	0.422233000683048	0.124328135002202	1.73984810269933	0.367371065648529	0.400537929583729	0.0840642647884746	0.887525270741587	0.545968369105292	0.432959407276106	1.91456452349394	0.150559676575381	0.604071323668861	0	0.0565835283663675	0.189033824390017	0.526068811667588	2.35895882583233	0.575312330687437	0.0285691521967709	0.75702324650746	0.367371065648529	0.356143810225275	3.26303440583379	0	0.31034012061215	0	0	0.0285691521967709	0	0.0285691521967709	0.20163386116965	0.111031312388744	0.31034012061215	0.070389327891398	0.55581615506164	0.0840642647884746	0.0565835283663675	0.0285691521967709	0.565597175854225	0	0.650764559116902	0	0.0976107966264223	0.823749360308273
"KRT6B"	8.76091949954869	3.92789645372882	9.56184161992876	3.53231695933277	4.94157586181824	4.00988458893184	7.46295208610836	5.39059890555246	5.24678809384436	7.31415269388222	9.31698290705338	8.02064665035178	6.16188768237689	5.83769100042856	4.94110631094643	5.12598165385472	8.33561366481602	1.46988597627446	4.40394936423287	5.8974824681961	4.97819562968165	4.72628628972067	2.93168305705981	3.99457972421575	4.35684807923652	3.8499992594661	0	3.23725777090037	4.10517519226548	0	2.611172380044	2.9560566524124	5.61588707391606	4.37989816352469	5.27052894238072	0	5.02989454966334	1.20163386116965	2.74416109557041	0	0	4.32192809488736	2.90689059560852	0	0	0.189033824390017	0	1.98550043030488	3.61235249875266	5.1586601753465	4.69320814891002	5.71479501111816	4.81608765860021	0.070389327891398	0.16349873228288	4.18348651445939	3.47248777146274	0.0976107966264223	0	0.20163386116965	3.60762622084549	5.55887985347544	4.80167602925359	5.00180224263399	4.01435529297707	2.57531233068744	4.25927248703759	5.03826057517535	1.15704371014558	0.367371065648529	0.0426443374084937	4.75221336786514	3.55704241526372	0.16349873228288	2.69376571221778	5.20045727142857	6.68692066843966	0	5.37712374912949	2.91647664443772	4.5090623863619	1.84799690655495	0	0.678071905112638	2.08746284125034	0	0	5.48220292629596	4.05484847699562	1.90689059560852	3.611172380044	4.45746296464855	2.93168305705981	4.72465027173297	4.63459326844576	5.43496176018725	0	4.27872821293894	0	2.4541758931858	5.07510472220949	4.88459792099006	2.29278174922785	5.27761287075669	4.50080205305716	0.20163386116965	2.89917563048051	3.71369581484336	5.4715126480455	0.0285691521967709	3.05137210172103	2.76765479823735	2.44360665147561	2.0703893278914	9.01290383323064	4.91934008244201	0	2.96162332828694	3.32768736417605	0.613531652917927	3.76871365703048	3.20633064787105	1.25701061820602	1.29865831556452	0.704871964456353	3.5668151540109	1.23266075679027	3.21567859660793	1.4905701304462	0.0285691521967709	3.76128527336162	3.68706068833989	4.38335869538511	0.137503523749935	0.070389327891398	0.0976107966264223	1.19534759832222	1.72246602447109	2.02502879449152	5.12722055048807	0.773996325111173	3.86888427302877	0.855989697308481	0.124328135002202	0.765534746362977	1.76553474636298	3.82984955984469	0.933572638261024	3.63343121035563	1.41142624572647	0.432959407276106	0.495695162624069	3.18745105402733	1.54596836910529	3.41683974191283	2.46205231879643	0.505890929729957	5.18547014606694	0.31034012061215	1.20163386116965	2.26002565596146	3.35895882583233	5.8522485895654	3.06522762277562	0.632268215499513	2.69376571221778	2.02856915219677	2.88752527074159	4.21567859660793	1.02856915219677	1.93734439215023	0.6959938131099	0	1.50080205305716	0.070389327891398	0.0285691521967709	2.09423606984577	2.34198574722862	0.454175893185802	1.92219784839637	2.33913738491959	0.545968369105292	0	0.389566811762726	3.96162332828694	0	2.85199883711245	0	0.432959407276106	4.39574832817903
"SERPINB5"	6.18844048897516	5.56254772419912	3.60644222813161	4.46466826700344	4.79597469420667	4.62877359520165	5.82400405093315	4.51475349843975	2.90496571868403	6.4239142676731	7.97027848587579	6.77623561482759	4.64846544302731	6.13750352374993	5.73903797911741	2.01435529297707	7.65349000917199	4.5668151540109	4.56437816856506	4.30305008468167	4.6667565918848	3.6507645591169	3.91647664443772	3.96069703930431	3.9126498648972	4.75007048586569	0.070389327891398	4.1168637576909	3.6915341649192	0	1.89917563048051	3.72683121703249	4.10685079645022	4.99276843076892	4.58496250072116	0.0426443374084937	3.49697358099828	1.29278174922785	4.0496307677246	0.070389327891398	0.0285691521967709	4.09169983413681	4.77768271707355	0	0	0.443606651475615	0.0285691521967709	1.50589092972996	3.7771566660045	4.12680770314203	3.63807383718072	4.44757919654888	3.56071495447448	0.0565835283663675	0.111031312388744	3.85299758761332	4.12018602753186	1.58496250072116	0.16349873228288	0	3.62293035092018	5.2364926183813	3.23419472295381	4.13093086982645	4.71259578044703	4.36317107711924	4.09339115325301	4.75114232472695	0.495695162624069	0.111031312388744	0.070389327891398	4.71479501111816	3.3743439890385	0.389566811762726	3.37712374912949	4.1243281350022	4.82984955984469	0.0976107966264223	3.99367436175058	4.7839804136838	5.28058520256447	1.88362081628567	0	0.443606651475615	1.44890095114513	0	0.0565835283663675	5.09254574154357	4.28835856219366	5.27724089833207	4.85996954822103	4.04176864995163	2.62058641045188	4.54349588342577	4.00270252037982	4.6450098843911	0	5.07210580048042	0	1.88752527074159	4.30961277245412	5.6504773698971	1.25701061820602	3.46074256378964	3.73226919950145	1.86789646399265	2.64846544302731	4.71699089440494	3.52481592835751	0.704871964456353	4.62117275268344	1.91456452349394	1.95233356636969	1.58976348698498	6.47945693479402	3.82984955984469	0.150559676575381	2.51853513898218	3.71479501111816	0.687060688339892	3.09254574154357	1.65535182861255	0.6959938131099	0.839959587489532	0.831877241191673	2.18269229751619	4.84498815668261	2.63226821549951	0.879705766282288	0.53605290024021	3.30012372456901	4.53294028837287	7.03628352798845	0.0565835283663675	2.50842865253186	0.176322772640463	1.64154602908752	1.81147103052984	3.06522762277562	5.29094040240368	1.28095631383106	3.50842865253186	0.565597175854225	0.650764559116902	0.505890929729957	0.659924558402378	2.37851162325373	0.790772037862	1.89917563048051	0.263034405833794	0.925999418556223	1.4594316186373	2.14730669878029	1.76128527336162	2.611172380044	5.99751823451979	1.19534759832222	4.05050169744673	7.85959690323874	2.3533232911629	4.98367769469807	0.790772037862	4.44028782084042	3.01970191444255	0.432959407276106	1.41683974191283	1.49569516262407	2.36457243229586	5.17272751801285	0.516015147003665	1.28688114778816	0.55581615506164	0.411426245726465	1.10433665981474	0.604071323668861	2.12763327972587	0.879705766282288	1.87578006306849	0.150559676575381	1.59454854955035	1.15704371014558	0.321928094887362	0.910732661902913	0.333423733725192	1.48542682717024	0.0976107966264223	1.6915341649192	0	0.903038270112912	2.99457972421575
"SPRR1B"	0.831877241191673	0	0.321928094887362	0	0	0	0	1.44890095114513	0	1.25701061820602	0.722466024471091	7.95948038176745	0	0	0	0	0	0.0840642647884746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16349873228288	0	0	0	0	0	0	0	0	0	0	0	0	0.16349873228288	0.124328135002202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.189033824390017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.250961573533219	0.992768430768924	0	0	0	0.321928094887362	0	0	0	0	0	2.48800077083407	0	0	0	0	0	0	0	0	0	0	0	0	0.389566811762726	0	0	0	0	0	0	0	0	0	0.27500704749987	0	0	0	0	0	0	0	0	0	0	0	0	0.137503523749935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65535182861255	0.545968369105292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"KRT5"	8.37273449356733	8.07953811722328	4.91695427895322	8.80122333788621	7.58901438522824	7.48389637250133	9.17607339146391	7.75775667901082	0.495695162624069	6.68088692071969	10.1083807028279	10.2047178515396	9.33449676839042	7.69766263347052	6.13606831219318	6.77649883231434	9.5034481237634	3.09254574154357	8.73518366746583	8.58751501381819	8.66665008979628	7.77452352959023	8.04837788441452	8.00596132584581	8.24664560309962	9.05264955669615	0.815575428862573	8.11831819221838	8.56201340683177	0.464668267003444	6.52026508364357	7.75033852024471	8.3993420191255	8.76914359652663	9.00312433225947	0.739848102699327	7.95227531684749	4.8860623383456	7.89445401282296	0.286881147788162	0.545968369105292	8.53106949272595	8.65663937447301	0.286881147788162	0.823749360308273	1.18269229751619	0.464668267003444	4.54411440220947	8.16656482166946	8.13535017064689	8.25010888886758	8.03165985430805	8.05093696522523	0.687060688339892	0.389566811762726	7.83415498140132	7.98959318493877	0.678071905112638	0.189033824390017	0.565597175854225	8.07006726180213	8.2687057342641	7.41658643754191	8.4917328667333	7.73951060648966	7.88636723828563	8.55822936171445	9.4965142797889	3.87970576628229	2.32192809488736	0.687060688339892	8.36053986165181	7.63589946594638	2.04264433740849	7.41692416682088	8.68678063494857	9.47301568824995	0.963474123974886	8.31546660325107	7.79467578798686	8.32463061526719	5.46205231879643	1.11769504266975	2.39780296186249	3.98913900736823	0.985500430304885	0.678071905112638	8.40680024680925	7.34473974580299	8.02602539854297	7.60880924267552	8.31994302415705	6.37799132690588	7.76738996206572	7.91235046982258	7.20026107981327	0.475084882948783	8.9887698827826	0.948600847493356	4.86443379636562	7.01457846492289	9.08799314636232	4.00539998774259	6.4317900833788	2.74631276642546	1.95233356636969	5.98550043030489	5.05484847699562	6.06695024392463	0.7311832415722	4.75114232472695	5.57198012018773	4.9297909977186	3.5765221379205	10.0738871619946	6.95721814916694	0.0285691521967709	5.95396359887078	6.46270675067016	2.54843662469604	6.07895134139482	6.69974594797101	4.03826057517535	2.76977173924945	2.52857131887076	5.76738996206572	4.83592407425437	4.97452931248388	4.20006486151431	0.454175893185802	7.64226835175864	3.27202318906105	6.90122894538153	0.475084882948783	0.389566811762726	0.910732661902913	5.2098432305255	3.25247621413522	6.27909980213375	3.91838623444635	4.01256867350306	8.39848719001897	1.24488705912353	2.97452931248388	2.52857131887076	3.46466826700344	6.37382218722165	3.13586316536868	6.55995061271308	2.61588707391606	1.50589092972996	3.89433274227769	5.9371089462026	4.94016675048282	6.51143641197723	6.58436125251871	4.60229058486114	7.1209117553533	1.43829285157915	2.82578562746479	3.22187708107703	4.27426166125705	7.68664058786396	5.70487196445635	1.90689059560852	4.85748342828667	3.63343121035563	4.57349571549561	5.75355105460065	2.09423606984577	5.14852742516046	1.74846123300404	0.321928094887362	3.14893410452634	0.37851162325373	0.189033824390017	3.5385381636298	4.95837871156634	0.871843648509318	4.4235781709818	3.68144926531496	1.74416109557041	0.0840642647884746	1.38404980679516	4.67581593117227	0.0285691521967709	4.19692173382033	0.214124805352847	1.52606881166759	5.42155994490182
"KRT6C"	4.87085786436376	0.367371065648529	2.6667565918848	0.321928094887362	0.238786859587116	0.176322772640463	0.389566811762726	0.124328135002202	0.411426245726465	0.903038270112912	5.1622906135458	1.55090066464752	0.53605290024021	2.15055967657538	0.22650852980868	1.63226821549951	0.176322772640463	0.0840642647884746	0.84799690655495	0.27500704749987	0.31034012061215	0.22650852980868	0.22650852980868	0.0565835283663675	0.0976107966264223	0	0	0.0976107966264223	0.150559676575381	0	0.0565835283663675	0	0	0.0840642647884746	0.20163386116965	0	0.214124805352847	0.0426443374084937	0	0	0	0.070389327891398	0.0976107966264223	0	0	0	0	0.27500704749987	0	0.22650852980868	0.070389327891398	0.214124805352847	0.250961573533219	0.0285691521967709	0	0.0285691521967709	0.0840642647884746	0	0	0	0	1.19534759832222	0.0565835283663675	0	0.150559676575381	0.0426443374084937	0.238786859587116	0.485426827170242	0	0	0	0.16349873228288	0	0	0	0.0976107966264223	0.839959587489532	0	0	0.22650852980868	0.422233000683048	0.150559676575381	0	0	0.070389327891398	0	0	0.432959407276106	0.27500704749987	0	0.111031312388744	1.04264433740849	0	0.321928094887362	0.0976107966264223	0.37851162325373	0	0.0426443374084937	0	0.0976107966264223	0	0.0976107966264223	0	0.37851162325373	0.31034012061215	0	0.0426443374084937	0.0426443374084937	0.214124805352847	0	0	0.0426443374084937	0.0426443374084937	0.070389327891398	1.60880924267552	0.356143810225275	0	0.070389327891398	0.584962500721156	0	0	0.0426443374084937	0.22650852980868	0.0840642647884746	0	0.0426443374084937	0	0.0285691521967709	0.150559676575381	0	0.0285691521967709	1.73984810269933	0.070389327891398	0	0	0	0.0565835283663675	0.214124805352847	0.16349873228288	0.0285691521967709	0.0285691521967709	0.214124805352847	0	0	0.0285691521967709	0	0.124328135002202	0.0426443374084937	0.0976107966264223	0.0426443374084937	0.0285691521967709	0.0285691521967709	0.0840642647884746	0.070389327891398	0.0565835283663675	0	0.070389327891398	1.0703893278914	0	0	0.0565835283663675	0.176322772640463	0.333423733725192	0.0285691521967709	0	0.0426443374084937	0.956056652412403	0	0.0285691521967709	0.0565835283663675	0.0565835283663675	0	0	0	0.0285691521967709	0	0	0	0.0285691521967709	0	0	0.0565835283663675	0	0	0.286881147788162	0	0	0	0	0.16349873228288
