"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"	"S07"	"S08"
"HKB0082_3006_T"	1.11618885684689e-14	0.000348604699000966	0.0681223665057199	0.0305657881012001	0.0433268172463259	0.00496880549787993	0.113313674488918	0.168169886237394
"HKB0084_3000_T"	0.0419477608367605	9.00222344660369e-15	0.134522552420328	0.0155984651225379	0.0309464333900368	0.0734658559033783	0.0488886171238792	0.362271694442238
"HKB0086_3006_T"	0.000154909134258728	1.23642996417525e-14	0.182323589457436	0.215291091102637	0.184528360887095	0.0723728754205566	0.0545581463609249	0.0161144941561875
"HKB0088_3000_T"	0.0089703894327516	0.000519878847386043	0.210372462285525	0.115573588825315	0.305893241795318	0.0761557968422728	0.106999775802972	0.0469118097689084
"HKB0089_3001_T"	0.0425239170333831	0.002768993829156	0.136043470109194	0.0278185697265948	0.126606470109039	0.0246845871909499	0.0638699264378543	0.0578939280948386
"HKB0091_3001_T"	0.0608882843664114	0.000768806109132952	0.0261654189061391	8.51136341136759e-15	0.0449911600037658	0.0494569145611084	0.0808807716138461	0.41775621985709
"HKB0092_3000_T"	0.0379776906329266	1.1239973651016e-14	0.122717759060356	0.0456654314795972	0.186213468118609	0.0483187242350061	1.1239973651016e-14	0.216604857783531
"HKB0094_3006_T"	0.0226921374484304	0.000581293910915732	0.000490530764539453	0.0147773699667813	0.134539938365966	0.110492030276896	0.0470063916853956	0.0286542057046493
"HKB0096_3001_T"	0.027877104775768	2.18005242222416e-13	0.00073308975042725	0.0134869281361222	0.0276489910533994	0.00948643229633634	0.00729102692846475	1.12775996277864e-11
"HKB0097_3000_T"	1.24109662122987e-14	0.00518029799794405	0.016558724324251	0.00954479560912334	0.123299477204758	0.0178537766481179	0.00545251236526169	1.24109662122987e-14
"HKB0098_3005_T"	0.00261131720092384	0.00319088890850819	0.254137239307001	0.0151511776074549	0.192153097709471	0.0626516675780789	0.107767688837326	0.0550017755836843
"HKB0100_3006_T"	0.0031921227150535	0.00526496521480566	0.0457051454115683	0.00281876122959508	0.114294686048513	0.0936664204806889	0.0076899620092003	0.0641637290637106
"HKB0101_3000_T"	0.0485072834703001	1.17936771488089e-14	0.307071311595029	0.0998396609862678	0.123850258154126	0.127186416078411	0.0456286200679278	1.17936771488089e-14
"HKB0102_3006_T"	0.0268094658096737	1.40997648391692e-14	0.137117987143974	0.0329443725512839	0.112374098589029	0.0345849789557497	0.0322679624308811	1.40997648391692e-14
"HKB0104_3006_T"	0.0195289817988435	7.51401891486589e-15	7.51401891486589e-15	0.0428334790467174	0.046287869896637	0.0149861423958668	7.51401891486589e-15	0.0127157618930908
"HKB0106_3006_T"	0.0103245851070946	0.000522112984647357	0.0354424381409279	0.0192558850904032	0.151201567190962	0.0685912186405018	1.25151994743507e-14	0.0344799794107682
"HKB0108_3000_T"	0.0107803625593816	8.43043053186399e-15	0.00162170129954667	0.0238327363367406	0.0984476082711558	0.0111866112770321	0.00417553169898759	8.43043053186399e-15
"HKB0109_3006_T"	0.0343085321027593	9.60151004135873e-15	0.00326091460759711	0.00336272882670322	0.0741764244959569	0.00409078422919965	0.0168788159600704	8.31363169096713e-05
"HKB0115_3006_T"	0.029731863990824	0.000375123235244112	0.0729212226243277	0.0777594731107053	0.132266522835515	0.0463486398974873	0.0232738006976996	0.0413962526630545
"HKB0120_3000_T"	0.0269314650501713	0.195256369592109	0.205573309577295	0.0494122315038916	0.120228607154105	0.0619515602950532	0.239779062950863	0.0582205744597573
