"HKB0016_3006_T"	"HKB0040_3000_N"	"HKB0040_3002_T"	"HKB0050_3005_T"	"HKB0052_3000_T"	"HKB0054_3000_T"	"HKB0069_3000_T"	"HKB0074_3000_T"	"HKB0094_3006_T"	"HKB0098_3005_T"	"HKB0120_3000_T"	"HKB0127_3006_T"	"HKB0129_3000_T"	"HKB0143_3006_T"	"HKB0155_3000_T"	"HKB0162_3006_T"	"HKB0167_3006_T"	"HKB0186_3000_T"	"HKB0194_3006_T"	"HKB0214_3006_T"	"HKB0220_3000_T"	"HKB0573_3000_T"	"HKB0579_3000_T"	"HKB0605_3000_T"	"HKB0650_3000_T"	"HKB0659_3000_T"	"HKB0674_3000_T"	"HKB0683_3000_T"	"HKB0736_3000_T"	"HKB0737_3000_T"	"HKB0751_3000_T"	"HKB0752_3000_T"	"HKB0008_3006_T"	"HKB0064_3004_T"	"HKB0067_3000_N"	"HKB0067_3006_T"	"HKB0089_3001_T"	"HKB0109_3000_N"	"HKB0162_3000_N"	"HKB0191_3001_T"	"HKB0207_3000_N"	"HKB0211_3000_N"	"HKB0220_3003_N"	"HKB0574_3000_N"	"HKB0576_3000_T"	"HKB0577_3000_N"	"HKB0597_3000_N"	"HKB0618_3000_N"	"HKB0648_3000_N"	"HKB0672_3000_N"	"HKB0744_3001_N"	"HKB0748_3001_N"	"HKB0007_3005_T"	"HKB0044_3006_T"	"HKB0056_3002_T"	"HKB0065_3006_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0091_3001_T"	"HKB0134_3006_T"	"HKB0137_3002_T"	"HKB0216_3000_N"	"HKB0710_3000_T"	"HKB0718_3000_T"
"CD8A"	2.3533232911629	2.66448284036468	5.08831123588866	3.83390207666916	2.92219784839637	3.35191096110308	3.31469652565629	3.53480866123175	2.83995958748953	2.41683974191283	2.56803210477128	2.4032677223393	3.10433665981474	3.03210084316702	3.11270013274936	3.4931349223055	4.90544717873885	3.75167794568758	3.89530262133331	3.4235781709818	3.96624587322494	3.56071495447448	2.75915583380027	2.14404636961671	3.33342373372519	2.96162332828694	5.09254574154357	3.83289001416474	5.88679398997529	2.35049724708413	4.14812063112396	3.790772037862	2.43829285157915	1.6915341649192	1.23266075679027	1.77399632511117	2.22032995487956	1.72683121703249	2.58976348698498	2.81966818349646	1.31034012061215	3.34908214639109	1.49569516262407	1.29278174922785	1.97819562968165	1.78240856492737	1.09761079662642	1.16992500144231	2.28983446517751	2.27500704749987	1.13750352374994	1.64154602908752	2.68481873755322	3.12928301694497	2.24488705912353	2.40053792958373	3.02856915219677	3.93545974780529	3.50716034911752	2.83995958748953	2.64616265715789	3.4369613378336	4.18189764310839	3.62293035092018
"SH2D1A"	1.50589092972996	1.28688114778816	4.56254772419912	2.75274859140713	1.58976348698498	2.82984955984469	1.94485844580754	2.52105073690096	2.20163386116965	1.55581615506164	1.67807190511264	1.60880924267552	1.80322703643493	1.63691458035588	1.4594316186373	1.98913900736823	3.34340782229781	2.3305584000308	2.19534759832222	2.29572302453997	2.72900887033786	2.5033487351675	2.25096157353322	1.81966818349646	2.46205231879643	3.0036022366802	3.85598969730848	2.77820857639809	4.78868571061353	1.27500704749987	3.1906148602095	2.39780296186249	1.56071495447448	1.9297909977186	0.704871964456353	1.23266075679027	1.16992500144231	1.41142624572647	1.43295940727611	0.992768430768924	0.641546029087524	2.02147972741045	1.20163386116965	2	0.918386234446348	1.04264433740849	1.13093086982645	1.20789285164133	1.6915341649192	1.52105073690096	1.16992500144231	0.807354922057604	1.31614574229336	1.74846123300404	1.29865831556452	1.19534759832222	2.05658352836637	1.799087306074	1.89530262133331	1.72246602447109	1.52606881166759	1.13093086982645	2.71369581484336	2.43562859405209
"XCR1"	0.765534746362977	0.485426827170242	1.63226821549951	0.704871964456353	0.55581615506164	1.31614574229336	1.1243281350022	1.48542682717024	0.485426827170242	0.782408564927373	1.07724299893246	0.963474123974886	0.704871964456353	0.16349873228288	0.37851162325373	0.250961573533219	1.22650852980868	1.16992500144231	0.505890929729957	0.773996325111173	1.26903314645524	0.286881147788162	0.367371065648529	0.0565835283663675	0.321928094887362	1.23878685958712	0.918386234446348	0.22650852980868	1.85996954822103	0.604071323668861	0.687060688339892	0.37851162325373	0.632268215499513	0.238786859587116	0.475084882948783	0.678071905112638	0.321928094887362	0.773996325111173	0.443606651475615	0.604071323668861	0.137503523749935	0.545968369105292	0.565597175854225	0.443606651475615	0.111031312388744	0.16349873228288	0.31034012061215	0.070389327891398	1.02856915219677	0.20163386116965	0.111031312388744	0	0.464668267003444	0.650764559116902	0	0.321928094887362	0.871843648509318	0.613531652917927	0.55581615506164	0.659924558402378	0.238786859587116	0.400537929583729	0.565597175854225	0
"DCANP1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SLAMF1"	1.38956681176273	1.75702324650746	4.07809742302666	2.16671544496642	1.72683121703249	2.59693514238723	2.17951105027151	2.37573453858316	1.82374936030827	2.0496307677246	1.52105073690096	1.53106949272595	2.15055967657538	1.32768736417605	2.07382023329167	1.71369581484336	3.46466826700344	2.24792751344359	2.18903382439002	1.7311832415722	1.77820857639809	2.16349873228288	1.58014548442338	1.36737106564853	1.87578006306849	3.20945336562895	3.21723071622067	1.81966818349646	3.95791459863299	1.18269229751619	2.54843662469604	1.99276843076892	0.956056652412403	0.516015147003665	1.03562390973072	1.4541758931858	1.63691458035588	0.7311832415722	0.53605290024021	0.903038270112912	0.37851162325373	1.74416109557041	1.49569516262407	0.855989697308481	0.918386234446348	0.53605290024021	0.454175893185802	0.505890929729957	1.46988597627446	1.22032995487956	0.565597175854225	0.650764559116902	1.44890095114513	2.40599235967584	1.54101915313356	1.29865831556452	2.53106949272595	2.26903314645524	2.05658352836637	1.76128527336162	1.52606881166759	1.70929063572336	2.28095631383106	2.05658352836637
"STAT4"	1.92599941855622	2.70265754339091	4.51032901949057	2.73984810269933	2.60169651648096	3.48413813120167	2.70043971814109	2.92599941855622	2.27500704749987	2.88557436437143	2.13422093976063	2.20163386116965	2.68929916053589	2.12101540096137	1.799087306074	2.18269229751619	3.33771109212829	2.7311832415722	2.70043971814109	2.13750352374994	2.95791459863299	3.47638168756724	2.57288966842058	2.16349873228288	2.69821847822441	3.33342373372519	3.77082904603249	3.01970191444255	4.83238371654913	2.7158933705476	3.27202318906105	2.59693514238723	2.30742852519225	1.51096191927738	2.43829285157915	1.70487196445635	1.96716860753263	1.95233356636969	1.81966818349646	1.38404980679516	2.19534759832222	2.62293035092018	2.26002565596146	2.31614574229336	1.7311832415722	2.60880924267552	2.60169651648096	2.799087306074	2.83794324189103	2.78659636189081	2.19849415363908	2.44625622988956	1.65535182861255	2.32481060342048	1.51601514700366	1.9560566524124	2.41142624572647	2.48800077083407	2.10097764772482	2.18903382439002	1.50589092972996	3.08406426478847	2.99457972421575	2.41683974191283
"GCSAM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"THEMIS"	1.26903314645524	1.73552217729654	3.87970576628229	2.22342254993494	1.97085365434048	2.18586654531133	1.6915341649192	2.75060650483559	1.98185265328974	1.21412480535285	1.65535182861255	1.60880924267552	2.47248777146274	1.58496250072116	1.76553474636298	2.29865831556452	2.86591881455221	2.40599235967584	2.17312743348066	1.90303827011291	2.5385381636298	2.37016428054021	2.31324585178756	1.33342373372519	2.22650852980868	2.114367024952	3.1906148602095	2.58014548442338	4.71808758396052	1.23878685958712	2.77188557851537	2.02502879449152	1.30451104180995	0.6959938131099	0.799087306074004	1.17632277264046	1.70043971814109	1.33913738491959	1.08406426478847	1.13093086982645	0.84799690655495	2.13093086982645	1.0703893278914	1.20789285164133	1.14404636961671	0.978195629681652	1.07724299893246	1.07724299893246	1.91073266190291	1.55581615506164	0.713695814843359	0.871843648509318	1.32768736417605	1.41142624572647	1.04264433740849	1.11769504266975	1.90303827011291	1.91073266190291	1.48542682717024	1.53106949272595	1.29278174922785	1.20163386116965	2.5385381636298	1.67355642399014
"CD3G"	1.76128527336162	2.07382023329167	4.53791724903408	3.5668151540109	2	3.23112515787905	2.88362081628567	3	2.32192809488736	1.88752527074159	2.34766565630097	2.25096157353322	2.38404980679516	1.9560566524124	2.33628338786443	2.29572302453997	4.06781078378962	3.04264433740849	3.15218341905505	2.73335434061383	3.31903981556254	3.17152710603881	2.50842865253186	2.06350294230616	3.10768786931437	3.25398926623079	4.44161626940656	3.01970191444255	5.09339115325301	1.75702324650746	3.4235781709818	2.90303827011291	1.73984810269933	0.948600847493356	0.839959587489532	1.59454854955035	2.0036022366802	1.22650852980868	1.51601514700366	1.97819562968165	1.33913738491959	2.35895882583233	1.46466826700344	0.948600847493356	1.09085343045111	1.25701061820602	0.970853654340484	1.19534759832222	1.84799690655495	1.87970576628229	0.704871964456353	1.37295209791183	2.15704371014558	2.62293035092018	1.58976348698498	1.88362081628567	2.86393845042397	3.24944534108584	2.64154602908752	2.18903382439002	2.24184018356467	2.49569516262407	3.51349074558812	2.67807190511264
"KCNJ10"	0.0840642647884746	0.0840642647884746	2.08065766334523	0.948600847493356	0.150559676575381	0.298658315564515	0.411426245726465	0.22650852980868	0.31034012061215	0.516015147003665	0.0143552929770701	0.137503523749935	0.0976107966264223	0.137503523749935	0.0840642647884746	0.22650852980868	2.72465027173297	0.176322772640463	0.887525270741587	0.0840642647884746	0.739848102699327	0.250961573533219	0.150559676575381	0.189033824390017	0.526068811667588	0.910732661902913	1.46466826700344	0.286881147788162	2.54349588342577	0.0976107966264223	0.765534746362977	1.18903382439002	0.0426443374084937	0	0	0.150559676575381	0.137503523749935	0.0143552929770701	0.070389327891398	0.0976107966264223	0	0.214124805352847	0.070389327891398	0	0.124328135002202	0.176322772640463	0.0143552929770701	0.0285691521967709	0.0976107966264223	0	0	0	0.27500704749987	1.33342373372519	0.286881147788162	0.948600847493356	0.641546029087524	0.903038270112912	0.687060688339892	0.37851162325373	0.575312330687437	0.31034012061215	1.1243281350022	1.07724299893246
"IL9R"	1.15704371014558	0.53605290024021	1.799087306074	1.4276061727819	0.948600847493356	1.13093086982645	1.13093086982645	0.641546029087524	0.773996325111173	1.35614381022528	1.0071955014042	0.584962500721156	0.516015147003665	1.4276061727819	1.70043971814109	0.895302621333307	1.60407132366886	1.0496307677246	1.28688114778816	0.871843648509318	1.50589092972996	1.13093086982645	1.34482849699744	0.659924558402378	1.0703893278914	0.933572638261024	1.59931779369823	1.44360665147561	2.34198574722862	1.36176835941915	1.70487196445635	0.790772037862	1.15055967657538	0.422233000683048	0.0976107966264223	0.992768430768924	0.782408564927373	0.286881147788162	0.22650852980868	1	0.111031312388744	0.0840642647884746	0.0565835283663675	0.20163386116965	0.956056652412403	0.464668267003444	0.263034405833794	0.137503523749935	0.367371065648529	0.22650852980868	0.0426443374084937	0.650764559116902	1.03562390973072	0.956056652412403	0.613531652917927	0.765534746362977	1.26303440583379	1.44360665147561	1.01435529297707	0.773996325111173	1.38956681176273	1.05658352836637	1.39506279951758	1.10433665981474
"CD3E"	2.98002530023873	3.30451104180995	5.93357263826102	3.91552090075196	3.1243281350022	4.39094277280254	3.66789212523023	4.04875931191986	3.45680614923047	2.91073266190291	3.4905701304462	3.05311133645956	3.59215800212536	2.89530262133331	3.40735275114004	3.66789212523023	5.14934066928622	4.34766565630097	4.43295940727611	3.70929063572336	4.40599235967584	4.01881218574282	3.55949181320504	2.41683974191283	3.55581615506164	3.77294133783134	5.51096191927738	3.4995270242151	6.19810120932482	2.86393845042397	4.43229133824778	3.83289001416474	2.79701297783614	1.46466826700344	1.49569516262407	2.7158933705476	3.11935617703968	2.12763327972587	2.30742852519225	3.01613970265525	1.6959938131099	3.40871186102943	2.19849415363908	1.86789646399265	2.02502879449152	2.62527048937469	2.03210084316702	1.91456452349394	2.66448284036468	2.74631276642546	0.978195629681652	2.41142624572647	3.04439411935845	3.51222688651396	2.74416109557041	2.75915583380027	3.54349588342577	4.18982455888002	3.75702324650746	3.08915913191124	3.13257684267001	3.05484847699562	3.98913900736823	3.48026512205446
"SLA2"	1.0071955014042	1.46466826700344	3.58616424593091	2.42492208821069	1.4276061727819	2.82374936030827	2.1407786557828	1.91073266190291	1.61823865559545	1.36176835941915	1.29865831556452	1.51601514700366	1.4541758931858	1.57531233068744	1.68257329734758	1.81147103052984	3.59215800212536	2.26903314645524	2.68032435684402	1.65992455840238	2.52356195605701	2.35049724708413	1.44890095114513	1.02147972741045	1.85996954822103	2.38128337250378	3.50589092972996	1.92599941855622	3.59693514238723	1.32768736417605	2.63459326844576	2.24488705912353	1.23878685958712	0.7311832415722	0.839959587489532	1.02856915219677	1.54596836910529	0.863938450423971	1.0071955014042	1.4276061727819	0.400537929583729	1.29278174922785	1.0496307677246	0.594548549550354	1.11769504266975	0.748461233004036	0.941106310946431	0.53605290024021	1.20789285164133	0.956056652412403	0.286881147788162	0.790772037862	1.65535182861255	2.39231742277876	1.31034012061215	1.37295209791183	1.82781902461732	2.64616265715789	2.20789285164133	1.59454854955035	1.58496250072116	1.73984810269933	2.63691458035588	1.79493566280354
"PYHIN1"	1.88362081628567	1.46466826700344	4.44360665147561	2.64616265715789	2.34198574722862	3.4235781709818	2.26002565596146	2.94860084749336	2.18586654531133	1.46988597627446	2.10097764772482	1.83187724119167	2.62760683812965	1.72246602447109	1.93734439215023	2.15380533607904	3.60644222813161	2.86195536414487	2.70929063572336	1.81147103052984	2.81352468929781	2.85199883711245	2.41683974191283	1.66902676550963	2.41142624572647	2.72027846523333	3.61941301059794	2.81147103052984	4.91647664443772	1.95233356636969	3.06522762277562	2.68929916053589	1.89917563048051	1.27500704749987	1.46466826700344	1.40053792958373	1.48542682717024	1.89141918684608	1.90689059560852	1.28688114778816	1.29278174922785	2.22342254993494	1.86789646399265	1.9297909977186	0.879705766282288	2.02502879449152	2.15704371014558	2.114367024952	2.26903314645524	1.98550043030488	1.21412480535285	1.28688114778816	1.52105073690096	1.93734439215023	1.98550043030488	1.27500704749987	2.18586654531133	2.20789285164133	2.27798474729977	1.81966818349646	1.46466826700344	1.60407132366886	3.15704371014558	2.36176835941915
"LY9"	1.62760683812965	2.29865831556452	4.68594014844598	2.68481873755322	2.1407786557828	3.26453643099903	2.35895882583233	2.55581615506164	2.3533232911629	2.08406426478847	2.06350294230616	1.94860084749336	2.55336050333533	1.59454854955035	2.24792751344359	1.99276843076892	3.80426011563474	3.05658352836637	3.0232553523003	2.49569516262407	2.82578562746479	2.58736499093646	2.70487196445635	1.4905701304462	2.46727948045998	3.0036022366802	4.08236196955747	2.28392177230762	4.38128337250378	1.95977015521147	3.28835856219366	2.7158933705476	1.47508488294878	1.43295940727611	0.722466024471091	1.52606881166759	2.13093086982645	1.15055967657538	0.925999418556223	1.64154602908752	0.632268215499513	1.22650852980868	1.18269229751619	1.21412480535285	0.985500430304885	1.32192809488736	0.678071905112638	0.879705766282288	1.85199883711245	1.59931779369823	0.678071905112638	1.09761079662642	1.74416109557041	1.83592407425437	1.65992455840238	1.38956681176273	2.45154083301783	2.08746284125034	2.01792190799726	2.01435529297707	1.36737106564853	1.36176835941915	2.59454854955035	2.07724299893246
"PLEK"	3.86096279785812	3.93262815702213	6.85262313719614	4.74899785009815	3.70818723602071	4.51096191927738	4.65935375917005	4.28688114778816	4.10013667128545	4.34695688937888	4.77030048949942	3.98002530023873	3.54966917072649	4.29351763041742	4.06695024392463	3.90014226035982	6.28946563095822	5.09550251765867	4.87921563716567	4.00809242094872	4.98641093525204	4.85249829878989	4.32264926213102	3.96716860753263	4.13504228623365	5.79882817809111	5.76048710181103	4.15218341905505	6.0518071070133	3.98002530023873	5.05441438791731	4.92742242873987	4.66163560233596	5.41210404467757	4.8972404255748	4.18189764310839	3.91169158187234	5.53574194107511	4.43095427138573	4.04875931191986	4.90448409790142	5.18982455888002	5.611172380044	4.97544676564096	4.99457972421575	4.78450398292957	4.93310047493137	4.59693514238723	4.99140846676479	4.87823487911234	4.77768271707355	4.9546616208379	4.2667865406949	4.88410945135923	4.26002565596146	3.99004721957379	4.34482849699744	4.64038956005495	5.06910063192283	4.27202318906105	4.36387192485753	4.84749588378871	5.14445431392619	5.06307144984268
"CLEC9A"	0.263034405833794	0.992768430768924	1.29865831556452	0.641546029087524	0.823749360308273	0.863938450423971	0.464668267003444	1.4276061727819	0.321928094887362	0.516015147003665	0.722466024471091	0.855989697308481	0.839959587489532	0.27500704749987	0.321928094887362	0.22650852980868	0.669026765509631	0.604071323668861	0.37851162325373	0.422233000683048	0.918386234446348	0.992768430768924	0.604071323668861	0.150559676575381	0.565597175854225	0.650764559116902	1.02147972741045	0.389566811762726	1.08406426478847	0.704871964456353	0.575312330687437	0.321928094887362	1.72246602447109	0.485426827170242	0.250961573533219	0.823749360308273	0.263034405833794	0.526068811667588	0.53605290024021	0.367371065648529	0.20163386116965	0.263034405833794	0.565597175854225	0.432959407276106	0.0426443374084937	0.176322772640463	0.75702324650746	0.0976107966264223	0.84799690655495	0.815575428862573	0.27500704749987	0.659924558402378	0.111031312388744	0.250961573533219	0.176322772640463	0.389566811762726	0.37851162325373	0.0976107966264223	0.321928094887362	0.20163386116965	0.31034012061215	0.475084882948783	0.443606651475615	0.659924558402378
"CXCR3"	1.54596836910529	1.29278174922785	4.09761079662642	3.15055967657538	1.91073266190291	2.99095486039699	2.48026512205446	2.1243281350022	2.35049724708413	1.78240856492737	1.84799690655495	1.73984810269933	1.92599941855622	1.91456452349394	2.0496307677246	1.80322703643493	3.83895176695194	2.31903981556254	3.09592441999854	2.08406426478847	3.1906148602095	2.68032435684402	1.8073549220576	1.40053792958373	1.60880924267552	2.23572705983806	4.27649666564036	2.4905701304462	3.78450398292957	1.44360665147561	2.4594316186373	2.13422093976063	1.28095631383106	0.839959587489532	0.565597175854225	1.37851162325373	1.58014548442338	0.956056652412403	0.622930350920177	1.85199883711245	0.704871964456353	1.76128527336162	1.05658352836637	0.37851162325373	0.823749360308273	0.475084882948783	0.263034405833794	0.411426245726465	1.25096157353322	0.75702324650746	0.389566811762726	0.516015147003665	2.25701061820602	2.97452931248388	1.92219784839637	1.94110631094643	3.0036022366802	2.8094144442359	2.35614381022528	2.29572302453997	1.87970576628229	1.81147103052984	2.52606881166759	2.30158764660319
"KLRB1"	1.20789285164133	2.57531233068744	4.85249829878989	2.85399564717639	2.59454854955035	3.83995958748953	2.03913839390696	2.8499992594661	3.46466826700344	1.73984810269933	3.16510798514454	2.4032677223393	2.65535182861255	2.12101540096137	2.48542682717024	2.93545974780529	3.16027483140859	2.96901230751632	2.70043971814109	2.65764000520782	3.55826763405574	3.10097764772482	3.16027483140859	2.27500704749987	3.17152710603881	3.7279204545632	3.95977015521147	2.97452931248388	4.62058641045188	2.32192809488736	3.19377174339668	3.18586654531133	1.89917563048051	1.68706068833989	2.877744249949	1.94110631094643	2.65764000520782	2.79285535236249	1.81966818349646	1.04264433740849	2.45154083301783	2.5385381636298	2.99095486039699	2.52606881166759	1.60407132366886	2.56803210477128	2.8499992594661	2.28095631383106	2.72027846523333	3.86492897228979	2.7311832415722	2.05658352836637	1.89917563048051	2.4032677223393	1.04264433740849	1.11103131238874	2.96162332828694	3.01970191444255	2.38956681176273	1.27500704749987	1.62293035092018	1.23878685958712	2.30742852519225	2.89530262133331
"CD2"	3.73226919950145	3.48284828306847	6.46825746832314	5.35579154675365	3.94953493301701	5.04395687279021	4.8801957289431	4.58135124716878	4.32696871158789	3.84799690655495	4.17072627613155	3.9126498648972	4.20163386116965	4.17712050284652	3.95233356636969	4.38956681176273	6.09000652990382	4.80683958179819	4.83895176695194	4.19140472885276	5.32624970083746	5.19179950106508	4.51727569320958	3.82374936030827	5.01256867350306	5.52262076104208	6.09021830165332	4.98322165074267	6.77991629665499	3.35895882583233	5.41244282477561	4.70487196445635	3.24488705912353	1.99276843076892	2.1407786557828	3.4944156103975	4.24716800037477	2.86393845042397	2.38128337250378	3.95791459863299	2.30158764660319	4.12928301694497	2.65992455840238	2.98185265328974	3.36876834909033	2.13422093976063	2.43829285157915	2.31614574229336	3.5298209465287	3.60169651648096	1.85199883711245	2.62058641045188	3.86492897228979	4.5668151540109	4.03386345186628	3.68032435684402	4.5765221379205	5.24298351610969	4.5077946401987	3.9560566524124	3.90110824301451	4.21023299009585	5.52732060787705	4.84197311892718
"ZNF80"	0.516015147003665	0	0.632268215499513	0.454175893185802	0.37851162325373	0.526068811667588	0.22650852980868	0.367371065648529	0.20163386116965	0.111031312388744	0.137503523749935	0.22650852980868	0.807354922057604	0.516015147003665	0.0565835283663675	0.333423733725192	0.799087306074004	0.722466024471091	0.31034012061215	0.176322772640463	0.250961573533219	0.37851162325373	0.367371065648529	0.333423733725192	0.704871964456353	0.903038270112912	1.11769504266975	0.790772037862	0.963474123974886	0.150559676575381	0.948600847493356	0.495695162624069	0.189033824390017	0.27500704749987	0	0.16349873228288	0.070389327891398	0.137503523749935	0.250961573533219	0.189033824390017	0.070389327891398	0.238786859587116	0.0840642647884746	0.0565835283663675	0.150559676575381	0.150559676575381	0	0.0840642647884746	0.22650852980868	0.475084882948783	0.0565835283663675	0	0.124328135002202	0.111031312388744	0.111031312388744	0.263034405833794	0.516015147003665	0.137503523749935	0.622930350920177	0.22650852980868	0.16349873228288	0.070389327891398	0.918386234446348	0.189033824390017
"FUT7"	0.298658315564515	0.298658315564515	2.72027846523333	1.1243281350022	0.263034405833794	1.13093086982645	1.19534759832222	0.613531652917927	1.01435529297707	0.831877241191673	0.863938450423971	0.855989697308481	0.748461233004036	0.286881147788162	0.622930350920177	0.454175893185802	1.77399632511117	0.584962500721156	0.748461233004036	0.475084882948783	0.887525270741587	1.11103131238874	0.575312330687437	0.400537929583729	0.722466024471091	1.78240856492737	1.57531233068744	0.454175893185802	2.16349873228288	0.839959587489532	0.613531652917927	0.748461233004036	0.485426827170242	0.495695162624069	0.0426443374084937	0.933572638261024	0.250961573533219	0.344828496997441	0.432959407276106	0.411426245726465	0.321928094887362	0.189033824390017	0.545968369105292	0.443606651475615	0.641546029087524	0.0840642647884746	0.27500704749987	0.356143810225275	0.20163386116965	0.367371065648529	0.137503523749935	0.879705766282288	0.903038270112912	1.37851162325373	0.422233000683048	0.641546029087524	0.748461233004036	1.06350294230616	1.29865831556452	0.782408564927373	0.713695814843359	0.632268215499513	2.44890095114513	0.748461233004036
"TIMD4"	0.948600847493356	1.01435529297707	3.34056226902641	0.565597175854225	0.963474123974886	2.51601514700366	1.81966818349646	0.863938450423971	1.58014548442338	1.16349873228288	0.565597175854225	0.594548549550354	1.30451104180995	0.53605290024021	1.38956681176273	0.333423733725192	1.01435529297707	1.26903314645524	1.20163386116965	0.713695814843359	1.23878685958712	1.02147972741045	0.871843648509318	0.992768430768924	1.50589092972996	2.24184018356467	1.87970576628229	0.475084882948783	1.0703893278914	0.250961573533219	1.35049724708413	0.871843648509318	0.485426827170242	1.65992455840238	2.27500704749987	0.389566811762726	0.344828496997441	2.04614178164472	1.08406426478847	0.137503523749935	0.16349873228288	3.39231742277876	0.84799690655495	0.214124805352847	0.238786859587116	0.400537929583729	1.40053792958373	0.863938450423971	2.74631276642546	1.11769504266975	0.871843648509318	1.55090066464752	1.66902676550963	0.111031312388744	0.286881147788162	0.526068811667588	0.150559676575381	0.214124805352847	0.485426827170242	0.31034012061215	0.807354922057604	1.35614381022528	0.526068811667588	0.918386234446348
"CST7"	3.18903382439002	2.95977015521147	5.34978987024187	4.17871464117544	3.07724299893246	4.42492208821069	3.51601514700366	3.84096670448742	3.58496250072116	2.99457972421575	3.57410150808939	2.8011586560937	3.90785207184596	3.4905701304462	3.22958792274065	3.27649666564036	4.85648777949568	4.53106949272595	3.87282875953489	3.59931779369823	4.36317107711924	3.55213110825378	3.34340782229781	2.38681094647222	3.58014548442338	4.30669970727279	4.94063660720115	3.99004721957379	5.68846014042449	2.31034012061215	4.4937754084607	4.114367024952	3.09592441999854	2.114367024952	1.94485844580754	2.46205231879643	2.85996954822103	3.09423606984577	3.39643353125099	2.79285535236249	2.56315813040281	3.85199883711245	3.36457243229586	3	2.72900887033786	2.9429835981871	3.25550073314839	2.89917563048051	2.62993940943954	3.13750352374994	2.73552217729654	3.03913839390696	3.46988597627446	3.46727948045998	3	2.52606881166759	3.48542682717024	3.61470984411521	4.06953032516231	3.36597242759338	3.18269229751619	3.55458885167764	3.73335434061383	3.4931349223055
"FCRL6"	0.659924558402378	1.09085343045111	2.47508488294878	1.83187724119167	0.839959587489532	1.6959938131099	0.632268215499513	1.32768736417605	1.25096157353322	0.855989697308481	1.48542682717024	1.13093086982645	1.81557542886257	0.641546029087524	0.495695162624069	0.970853654340484	2.03913839390696	1.38404980679516	1.29278174922785	1.11769504266975	1.32768736417605	1.4541758931858	0.839959587489532	0.7311832415722	1.0496307677246	1.25096157353322	3.08915913191124	1.84398384404833	3.74416109557041	1.22650852980868	2.04264433740849	2.08065766334523	0.526068811667588	0.669026765509631	0.632268215499513	0.31034012061215	0.411426245726465	0.956056652412403	0.925999418556223	0.84799690655495	0.925999418556223	1.67355642399014	0.855989697308481	1.09085343045111	0.422233000683048	1.82781902461732	1.1243281350022	1.39506279951758	0.903038270112912	1.48026512205446	0.782408564927373	1.82781902461732	1.04264433740849	1.11769504266975	0.669026765509631	0.807354922057604	1.89917563048051	0.807354922057604	0.831877241191673	0.970853654340484	0.659924558402378	0.575312330687437	0.941106310946431	1.28688114778816
"WIPF1"	4.22265002245148	4.83541884047548	6.15380533607904	4.41616416473313	4.58135124716878	5.31831684133498	4.74685018309805	5.00943675560809	4.01881218574282	4.50398470389761	5.17312743348066	4.13996056954546	4.49761236561836	4.44228003525258	4.50716034911752	4.48542682717024	5.9986468390058	5.52418907844937	5.1168637576909	4.62643913669732	4.98367769469807	4.85947266685194	4.40190347160796	3.91169158187234	3.80219321694183	4.71259578044703	5.76181714250714	4.16912328147676	6.12350066435096	4.31179371775365	4.93781516880342	4.44625622988956	4.71918344048179	4.70818723602071	4.98322165074267	4.45746296464855	3.96439863220318	5.38577613826941	5.29829173062012	4.56315813040281	4.57288966842058	5.14445431392619	5.3743439890385	4.67525138605026	4.68425770505893	5.25814199589377	4.854993016757	4.49505552836802	4.63343121035563	4.58496250072116	3.97269265400426	5.25738784269265	4.43762724831895	4.44161626940656	4.11769504266975	4.16912328147676	4.61588707391606	4.60169651648096	4.39711840904258	4.27500704749987	4.1101961777542	5.33913738491959	4.59215800212536	4.09085343045111
"TMEM155"	0	0	0.411426245726465	0.22650852980868	0.214124805352847	0.0285691521967709	0.137503523749935	0.150559676575381	0.16349873228288	0.0976107966264223	0.0285691521967709	0.070389327891398	0.22650852980868	0.0426443374084937	0.150559676575381	0.070389327891398	0.214124805352847	0.0285691521967709	0.0840642647884746	0.367371065648529	0.0285691521967709	0.0840642647884746	0.137503523749935	0.214124805352847	0.53605290024021	0.150559676575381	0.53605290024021	0.298658315564515	1.37851162325373	0	0.16349873228288	0.150559676575381	0.124328135002202	0	0.137503523749935	0.238786859587116	0.0143552929770701	0	0.0426443374084937	0.176322772640463	0	0.27500704749987	0.137503523749935	0.321928094887362	0.411426245726465	0.124328135002202	0.124328135002202	0.321928094887362	0.0426443374084937	0.214124805352847	0.263034405833794	0	0.124328135002202	0.238786859587116	0.0285691521967709	0.16349873228288	0.22650852980868	0.214124805352847	0.176322772640463	0.238786859587116	0.070389327891398	0.238786859587116	0.176322772640463	0.356143810225275
