"HKB0004_3006_T"	"HKB0005_3001_T"	"HKB0006_3006_T"	"HKB0007_3005_T"	"HKB0008_3006_T"	"HKB0016_3006_T"	"HKB0019_3006_T"	"HKB0023_3006_T"	"HKB0031_3001_T"	"HKB0033_3006_T"	"HKB0035_3006_T"	"HKB0036_3006_T"	"HKB0038_3006_T"	"HKB0040_3002_T"	"HKB0044_3006_T"	"HKB0049_3006_T"	"HKB0050_3005_T"	"HKB0052_3000_T"	"HKB0054_3000_T"	"HKB0056_3002_T"	"HKB0064_3004_T"	"HKB0065_3006_T"	"HKB0067_3006_T"	"HKB0069_3000_T"	"HKB0070_3002_T"	"HKB0074_3000_T"	"HKB0078_3000_T"	"HKB0079_3006_T"	"HKB0080_3006_T"	"HKB0082_3006_T"	"HKB0084_3000_T"	"HKB0086_3006_T"	"HKB0088_3000_T"	"HKB0089_3001_T"	"HKB0091_3001_T"	"HKB0092_3000_T"	"HKB0094_3006_T"	"HKB0096_3001_T"	"HKB0097_3000_T"	"HKB0098_3005_T"	"HKB0100_3006_T"	"HKB0101_3000_T"	"HKB0102_3006_T"	"HKB0104_3006_T"	"HKB0106_3006_T"	"HKB0108_3000_T"	"HKB0109_3006_T"	"HKB0115_3006_T"	"HKB0120_3000_T"	"HKB0121_3006_T"	"HKB0123_3006_T"	"HKB0124_3003_T"	"HKB0125_3006_T"	"HKB0127_3006_T"	"HKB0129_3000_T"	"HKB0132_3006_T"	"HKB0134_3006_T"	"HKB0137_3002_T"	"HKB0141_3006_T"	"HKB0143_3006_T"	"HKB0147_3000_T"	"HKB0150_3006_T"	"HKB0155_3000_T"	"HKB0157_3006_T"	"HKB0158_3006_T"	"HKB0159_3006_T"	"HKB0160_3000_T"	"HKB0161_3001_T"	"HKB0162_3006_T"	"HKB0164_3006_T"	"HKB0167_3006_T"	"HKB0168_3006_T"	"HKB0179_3006_T"	"HKB0182_3006_T"	"HKB0186_3000_T"	"HKB0191_3001_T"	"HKB0194_3006_T"	"HKB0196_3006_T"	"HKB0207_3001_T"	"HKB0208_3006_T"	"HKB0209_3004_T"	"HKB0210_3006_T"	"HKB0211_3002_T"	"HKB0214_3006_T"	"HKB0217_3005_T"	"HKB0219_3001_T"	"HKB0220_3000_T"	"HKB0221_3001_T"	"HKB0222_3006_T"	"HKB0225_3001_T"	"HKB0226_3001_T"	"HKB0227_3006_T"	"HKB0228_3002_T"	"HKB0230_3006_T"	"HKB0232_3000_T"	"HKB0233_3006_T"	"HKB0540_3000_T"	"HKB0552_3000_T"	"HKB0558_3000_T"	"HKB0564_3000_T"	"HKB0573_3000_T"	"HKB0576_3000_T"	"HKB0579_3000_T"	"HKB0585_3000_T"	"HKB0599_3000_T"	"HKB0605_3000_T"	"HKB0620_3000_T"	"HKB0626_3000_T"	"HKB0629_3000_T"	"HKB0638_3000_T"	"HKB0644_3000_T"	"HKB0650_3000_T"	"HKB0653_3000_T"	"HKB0656_3000_T"	"HKB0659_3000_T"	"HKB0665_3000_T"	"HKB0668_3000_T"	"HKB0674_3000_T"	"HKB0677_3000_T"	"HKB0683_3000_T"	"HKB0692_3000_T"	"HKB0698_3000_T"	"HKB0701_3000_T"	"HKB0704_3000_T"	"HKB0710_3000_T"	"HKB0713_3000_T"	"HKB0718_3000_T"	"HKB0719_3002_T"	"HKB0721_3000_T"	"HKB0722_3002_T"	"HKB0726_3000_T"	"HKB0734_3000_T"	"HKB0736_3000_T"	"HKB0737_3000_T"	"HKB0744_3000_T"	"HKB0748_3000_T"	"HKB0750_3000_T"	"HKB0751_3000_T"	"HKB0752_3000_T"	"HKB0004_3000_N"	"HKB0005_3000_N"	"HKB0006_3000_N"	"HKB0019_3000_N"	"HKB0023_3000_N"	"HKB0033_3000_N"	"HKB0035_3000_N"	"HKB0036_3000_N"	"HKB0038_3000_N"	"HKB0040_3000_N"	"HKB0044_3000_N"	"HKB0049_3000_N"	"HKB0050_3000_N"	"HKB0052_3004_N"	"HKB0064_3000_N"	"HKB0067_3000_N"	"HKB0074_3003_N"	"HKB0079_3000_N"	"HKB0094_3000_N"	"HKB0096_3000_N"	"HKB0097_3004_N"	"HKB0098_3000_N"	"HKB0102_3000_N"	"HKB0106_3000_N"	"HKB0109_3000_N"	"HKB0115_3000_N"	"HKB0120_3002_N"	"HKB0121_3000_N"	"HKB0122_3002_N"	"HKB0123_3000_N"	"HKB0124_3000_N"	"HKB0127_3000_N"	"HKB0129_3002_N"	"HKB0132_3000_N"	"HKB0133_3000_N"	"HKB0134_3000_N"	"HKB0137_3000_N"	"HKB0141_3000_N"	"HKB0143_3000_N"	"HKB0149_3000_N"	"HKB0150_3000_N"	"HKB0155_3003_N"	"HKB0157_3000_N"	"HKB0158_3000_N"	"HKB0159_3000_N"	"HKB0160_3001_N"	"HKB0161_3000_N"	"HKB0162_3000_N"	"HKB0164_3000_N"	"HKB0167_3000_N"	"HKB0168_3000_N"	"HKB0179_3000_N"	"HKB0186_3002_N"	"HKB0194_3000_N"	"HKB0196_3000_N"	"HKB0198_3000_N"	"HKB0207_3000_N"	"HKB0210_3000_N"	"HKB0211_3000_N"	"HKB0214_3000_N"	"HKB0216_3000_N"	"HKB0219_3000_N"	"HKB0220_3003_N"	"HKB0221_3000_N"	"HKB0222_3000_N"	"HKB0225_3000_N"	"HKB0226_3000_N"	"HKB0227_3000_N"	"HKB0233_3000_N"	"HKB0538_3000_N"	"HKB0562_3000_N"	"HKB0571_3000_N"	"HKB0574_3000_N"	"HKB0577_3000_N"	"HKB0583_3000_N"	"HKB0597_3000_N"	"HKB0618_3000_N"	"HKB0636_3000_N"	"HKB0648_3000_N"	"HKB0651_3000_N"	"HKB0657_3000_N"	"HKB0663_3000_N"	"HKB0666_3000_N"	"HKB0672_3000_N"	"HKB0710_3001_N"	"HKB0718_3001_N"	"HKB0719_3001_N"	"HKB0722_3001_N"	"HKB0744_3001_N"	"HKB0748_3001_N"	"HKB0751_3001_N"	"HKB0752_3001_N"
"CE1"	0.0568929529725564	0.0761079278971408	0.0178804670994745	0.168345099243866	0.263445940685818	0.151088840638475	0.224964133582995	0.415308643817568	0.113844551136952	0.314356525152906	0.0421590485019216	0.140504219758105	0.496546143724495	0.0806520523630627	0.0370788263491694	0.356248761887574	0.0355735951761205	0.221741422911043	0.122767103185544	0.0593267498635266	0.133151240678653	0.120867523667477	0.154432908431994	0.114586500811813	0.0390846889544188	0.117477813752124	0.165552949881973	0.108715340927722	0.106578497203777	0.0965434406229262	0.200430380048298	0.236022783337314	0.255023922348105	0.150231908022821	0.0843674594741906	0.128201779626508	0.0189488643732097	0.00017603312612469	0.0243995670664752	0.250247382423774	0.168450521253805	0.339835135040931	0.25240372261014	2.80677773410326e-14	0.0710759190106316	5.53397744104402e-14	0.0210378048045175	0.0911050614447468	0.215293890957655	0.081494084446127	0.330433881136952	0.105355470479783	0.150450321684854	0.0331931171626463	0.0611117211643716	0.000975067048129642	0.0996461217924931	0.0429782624876368	0.169611275106754	0.232351606317896	0.080633068587122	0.0113548732419077	0.175591275090382	0.0959966152402388	0.170459376344642	0.0616105433478922	0.0639682986960439	0.151131274875815	0.116274991185904	0.245493286499967	0.143234551024214	0.322553150907827	0.181665625962417	0.268513527708796	0.245126660972371	0.306315213029674	0.0743806405784654	0.0248302482137309	0.236415070294189	0.394496601862071	0.377815281871235	0.021751781242404	0.0561596396351913	0.105884593397774	0.0444751578318474	0.221500554460971	0.157800450821745	0.254629257488918	0.0465943527270939	0.108736360406346	0.219458448798744	0.0415283737217965	0.034918094316255	0.0938471005841134	0.2515180534696	0.0224397775677614	0.0308052233487691	0.110519391387563	0.212538994152194	0.285396851389221	0.190343005071553	0.367075355675235	0.253627607814655	0.0352342088616486	0.150751041256983	0.201596033672316	0.0912807410673143	0.0298202507539416	0.0153490432135913	0.239602427858265	0.0293372457416077	0.0166273824537478	0.144486370878494	0.15294686744871	0.0905862783144004	0.524593335094134	0.137961048024567	0.179939693200464	0.0792432047872193	0.0817407093889513	0.215309923618332	0.332146083660363	0.577348854022157	0.0499792565616614	0.0818843685127821	0.115688039963669	0.152222730848475	0.143784349406362	0.0588086981443867	0.159857240121491	0.0630940012137629	0.243961515224159	0.0729603571473026	0.380091498733885	0.422876026888403	0.0798888445991573	0.0215492778057433	0.0855192669429185	0.0765825607478329	0.0322087490312312	0.0953126854713841	0.0297228939666208	0.0423804406988761	0.0766353241248308	0.0877350376028307	0.0276305644534021	0.0775438456689705	0.0343033287576001	0.0631035872887299	0.0397724861991709	0.138840934040773	0.0726484738235715	0.0954851868194046	0.0597430370013272	0.126274758356337	0.0470580379007559	0.0692421505401216	0.0450836602041605	0.0932666826223039	0.0680656164193932	0.0497032072261451	0.0483938026713035	0.0911313380577471	0.108694022841636	0.10483770525664	0.0293729932177436	0.0779615079609622	0.0488076741137015	0.0296764678151571	0.0322737559787405	0.0310127602611953	0.0739998157799159	0.0705918733395593	0.0698786785175253	7.48781902234318e-14	0.0430075188267569	0.0385255152702912	0.0679574847781043	0.137848551991072	0.0493398657640183	0.0608750059292344	0.148378627801749	0.0354779228544929	0.0569693072097739	0.121282974952073	0.0566116697164416	0.133458834804596	0.0747515906732768	0.0685853836600367	0.00494793168103865	0.0796352311556046	0.0354910710779234	0.0517977138511484	0.0695229640601226	0.0970619881452095	0.097411702236764	0.0599358640918557	0.127237174051358	0.149456026975183	0.304356463826558	0.066500398014082	0.141413501772885	0.0679621900276294	0.147764525886831	0.00282259990180572	0.107905558181329	0.0421409720336275	0.00508080228250166	0.026317144071451	0.0404778939731565	0.0718558758883565	0.109723589574275	0.126919136116022	0.0880499735661936	0.0484339854817959	0.0845468778966284	0.0903223284893131	0.115392165891777	0.0239610867512339	0.04581290998049	0.0799205433374114	0.0356086443546409	0.0804925988266711	0.0639626606211842	0.0739014826034867	0.0338681482439613	0.0274653991141273	0.0698683682327328	0.145055246049963	0.0815439642091542	0.042320546187112
"CE2"	0.512133939864797	0.40290142984303	0.0048005657964707	0.0446753272116584	0.00795101001309103	0.00202003329582206	0.36099206011112	0.140449332991087	0.0106233165002501	0.0169679232395562	0.0306930080027141	0.421571446481416	0.149480904917882	0.0516532767852934	0.178493971590093	0.0149909132342938	0.00431030400603171	0.030850321248764	0.031366643980658	0.225423395115153	0.00504272882901414	0.39572217379755	0.000138358538881334	0.094580714985191	0.0301153688355102	0.0612390421182626	0.0400015707793131	0.157563376994625	2.59396861128762e-14	0.137855407624032	0.239499467238841	0.0441754908567446	0.0435292318666722	0.0458505734341272	0.221390149343652	0.223745483244321	0.00952384030875739	7.9603675666141e-14	0.00599191186145299	0.0547011068653154	0.111324336196272	0.0114288740217686	0.000350365050035575	0.00761516364781874	0.108112393792537	4.95423472187593e-14	0.00389239925568326	0.0387478631671733	0.0240201994044063	0.0137701678239009	0.000492444657046439	0.0897605403324186	0.362745193273122	0.0209855417893475	0.0143012005078429	0.0820747252033787	0.303623627522586	0.00381072709585958	0.0190789948331367	0.0556595442293431	0.0271550889849633	4.35070452652406e-14	1.34256434038938e-14	0.388236032932191	0.0404942847697835	0.0111701361356396	0.0134938420416879	0.252184281655368	0.127312999144626	0.0450441783821187	0.0260849634192555	0.110679667454374	0.012308149598602	0.320669156759061	0.0219960970375961	0.00873893456733203	0.055377678992697	0.0441131057863093	0.00299966595406848	0.0101805779582792	0.050719366681097	0.0985677455090667	0.357025573295872	0.0568005813391768	0.110785653045409	0.054898058058144	5.26555837725142e-07	0.00105916756656595	0.00349900569687509	0.057040313837599	0.00149276615968071	0.011100467260254	0.0694596901934137	0.000449050672323977	0.0498710170356452	0.15003062252014	0.0367134553609944	0.00154068571288402	0.064062414859909	0.0770406081739131	0.0711464054524916	0.0242989016849233	0.00678664439880279	0.0197201592130406	0.0195852033575036	0.0657737917722175	0.0798670401934075	0.400099357170151	0.00501209688003854	0.0332910548533626	0.468134966091836	0.174205558960041	0.0873469627080011	0.0890141014109497	0.174419652453156	0.108124343764929	0.0550772573491927	0.0649571193884985	0.452400492483289	0.0253593845510484	0.207571049763199	0.0402213921210632	0.0199848242820407	0.0292877499756121	0.132252205774944	0.0182531602237641	0.0476849525447684	0.0914931262142694	0.156933486399227	0.111782425805774	0.0342839762519121	0.10390659432469	0.00173896033908964	0.0304187751569513	0.0312395550479774	0.0251861306787513	0.000831247951191176	0.0114351102997325	0.0987624529723878	0.107820283752847	0.147665325305487	0.112015685760186	0.118649526910745	0.0796412595398305	0.0675799361482596	0.175385426995482	0.126137504092043	0.117872984790793	0.0434481119505626	0.158051442513577	0.0180857316263647	0.0974556159392037	0.048196506591471	0.0460227917782572	0.0334540065228171	0.0965829920842998	0.100009364515936	0.143092477093709	0.028394629899611	0.0526097747214082	0.0344981921061607	0.107825188017825	0.0138167362339322	0.0158198552326321	0.0797845041121151	0.13288324603795	0.0217180629259326	0.221678338163382	0.0334627699505582	0.0377916209020791	0.211163292501938	0.0440146359011086	0.0488448030560732	0.0824213942381922	0.122543196479146	0.114191975061665	0.1585057098997	0.0731756443658027	0.154524868183366	0.102951441385242	0.025753722937502	0.0510180393022574	0.148779905651576	0.0909471449547296	0.0405953290924046	0.0310771439223909	0.0575619451674555	0.0963319992201962	0.125716257191136	0.21453933001434	0.105843785224977	0.116160567588199	0.161065821895238	0.0754538057847639	0.0638920206797009	0.0311860921694149	0.0744248547776126	0.0198937019424448	0.113093749055397	0.229057234442373	0.0546913294535901	0.0410560473049125	0.0717570222949967	0.0903222046615444	0.162831851167604	0.0538407342287133	0.0751913564065071	0.17921105950794	0.0984639143466619	0.131967252518424	0.0355362191885766	0.0176793378854473	0.0425203508517775	0.056984600658394	0.032310036157872	0.0260383331565919	0.115517107689744	0.0772373541901644	0.119544593085897	0.130660343302435	0.138608777071854	0.0284294491864756	0.0995636672021245	0.0914007906478949	0.0945658939051165	0.0203925166606713	0.104014707721624	0.0405567066390586	0.0111402308044095	0.0930517903190023	0.0831283668049603
"CE3"	0.0507445106667314	0.0674251137172266	0.00107452665580104	0.0619180806918241	0.172663374203093	0.049855473255754	0.113596990181172	0.0168007150854768	0.2203446248991	0.14836506155635	0.00531864897554046	0.0257088601689633	0.0906769575439565	0.0450852843690371	0.0657255424345867	0.168620757725884	0.0187708471136339	0.0199578997420098	0.0504840326198779	0.0691076559060573	0.371286950743324	0.0793883422620798	0.203999382673733	0.0632745491702324	0.31358692026631	0.0115259412302808	0.0226458728763408	0.0577231146643852	0.00139455594038478	0.0749493099606095	0.0311760463876389	0.102879523056173	0.107686532098699	0.119429232861485	0.0745564361674806	0.000278739097217979	0.00468246332183217	0.00189173309367781	7.57786394671761e-14	0.0629717436442907	0.0136569099959382	0.00401529052534274	0.0545600907075081	2.99783821409849e-14	4.54436201369111e-14	5.68372913899857e-14	0.0265693230144289	2.10867866849703e-10	0.148146545499601	0.0670432656389495	0.10764584965936	0.0254810562738293	0.052655547688318	0.0668180554921432	1.1342648184293e-14	3.04841294764772e-14	0.0989715586908766	0.130725269758862	9.38495286396535e-08	0.179478567791267	0.0037081634275951	5.14861731118992e-14	0.0896989086799186	0.00395290801245951	0.0779170236420646	0.0131997502661613	0.0615885775206593	0.0428831365479158	0.0243273523556079	0.0912970199189347	0.12894942976821	2.265810975362e-14	0.0482008199903385	0.038794056047898	0.138080079681286	0.081723806964872	0.0832507762816909	0.0123694491697792	0.015588902099272	0.0114783950550147	0.0569624665580656	0.0143811720705272	0.0140650985160335	0.0335436780258012	0.00733935484087052	0.0680056388741181	0.0820284812655351	0.141059291765753	0.141075391930193	0.0039072556497116	0.0330165014961412	0.21379339010967	0.100229175643938	0.111016264639313	1.137334674319e-09	0.0301789158105475	0.0206969994479634	0.0410890661313907	0.0260488909805897	2.07347187864616e-14	0.0643664576392404	0.256972847710548	0.0563740233813898	0.0103379595838377	0.0836374714249991	0.0500523881384535	0.0552564774393742	0.0530342992237662	0.0553189050094961	0.0013532886160336	0.0248005288873955	9.86740872437286e-15	2.50253661378582e-14	0.117663737457285	0.0961889293502431	0.00669887920244567	0.0552599234342759	0.0456171130291459	0.0742186888684136	0.00689265402595672	2.22860198176137e-14	0.0895509499143924	0.139586267950537	0.076834522845482	0.108028084692466	0.0314368282922387	0.0811142635885369	0.038732121684828	0.0385749116934459	0.0680027948424271	0.0436780115548177	0.00351011659856667	0.0189235427418209	0.0652482618192802	0.0404181522580573	0.0166373843082445	0.0665664396428466	0.0417751528844573	0.0768606600477539	0.00719983299597454	0.000305096035126154	0.000840955677927739	0.0775571189744485	0.0811413811988471	0.0697927555079166	0.0363899366240476	0.0188359486995565	0.0307640020275009	0.0187147964529793	0.0044912491077256	0.200687303451286	0.00627910411401582	0.0953488762656752	0.0469238750023447	0.192925461035228	0.0711144736935861	1.28008902297877e-14	0.00846414234868446	0.086789993699305	0.193131923263942	0.120072571248134	0.00849234283696565	0.190084484949463	0.185774790466223	0.116675104924768	1.5660650188363e-14	0.183844007923185	0.106740445020648	0.164811415976241	0.124369056850083	0.0119191870495784	0.164114129252384	0.182511186203797	0.127818996267416	7.13283461360437e-14	0.0199508091440618	2.05155595111613e-14	0.0216260507353432	0.0189353690785641	0.0158502696245433	0.0829335943743904	0.232575783369435	0.138777179356667	0.00984495926397285	0.137665761354172	0.123010543446768	0.194891148834721	0.0387961591044866	0.0931077800898295	0.0122663712005862	0.0468646420815203	0.00580498842108198	0.00109352302127216	0.0714579542670706	0.060926343389569	0.236135334101066	0.096043437901846	0.148941368488621	0.0210553999647892	0.144038625516813	0.128418556258577	0.271232200524386	0.0718698300154553	0.119017640936308	0.00568370046748639	0.25213753775282	0.142255295706316	0.00822307968354487	1.22017898670159e-14	0.00708575743657331	0.165353917749785	0.193203546309174	0.164222117009579	0.0925331665170421	0.179659495635832	0.230533715931283	0.0941643533957779	0.166103340187923	0.00115658810873915	0.00521517419747834	0.182667774528858	0.0906964761819997	0.23232351135045	0.0335348229037428	0.0383998477470627	0.0652324980644069	0.00729197360293918	0.285125341599766	0.195312317889936	0.0677711823983748	1.15384943392277e-14
"CE4"	0.0848195804485611	0.037795192865555	0.0406830834027703	0.0478362506505369	0.0191227118436079	0.0507606942287636	0.0551787174550946	0.0383600618062302	0.0965333654531278	0.0558655874066706	0.069666087710348	0.129316366421261	0.0746451461420577	0.0289616601446207	0.087112241050614	0.0322970785077712	0.00749256330965645	0.0561767179428924	0.0107192608243445	0.118578649347613	0.0303503730297563	0.0622666637752172	0.0234090330734371	0.0290994351911957	0.0140064196178899	0.0185800903250826	0.057082710648678	0.0935487209327707	0.0153280317403845	0.0313424077656226	0.0760901054599893	0.0408141870085253	0.0213141215573272	0.115322119197445	0.0483683745029663	0.104454689394051	0.0211171861653811	0.17177860307585	0.16639810658244	0.0146886420392842	0.1204418203406	0.0432164290719702	0.0785581149968563	0.152479079373069	0.177379188200335	0.108453031304674	0.148153962822895	0.0543701680067074	0.0368792422058492	0.0203173336852933	0.0304654984092154	0.0996718565532666	0.0316704836373298	0.00975524800430802	0.0343079366494162	0.0671500836721496	0.0503211223427448	0.0633888485258405	0.121446182445488	0.0238015500540929	0.0157539163948188	0.0334282970298564	0.105018352870047	0.0255293349442282	0.10579580746076	0.116774361012745	0.0661693143958524	0.0479595499101052	0.145551093942246	0.0205061311504616	0.0373704064751289	0.0350895051836227	0.023855818512674	0.0419699311465857	0.0204551859883587	0.0504080415858672	0.0322076750106032	0.0614796454613448	0.0175403521939003	0.00356502646033072	0.0491644581645779	0.0761856487630194	0.153700651565865	0.0582728986268841	0.104778129901775	0.0455347750489293	0.0927263493233656	0.0157049745236543	0.027409635753412	0.0295353529159571	0.0374868372702337	0.0339351155959763	0.126737256346975	0.0226824415621642	0.050385059136149	0.117398504640766	0.0528880538273219	0.03078244008422	0.0278262132045522	0.0243895531239559	0.0342002353521603	0.0281320741349059	0.0152628591408412	0.0402357863561303	0.0412598267104456	0.0251756277593058	0.06284349576014	0.145473419650812	0.0503470625674073	0.0603260919203063	0.0694692725900563	0.0322146575072678	0.0478493560046983	0.0326824495747369	0.0354074354018257	0.0444599800744039	0.103071150853715	0.0344934971726683	0.125472635752748	0.0642965809930271	0.0809200514286853	0.0314409526063797	0.0187272165268862	0.0160138046426289	0.0225712052444827	0.0387852500687844	0.0224286134595803	0.0467635758775056	0.0753314274351819	0.13870774295121	0.0119725229555103	0.0603816276401546	0.0202409138319325	0.0130734981636117	0.0121752397854732	0.0445907796205719	0.124522114958543	0.00879715646412559	0.0389239228007382	0.0252163951987913	0.0398106595739974	0.050032213640118	0.0706019150708998	0.0393859163622152	0.0312487230460695	0.098023365820283	0.138014102027236	0.0724955621536002	0.0313143048206672	0.0823635250283738	0.0453761656359726	0.015379361083025	0.0250736777892819	0.0795944496726014	0.0303451813613272	0.0400646512482416	0.0409684156905707	0.0245852008608267	0.0575214176933196	0.0368325489465757	0.0828523767067867	0.0428256729483276	0.0642917705913859	0.218549230449135	0.025786286963439	0.0403939945040175	0.0504505002049608	0.0387852387255406	0.0642552766729733	0.0651751758957045	0.0741470153524956	0.0761564384447742	0.0634025977476745	0.0516448985173117	0.238324092623464	0.0359601365779823	0.122264215802391	0.0488153031839894	0.0497276754871083	0.0752302543282634	0.06452161525826	0.0253568486795026	0.0425972138805285	0.0497469385101172	0.0474244166685764	0.0708299627954463	0.0336901220247556	0.0905998888221887	0.0604251357652333	0.0836759887597424	0.0503660496236757	0.0777415213461023	0.0721280744389779	0.0683282266296705	0.0181537468376465	0.0468672075606128	0.0670241398397426	0.0353983405472218	0.0263369724128835	0.00938040688192402	0.0467261375834292	0.0217517447563451	0.058004002598376	0.0196076198167692	0.0251216568190279	0.025481607259517	0.00962495175486952	0.184257521327198	0.0203588748317726	0.0720354209642263	0.0361946105382952	0.0422922640139805	0.0475945337191457	0.0473233618916186	0.318853541164167	0.031598620229459	0.0436471136729377	0.0368628415041653	0.0330433370123511	0.0698725489424855	0.0341620731585826	0.0907405618436402	0.0354197344987727	0.0438839569545149	0.0577435224006916	0.40571448449343	0.036370540641281	0.0334138229898526	0.0385065420301148	0.0261480249038205	0.0492747342661968
"CE5"	0.119936775202553	0.108229328783729	0.401612381980257	0.104366885742754	0.0269501171431676	0.169779382303239	0.0710273758467847	0.0802271910108625	0.128602847059242	0.0966868558268616	0.142922248306222	0.0629507687330185	0.0416722870558575	0.0448703327609342	0.0397861007080611	0.0175076663611329	0.009569196616122	0.0629020962312032	0.080776785544029	0.158868227682398	0.077360222851872	0.0673449810876687	0.0412094467008411	0.0184401586892721	0.106040742480963	0.0551079958594257	0.05494291090988	0.0164418828589593	0.228238303818395	0.0144275741028987	0.0402709033260846	0.10425785485155	0.0613304121522448	0.0512979379729584	0.0734950702745723	0.103969022457612	0.130134502844456	0.185741912880626	0.259539919529393	0.0645237282157837	0.242416450487802	0.111834115990607	0.116668671223779	0.19873795842276	0.172263641523047	0.0749349706622064	0.0338406059684719	0.131217130190746	0.0520309734403696	0.0508504263950496	0.0807368319954218	0.14089936480747	0.0987067798880284	0.0992655293217612	0.091118912374655	0.205140711183102	0.135224531611001	0.144987971087601	0.130033782970429	0.0481804031904086	0.464333950148746	0.332487766490364	0.0560022729187359	0.231642701619547	0.0919648736995042	0.237293788943927	0.0241710426486984	0.0679406991720414	0.0246853290060932	0.0848783986437585	0.012103319452239	0.0381793507076846	0.16981016471031	0.0434528399549089	0.0515622089677951	0.0253902298694494	0.0501762797401494	0.253485775575746	0.0536526780573938	0.0650814051841364	0.142969503905867	0.389456622939811	0.147057523264844	0.0702540886981373	0.233655502307177	0.220488060719534	0.0391868251232621	0.0640561390019756	0.0954011821699546	0.163845044357295	0.12961782853452	0.125709950411134	0.0595632317320352	0.261725540329056	0.155148987297591	0.248443043915357	0.251789012676675	0.0405919735950785	0.110904289775443	0.0336276433476378	0.0483465954646609	0.0451016509140043	0.0564288990400216	0.37571351945289	0.0820236927749387	0.0188689643470552	0.0244232574352862	0.176501072767684	0.293976520608469	0.116522644820879	0.0443998196388607	0.0225244328400349	0.0797353167685819	0.0706699268462756	0.0108658103218178	0.0288500914959841	0.11720136570223	0.00795061738295031	0.105151495218682	0.0399166925379835	0.0830557522434166	0.0642696191724583	0.0156086219174943	0.208171494519035	0.0756309861058274	0.188522436451473	0.0382568025619893	0.0693170050980124	0.134683434205319	0.0252103549069846	0.0932269354376534	0.11316148230673	0.0396794708420849	0.0857287775066705	0.130205104156677	0.223758803886891	0.319518184302791	0.0072728955421318	0.0697343393747989	0.0836756423364471	0.144135312201695	0.131296075272475	0.0782775690206312	0.0599281909272294	0.0593398295724125	0.175781503550713	0.0920767691838167	0.0921644774050062	0.097006741967524	0.160506610931961	0.0369682840145001	0.120441437119726	0.060210181213772	0.018216109022226	0.0507078109559468	0.0559515017042258	0.184622477881081	0.0628938676967948	0.0564160735873733	0.0416158704119052	0.029780658867917	0.060795867982855	0.0154851959620122	0.0221183000045952	0.0488488508368777	0.103771493011185	0.0655568293202499	0.0494500487599539	0.0362696369529708	0.0471295356285741	0.163121824347003	0.0768408307657078	0.0482654052653801	0.0354561445252776	0.0743425249891058	0.108532544775719	0.227167227259396	0.0944271008817515	0.178143666059774	0.0869450805659462	0.0106762398732855	0.0175646907521947	0.0361435866647221	0.0888908048981828	0.0231787127454405	0.0202684445017322	0.0371687801925689	0.0964226559157126	0.0584943950601949	0.132081090759243	0.0757511579689719	0.123920967611422	0.120318601616553	0.04585317328565	0.0820642474932398	0.00690206855075172	0.228217386368323	0.0239756769765748	0.116094122323747	0.0320775480484228	0.0478538903496199	0.00380238446188776	0.0452754786265262	0.0606067041644703	0.107082796498251	0.0165391216364667	0.0342286224708193	0.199095478534934	0.0677268575958081	0.1485170561799	0.0335202827699107	0.0219723199068167	0.0438798008214265	0.0370117482191776	0.0231073345640492	0.0210106034812823	0.0334334757161827	0.0553011489154386	0.112630693756787	0.0749010244926376	0.0539931004916528	0.0237467787858226	0.0240183613869904	0.0357445155732606	0.0531998071907191	0.0283928619636036	0.144121634603534	0.00271170592774843	0.0859861784800214	0.0387904681031898	0.148350591873338
